Temperature,Conductivity,PH,Turbidity,ODO,BGA
24.33,1783,8.66,23.04,9.69,1
24.42,1783,8.66,21.45,9.76,1
24.45,1783,8.66,23.98,9.81,1
24.64,1784,8.67,27.83,9.89,1
24.71,1783,8.68,19.18,10.02,1
24.71,1784,8.68,19.23,10.04,1
24.7,1784,8.68,23.16,10.06,1
24.79,1784,8.68,23.66,10.08,1
24.86,1785,8.68,24.07,10.05,1
24.71,1786,8.68,23.92,10.1,1
24.85,1785,8.69,23.02,10.13,1
24.99,1785,8.69,20.79,10.1,1
25.24,1788,8.67,24.7,9.86,1
25.49,1783,8.7,29.4,10.08,1
25.09,1787,8.69,24.2,10.07,1
25.59,1784,8.7,25.4,10.24,1
25.22,1785,8.71,23.45,10.42,1
25.71,1782,8.71,21.25,10.36,1
25.65,1784,8.71,22.53,10.26,1
25.72,1787,8.71,24.05,10.37,1
26.72,1792,8.7,27.9,10.11,1
25.47,1790,8.7,36.07,10.1,1
26.11,1792,8.69,34.23,10.03,1
25.68,1789,8.7,28.18,10.29,1
25.67,1786,8.7,24.84,10.3,1
26.15,1788,8.72,19.7,10.37,1
26.27,1785,8.74,21.81,10.42,1
27.03,1784,8.73,20.59,10.1,0
27.35,1787,8.74,17.51,10.13,0
26.65,1798,8.74,18.41,10.34,1
27.11,1793,8.73,19.61,10.24,0
27.34,1803,8.73,18.95,10.21,0
27.98,1814,8.75,17.27,10.13,0
27.97,1815,8.74,18.16,10.14,0
27.62,1814,8.75,18.21,10.2,0
27.98,1833,8.76,18.9,10.23,0
27.91,1840,8.76,19.3,10.24,0
27.47,1833,8.74,19.12,10.24,1
27.39,1847,8.72,19.96,10.3,0
27.77,1875,8.75,19.26,10.22,0
27.37,1854,8.73,19.59,10.23,1
26.95,1856,8.7,23.77,10.11,1
27.21,1867,8.71,20.3,10.17,1
27.1,1868,8.7,20.5,10.1,1
27.03,1866,8.7,19.68,10.07,1
26.78,1854,8.68,23.1,10.04,1
26.76,1866,8.68,20.64,9.95,1
26.66,1858,8.67,32.74,9.94,1
26.64,1864,8.67,21.66,9.9,1
26.53,1858,8.66,22.01,9.89,1
26.47,1857,8.66,20.59,9.83,1
26.39,1856,8.65,38.55,9.8,1
26.35,1857,8.64,21.95,9.74,1
26.27,1858,8.65,37.41,9.76,1
26.19,1855,8.64,36.77,9.76,1
26.13,1855,8.63,23.14,9.72,1
26.05,1854,8.63,22.09,9.67,1
26.01,1859,8.63,22.72,9.59,1
25.98,1859,8.62,21.54,9.58,1
25.9,1853,8.62,24.79,9.58,1
25.81,1851,8.62,19.82,9.56,1
25.73,1855,8.62,24.9,9.48,1
25.76,1859,8.62,21.6,9.45,1
25.73,1859,8.61,24.98,9.42,1
25.68,1859,8.61,20.69,9.38,1
25.67,1860,8.61,20.33,9.35,1
25.62,1859,8.61,21.68,9.32,1
25.59,1860,8.6,20.86,9.28,1
25.55,1864,8.6,23.27,9.2,1
25.53,1864,8.6,22.35,9.19,1
25.51,1865,8.6,21.63,9.15,1
25.45,1863,8.59,24.86,9.13,1
25.43,1863,8.59,21.64,9.12,1
25.35,1865,8.59,21.6,9.07,1
25.29,1863,8.58,20.62,9.06,1
25.23,1861,8.58,22.76,9.02,1
25.18,1861,8.58,23.17,8.98,1
25.12,1862,8.57,22.72,8.9,1
25.07,1861,8.57,21.37,8.88,1
25.03,1862,8.57,23.27,8.85,1
25.01,1860,8.57,21.8,8.83,1
24.99,1860,8.58,27.62,8.86,1
24.97,1861,8.58,37.56,8.88,1
24.99,1860,8.57,22.47,8.86,1
25,1860,8.58,22.21,8.98,1
25.01,1861,8.59,21.97,9.01,1
25.05,1861,8.59,20.16,9.1,1
25.05,1864,8.59,23.91,9.16,1
25.05,1864,8.59,21.28,9.15,1
25.15,1865,8.6,24.27,9.21,1
25.08,1865,8.59,19.38,9.07,1
25.17,1865,8.6,37.42,9.26,1
25.18,1864,8.61,21.13,9.29,1
25.17,1863,8.61,20.67,9.34,1
25.15,1862,8.6,22,9.31,1
25.19,1862,8.61,22.85,9.38,1
25.2,1860,8.62,20.61,9.45,1
25.23,1862,8.63,33.23,9.59,1
25.23,1860,8.63,22.43,9.57,1
25.52,1860,8.65,22.65,9.97,1
25.36,1861,8.65,24.22,9.88,1
25.33,1858,8.66,22.96,10.05,1
25.4,1856,8.67,28.78,10.14,1
25.47,1855,8.67,20.93,10.22,1
25.37,1858,8.68,20.66,10.46,1
25.3,1857,8.67,20.82,10.45,1
25.58,1852,8.69,21.69,10.73,1
25.82,1852,8.71,21.46,10.99,1
25.86,1850,8.71,32.66,11.19,1
25.94,1845,8.73,39.33,11.45,1
26.95,1822,8.77,20.37,12.16,1
27.14,1821,8.77,32.68,12.07,1
26.51,1831,8.74,22.33,11.66,1
26.04,1835,8.71,21.75,10.97,1
25.78,1836,8.67,37.22,10.3,1
25.69,1836,8.66,40.6,10.12,1
25.66,1836,8.66,44.35,10.06,1
25.77,1834,8.66,49.61,10.11,1
25.74,1835,8.66,38.79,10.03,1
25.78,1836,8.66,40.65,9.95,1
25.73,1836,8.65,44.64,9.86,1
25.72,1836,8.65,53.12,9.8,1
25.7,1836,8.65,48.23,9.78,1
25.69,1836,8.65,47.13,9.77,1
25.67,1835,8.65,44.28,9.73,1
25.68,1835,8.65,41.24,9.75,1
25.67,1835,8.65,39.95,9.76,1
25.67,1833,8.65,42.94,9.79,1
25.68,1832,8.65,44.69,9.79,1
25.7,1829,8.65,42.47,9.82,1
25.71,1828,8.65,42.02,9.84,1
25.68,1829,8.66,40.3,9.87,1
25.65,1829,8.65,40.79,9.75,1
25.61,1827,8.64,41.69,9.65,1
25.59,1825,8.64,41.9,9.59,1
25.55,1823,8.64,40.09,9.51,1
25.52,1821,8.63,43.61,9.42,1
25.46,1820,8.63,39.85,9.34,1
25.46,1820,8.63,40.66,9.3,1
25.42,1820,8.63,48.97,9.22,1
25.39,1819,8.62,38.23,9.15,1
25.35,1818,8.62,41.31,9.08,1
25.33,1818,8.61,44.18,9,1
25.31,1819,8.61,44.76,8.95,1
25.29,1819,8.61,48.94,8.9,1
25.27,1818,8.6,45.69,8.87,1
25.26,1818,8.6,52.02,8.81,1
25.25,1818,8.6,44.16,8.78,1
25.22,1818,8.6,52.57,8.73,1
25.21,1818,8.59,45.3,8.65,1
25.19,1818,8.59,42.52,8.62,1
25.16,1818,8.59,45.11,8.61,1
25.15,1818,8.59,43.51,8.57,1
25.14,1818,8.58,50.35,8.51,1
25.11,1819,8.58,46.18,8.47,1
25.1,1818,8.58,44.77,8.45,1
25.07,1818,8.58,45.66,8.39,1
25.03,1819,8.57,49.3,8.38,1
25,1819,8.57,46.66,8.35,1
24.97,1819,8.57,48.87,8.28,1
24.93,1819,8.57,44.19,8.22,1
24.89,1819,8.56,49.3,8.18,1
24.87,1819,8.56,50.1,8.12,1
24.84,1819,8.56,52.47,8.07,1
24.81,1820,8.56,54.53,8.02,1
24.78,1820,8.56,52.38,7.98,1
24.73,1820,8.56,53.64,7.93,1
24.72,1821,8.55,56.79,7.89,1
24.68,1821,8.55,53.06,7.86,1
24.65,1821,8.55,54.33,7.82,1
24.62,1821,8.55,54.04,7.79,1
24.58,1821,8.55,55.47,7.76,1
24.55,1821,8.54,55.29,7.7,1
24.52,1821,8.54,60.4,7.68,1
24.47,1821,8.54,55.18,7.64,1
24.45,1822,8.54,53.76,7.63,1
24.43,1822,8.54,55.03,7.61,1
24.41,1822,8.54,64.32,7.6,1
24.4,1822,8.54,54.12,7.59,1
24.4,1823,8.54,55.12,7.57,1
24.38,1823,8.54,51.78,7.6,1
24.39,1823,8.54,50.04,7.62,1
24.4,1823,8.54,51.43,7.63,1
24.42,1824,8.54,52.14,7.66,1
24.45,1824,8.55,47.96,7.7,1
24.47,1824,8.55,49.49,7.73,1
24.45,1824,8.55,48.12,7.74,1
24.47,1824,8.55,49.61,7.78,1
24.43,1824,8.54,48.36,7.65,1
24.54,1826,8.56,46.17,7.9,1
24.63,1826,8.57,46.22,7.99,1
24.8,1827,8.59,46.96,8.22,1
24.87,1828,8.6,42.65,8.31,1
24.91,1826,8.59,44.81,8.32,1
25.04,1827,8.62,39.5,8.56,1
25.16,1824,8.64,40.2,8.77,1
25.2,1824,8.65,42.26,8.81,1
25.36,1820,8.68,40.16,9.35,1
25.39,1817,8.69,45.32,9.59,1
25.14,1824,8.67,42.99,9.23,1
25.27,1821,8.68,44.74,9.46,1
25.11,1825,8.66,39.08,9.08,1
25.37,1814,8.74,63.29,10.77,1
25.25,1819,8.68,43.96,9.65,1
25.53,1812,8.78,66.14,11.69,1
25.08,1827,8.63,36.56,8.93,1
24.94,1832,8.61,44.05,8.51,1
24.98,1832,8.61,46.04,8.66,1
24.9,1835,8.59,38.49,8.29,1
25.33,1823,8.66,49.1,9.68,1
25.12,1832,8.63,38.64,8.92,1
25.23,1828,8.65,65.55,9.47,1
25.15,1832,8.65,40.27,9.33,1
25.11,1834,8.62,38.26,8.9,1
25.14,1829,8.68,52.75,9.71,1
25.57,1815,8.72,72.3,10.45,1
26.28,1809,8.77,52.25,11.88,1
26.54,1806,8.79,46.61,12.32,1
27.03,1793,8.81,46.93,12.79,1
27.46,1789,8.86,44.18,13.98,1
27.16,1792,8.84,59.72,13.81,1
27.3,1789,8.85,68.64,14.08,1
27.29,1788,8.82,67.01,14.19,1
27.41,1793,8.82,63.93,14.43,1
27.73,1788,8.82,50.89,14.75,1
27.26,1795,8.79,64.06,13.67,1
27,1801,8.75,45.26,12.93,1
26.67,1808,8.72,63.84,12.06,1
26.48,1811,8.69,90.36,11.47,1
26.18,1815,8.65,77.33,10.72,1
26.18,1815,8.65,48.06,10.74,1
26.1,1815,8.64,41.62,10.48,1
26.05,1816,8.63,44.07,10.37,1
25.94,1816,8.62,76.32,10.12,1
25.87,1817,8.61,46.2,9.91,1
25.79,1817,8.6,44.26,9.71,1
25.73,1817,8.59,51.46,9.56,1
25.68,1818,8.59,52.97,9.46,1
25.66,1817,8.59,50.53,9.41,1
25.63,1816,8.59,89.91,9.37,1
25.59,1816,8.58,42.76,9.29,1
25.52,1816,8.58,47.81,9.14,1
25.47,1816,8.57,51.45,9,1
25.41,1816,8.56,57.02,8.88,1
25.4,1815,8.56,50.92,8.83,1
25.41,1815,8.56,61.75,8.77,1
25.4,1815,8.56,47.84,8.73,1
25.36,1815,8.55,48.01,8.69,1
25.33,1815,8.55,50.08,8.64,1
25.28,1816,8.55,48.41,8.58,1
25.29,1815,8.55,50.31,8.6,1
25.26,1815,8.54,56.12,8.52,1
25.26,1815,8.54,46.21,8.51,1
25.25,1815,8.54,72.26,8.46,1
25.19,1815,8.53,46.64,8.41,1
25.18,1814,8.53,51.28,8.38,1
25.18,1814,8.53,54.34,8.33,1
25.17,1814,8.53,47.56,8.26,1
25.14,1814,8.52,47.23,8.24,1
25.11,1814,8.53,49.69,8.22,1
25.08,1814,8.52,82.75,8.14,1
25.04,1814,8.52,48.27,8.11,1
25.02,1814,8.52,76.19,8.04,1
24.99,1814,8.51,52.96,7.95,1
25,1814,8.51,55.58,7.95,1
24.97,1814,8.5,46.64,7.88,1
24.94,1813,8.5,48.84,7.81,1
24.94,1814,8.5,48.05,7.76,1
24.93,1813,8.49,46.99,7.69,1
24.89,1813,8.5,73.48,7.68,1
24.87,1813,8.49,60.27,7.62,1
24.85,1813,8.49,52.91,7.61,1
24.85,1813,8.49,72.13,7.6,1
24.82,1813,8.49,48.88,7.6,1
24.8,1813,8.49,49.02,7.54,1
24.78,1814,8.5,51.43,7.59,1
24.79,1814,8.5,55.72,7.57,1
24.78,1813,8.51,51.56,7.69,1
24.8,1812,8.51,55.32,7.74,1
24.8,1812,8.51,55.05,7.7,1
24.79,1811,8.51,64.23,7.73,1
24.8,1811,8.52,70.17,7.78,1
24.8,1811,8.52,50.05,7.76,1
24.8,1810,8.52,53,7.79,1
24.85,1811,8.52,58.53,7.86,1
24.89,1811,8.53,54.82,7.93,1
24.97,1811,8.54,56.65,8.08,1
25.11,1811,8.56,73.95,8.3,1
25.18,1810,8.57,55.42,8.33,1
25.1,1809,8.56,49.14,8.19,1
25.27,1810,8.59,55.73,8.49,1
25.37,1811,8.61,49.49,8.84,1
25.49,1810,8.63,61.96,9.09,1
25.52,1814,8.63,53.8,9.03,1
25.47,1810,8.64,54.97,9.12,1
25.25,1810,8.59,50.68,8.53,1
25.49,1810,8.64,48.11,8.9,1
25.66,1814,8.7,43.34,9.59,1
26.06,1813,8.77,46.17,10.82,1
26.27,1810,8.74,43.8,10.27,1
25.96,1812,8.74,47.29,10.04,1
26.39,1810,8.71,48.05,9.98,1
26.75,1808,8.76,36.01,10.71,1
26.5,1799,8.71,48.69,10.13,1
26.76,1803,8.73,92.37,9.95,1
27.11,1808,8.74,33.26,10.48,1
26.63,1804,8.73,36.63,10.38,1
26.48,1803,8.71,44.88,10.04,1
27.04,1803,8.76,32.6,10.61,1
26.73,1806,8.7,41.86,10.12,1
27.25,1799,8.79,28.88,11.28,1
27.35,1796,8.8,34.91,11.45,1
26.81,1801,8.77,36.33,10.96,1
27.09,1797,8.77,42.31,10.93,1
26.85,1805,8.72,33.74,10.42,1
27.34,1797,8.76,35.38,10.76,1
27.24,1798,8.76,33.5,10.7,1
27.31,1795,8.79,28.54,11.13,1
26.88,1802,8.74,49.5,10.57,1
26.83,1801,8.74,43.37,10.55,1
26.72,1804,8.73,31.07,10.26,1
26.71,1804,8.72,37.3,10.23,1
26.69,1804,8.73,32.46,10.28,1
26.66,1804,8.72,40.32,10.19,1
26.69,1802,8.73,34.19,10.34,1
26.66,1802,8.73,34.46,10.28,1
26.6,1803,8.72,54.39,10.1,1
26.55,1804,8.71,29.89,9.94,1
26.53,1805,8.7,31.91,9.79,1
26.53,1805,8.7,46.59,9.73,1
26.47,1805,8.69,34.22,9.67,1
26.4,1801,8.7,36.97,9.89,1
26.37,1801,8.7,37.52,9.87,1
26.35,1802,8.69,29.18,9.67,1
26.29,1802,8.69,31.33,9.65,1
26.25,1802,8.68,31.26,9.5,1
26.19,1804,8.67,29.67,9.19,1
26.14,1805,8.65,38.26,8.97,1
26.1,1804,8.65,39.26,8.93,1
26.08,1804,8.65,40.92,8.83,1
26.06,1804,8.64,50.89,8.7,1
26.02,1804,8.63,39.74,8.62,1
25.97,1803,8.62,40.52,8.56,1
25.93,1802,8.62,41.2,8.55,1
25.9,1802,8.62,43.66,8.55,1
25.83,1801,8.62,38.91,8.57,1
25.8,1800,8.61,40.53,8.47,1
25.77,1800,8.61,45.21,8.44,1
25.75,1800,8.61,49.61,8.41,1
25.71,1801,8.61,37.95,8.34,1
25.7,1801,8.6,48.91,8.28,1
25.68,1800,8.6,52.77,8.24,1
25.62,1801,8.59,44.97,8.14,1
25.59,1802,8.58,41.62,7.99,1
25.56,1802,8.58,41.28,7.94,1
25.53,1802,8.57,43.14,7.88,1
25.52,1801,8.57,41.26,7.87,1
25.48,1802,8.57,42.32,7.82,1
25.44,1802,8.57,55.52,7.76,1
25.41,1801,8.56,42.97,7.73,1
25.36,1802,8.56,55.51,7.69,1
25.34,1800,8.56,56.89,7.65,1
25.31,1801,8.56,46.72,7.61,1
25.26,1801,8.55,42.46,7.58,1
25.21,1801,8.55,59.42,7.52,1
25.18,1802,8.55,48.99,7.45,1
25.17,1803,8.53,55.96,7.33,1
25.17,1802,8.54,56.59,7.39,1
25.15,1801,8.55,54.8,7.53,1
25.14,1800,8.55,50.27,7.53,1
25.14,1801,8.54,65.42,7.46,1
25.12,1800,8.55,53.38,7.44,1
25.11,1800,8.55,53.46,7.52,1
25.11,1800,8.54,51.94,7.37,1
25.1,1800,8.54,54.91,7.36,1
25.12,1800,8.54,48.87,7.38,1
25.1,1801,8.54,49.93,7.31,1
25.09,1801,8.54,48.97,7.32,1
25.1,1801,8.54,60.35,7.38,1
25.12,1800,8.55,50.16,7.46,1
25.32,1799,8.6,44.35,7.96,1
25.33,1799,8.6,46.13,7.95,1
25.29,1799,8.57,46.51,7.69,1
25.53,1799,8.62,58.82,8.26,1
25.45,1800,8.62,42.25,8.22,1
25.46,1799,8.6,52.67,7.91,1
25.46,1799,8.59,49.44,7.84,1
25.57,1798,8.61,48.41,8.02,1
25.44,1799,8.6,41.18,7.9,1
25.32,1798,8.59,43.59,7.77,1
25.41,1797,8.6,40.18,7.93,1
25.27,1797,8.58,43.71,7.55,1
25.55,1798,8.6,48.69,7.97,1
25.6,1800,8.61,47.4,8.08,1
25.84,1795,8.65,45.31,8.52,1
25.76,1798,8.66,44.99,8.6,1
25.82,1801,8.69,47.41,9.2,1
25.68,1798,8.66,46.07,8.82,1
25.51,1795,8.63,57.28,8.22,1
25.94,1797,8.62,68.36,7.97,1
25.9,1798,8.67,49.64,8.93,1
25.77,1796,8.68,47.24,9.11,1
25.74,1798,8.67,49.69,9.05,1
25.64,1799,8.69,37.57,9.32,1
25.83,1796,8.72,61.73,9.61,1
25.86,1797,8.74,38.17,9.72,1
26.02,1795,8.78,43.7,10.87,1
26.02,1789,8.73,43.47,9.47,1
25.97,1787,8.73,37.2,9.66,1
26.29,1789,8.74,33.07,9.13,1
27.66,1793,8.81,25.46,10.8,1
27.4,1792,8.81,31.16,10.7,1
27.58,1795,8.79,23.65,10.44,1
27.41,1793,8.8,28.08,10.35,1
27.59,1793,8.79,43.41,10.11,1
27.24,1791,8.78,26.89,10,1
27.12,1790,8.76,33.71,9.89,1
26.69,1788,8.73,29.65,9.57,1
26.93,1789,8.75,28.32,9.61,1
26.62,1787,8.73,31.42,9.49,1
26.61,1786,8.74,32.8,9.49,1
26.05,1786,8.68,34.2,8.84,1
25.72,1785,8.64,75.41,8.11,1
25.59,1785,8.62,100.26,7.88,1
25.81,1785,8.65,99,8.2,1
25.55,1786,8.61,106.88,7.81,1
25.52,1786,8.62,99.23,7.75,1
25.49,1785,8.62,100.85,7.74,1
25.51,1783,8.63,104.98,7.86,1
25.41,1782,8.62,123.63,7.71,1
25.43,1782,8.62,112.64,7.75,1
25.43,1782,8.63,112.48,7.77,1
25.37,1782,8.62,121.21,7.69,1
25.33,1782,8.62,115.51,7.64,1
25.3,1783,8.62,119.29,7.6,1
25.22,1783,8.6,109.42,7.5,1
25.21,1784,8.6,110.2,7.46,1
25.2,1784,8.6,94.5,7.42,1
25.2,1784,8.6,95.48,7.4,1
25.17,1784,8.6,90.62,7.37,1
25.13,1784,8.59,88.64,7.33,1
25.12,1784,8.59,84.46,7.3,1
25.12,1784,8.59,88.45,7.26,1
25.1,1784,8.59,83.04,7.24,1
25.07,1784,8.58,105.43,7.24,1
25.08,1783,8.59,70.62,7.25,1
25.14,1782,8.59,73.99,7.28,1
25.13,1782,8.59,84.93,7.27,1
25.15,1783,8.59,80.91,7.21,1
25.13,1783,8.58,74.66,7.16,1
25.11,1783,8.58,82.85,7.16,1
25.09,1783,8.58,92.46,7.1,1
25.09,1783,8.57,79.4,7.09,1
25.09,1784,8.58,68.6,7.05,1
25.02,1784,8.57,65.15,7.03,1
25.01,1784,8.57,57.95,7,1
24.98,1784,8.57,70.15,6.98,1
24.94,1784,8.56,76.42,6.95,1
24.93,1783,8.56,66.19,6.86,1
24.95,1784,8.56,71.24,6.84,1
24.94,1784,8.56,74.42,6.82,1
24.89,1784,8.55,71.11,6.79,1
24.89,1784,8.55,69.79,6.77,1
24.86,1784,8.55,66.31,6.77,1
24.87,1784,8.54,64.35,6.68,1
24.82,1784,8.55,64.52,6.74,1
24.84,1784,8.55,79.64,6.7,1
24.86,1784,8.55,76.14,6.7,1
24.86,1784,8.55,69.62,6.7,1
24.85,1784,8.56,64.85,6.85,1
24.84,1784,8.56,65.37,6.85,1
24.83,1784,8.56,74.83,6.85,1
24.8,1783,8.57,72.56,7.04,1
24.82,1784,8.57,52.72,7.02,1
24.84,1785,8.56,74.39,6.92,1
24.85,1785,8.56,56.18,6.89,1
24.86,1784,8.56,49.75,6.84,1
24.88,1784,8.56,47.75,6.85,1
24.88,1785,8.56,58.59,6.87,1
24.9,1784,8.57,52.57,7.02,1
24.89,1784,8.56,53.94,6.86,1
24.95,1784,8.58,55.83,7.26,1
25,1785,8.61,52.2,7.6,1
24.99,1784,8.61,48.92,7.57,1
25.01,1785,8.63,48.44,7.96,1
25.23,1785,8.69,61.71,8.86,1
25.57,1790,8.78,45.92,10.42,1
25.45,1784,8.75,69.46,9.71,1
25.17,1786,8.66,48.93,8.32,1
25.27,1786,8.67,50.97,8.41,1
25.36,1787,8.72,62.35,9.33,1
25.42,1786,8.77,68.88,9.97,1
25.22,1786,8.65,52.21,8.26,1
25.86,1781,8.84,54.37,10.74,1
25.45,1787,8.73,52.02,9.75,1
25.47,1787,8.74,68.42,10,1
25.29,1786,8.68,55.6,8.68,1
25.36,1786,8.69,53.45,8.96,1
25.36,1786,8.68,79.62,8.68,1
25.25,1790,8.62,46.19,7.88,1
25.51,1790,8.75,85.21,10.22,1
25.41,1786,8.69,44.6,8.89,1
25.47,1797,8.62,45.8,8.44,1
25.7,1791,8.69,66.6,8.62,1
25.87,1789,8.72,67.42,9.24,1
26.21,1803,8.74,67.16,10.49,1
26.7,1799,8.79,50.88,11.08,1
25.8,1794,8.67,51.36,8.62,1
26.4,1802,8.69,55.02,9.72,1
26.75,1801,8.71,55.66,9.65,1
27.02,1813,8.78,46.18,10.9,1
27.36,1800,8.78,44.36,10.84,1
26.87,1796,8.73,53.26,9.62,1
26.54,1797,8.68,47,9.01,1
26.15,1796,8.63,69.14,8.09,1
25.97,1796,8.6,53.05,7.7,1
25.95,1799,8.61,90,7.81,1
25.94,1801,8.6,98.16,7.71,1
25.96,1802,8.59,105.69,7.59,1
25.99,1802,8.6,91.01,7.71,1
25.96,1800,8.61,93.91,7.77,1
25.84,1798,8.59,101.59,7.59,1
25.75,1796,8.57,86.36,7.34,1
25.71,1794,8.57,77.14,7.27,1
25.69,1792,8.58,82.94,7.36,1
25.67,1791,8.58,85.43,7.27,1
25.64,1792,8.57,77.82,7.22,1
25.64,1792,8.57,77.59,7.17,1
25.62,1794,8.57,103.92,7.11,1
25.6,1796,8.55,96.45,7,1
25.6,1796,8.55,95.68,6.95,1
25.59,1796,8.55,87.04,6.94,1
25.58,1796,8.55,81.67,6.92,1
25.53,1796,8.54,81.93,6.9,1
25.51,1797,8.54,86.34,6.85,1
25.46,1796,8.54,73.69,6.78,1
25.43,1796,8.53,107.23,6.69,1
25.36,1793,8.54,91.07,6.7,1
25.34,1794,8.54,92.26,6.67,1
25.31,1793,8.54,84.03,6.66,1
25.3,1793,8.54,87.81,6.61,1
25.27,1793,8.53,84.54,6.58,1
25.25,1793,8.53,81.04,6.55,1
25.24,1793,8.53,81.02,6.52,1
25.21,1794,8.52,90.28,6.48,1
25.2,1795,8.51,123.93,6.4,1
25.17,1795,8.51,75.12,6.37,1
25.17,1795,8.51,73.96,6.36,1
25.16,1796,8.5,78.88,6.31,1
25.15,1796,8.5,75.91,6.26,1
25.12,1795,8.5,78.77,6.22,1
25.09,1795,8.5,79.94,6.21,1
25.07,1795,8.5,93.7,6.2,1
25.06,1794,8.5,79.21,6.18,1
25.03,1795,8.5,83.92,6.17,1
25.01,1794,8.49,72.51,6.13,1
25,1793,8.49,75.05,6.1,1
24.96,1793,8.49,97.75,6.08,1
24.97,1794,8.48,72.38,6.04,1
24.95,1794,8.48,71.84,6.03,1
24.92,1795,8.48,69.09,6.07,1
24.91,1796,8.48,79.1,6.07,1
24.92,1796,8.48,69.69,6.01,1
24.93,1797,8.48,71.46,6.13,1
24.94,1797,8.49,66.59,6.16,1
24.95,1798,8.49,75.38,6.21,1
24.95,1797,8.49,67.2,6.16,1
24.95,1797,8.49,73.82,6.18,1
24.96,1797,8.49,107.13,6.22,1
25,1797,8.5,64.38,6.35,1
24.99,1796,8.5,65.67,6.37,1
25.01,1796,8.5,64.64,6.38,1
25.04,1796,8.51,85.2,6.38,1
25.17,1798,8.54,66.42,6.65,1
25.27,1798,8.56,61.25,7.01,1
25.3,1798,8.58,82.88,7.17,1
25.34,1799,8.6,67.28,7.42,1
25.37,1799,8.6,67.14,7.45,1
25.35,1800,8.59,59.35,7.41,1
25.17,1800,8.53,53.57,6.66,1
25.36,1800,8.58,48.6,7.33,1
25.28,1800,8.58,50.14,7.04,1
25.14,1801,8.52,51.35,6.54,1
25.14,1802,8.5,48.85,6.47,1
25.19,1802,8.52,48.61,6.73,1
25.18,1802,8.52,48.49,6.68,0
25.14,1802,8.51,47.47,6.54,0
25.25,1803,8.56,51.93,7.19,1
25.23,1801,8.55,45,6.91,1
25.24,1800,8.54,45.49,6.85,1
25.26,1801,8.55,44.29,6.95,1
25.31,1801,8.55,45.82,6.94,1
25.3,1803,8.53,51.96,6.8,1
25.29,1805,8.5,42.09,6.51,1
25.38,1806,8.53,41.25,6.68,1
25.41,1805,8.5,45.19,6.48,1
25.39,1807,8.52,54.96,6.68,1
25.66,1803,8.61,72.41,7.74,1
25.58,1804,8.58,49.91,7.45,1
25.9,1803,8.64,49.21,8.11,1
25.52,1806,8.56,42.84,7.13,1
25.5,1807,8.56,55.87,7.14,1
25.45,1807,8.53,52.46,6.79,1
25.49,1805,8.56,43.57,7.08,1
25.8,1805,8.62,42.44,8.5,1
25.79,1805,8.56,44.76,7.78,1
26.34,1798,8.7,44.63,9.17,1
26.89,1797,8.77,41,11.1,1
26.31,1800,8.67,40.77,8.75,1
26.69,1799,8.75,62.04,10.28,1
26.7,1800,8.75,42.28,10.36,1
26.48,1801,8.71,43.2,9.83,1
26.43,1801,8.71,38.58,9.59,1
26.33,1800,8.68,58.26,9.36,1
26.3,1800,8.68,37.38,9.28,1
26.25,1800,8.67,45.3,9.19,1
26.26,1801,8.67,33.71,9.15,1
26.25,1801,8.68,37.97,9.29,1
26.11,1801,8.65,45.01,8.81,1
26.08,1801,8.64,32.7,8.73,1
26.04,1802,8.63,38,8.59,1
25.92,1802,8.6,44.06,8.19,1
25.84,1803,8.6,35.03,8.08,1
25.76,1803,8.57,35.57,7.73,1
25.67,1804,8.55,36.84,7.37,1
25.62,1804,8.54,38.96,7.25,1
25.56,1804,8.53,45.77,7.06,1
25.55,1803,8.53,41.9,7.09,1
25.5,1803,8.53,50.35,7.04,1
25.46,1802,8.53,58.32,6.96,1
25.45,1801,8.53,39.33,6.96,1
25.46,1800,8.53,56.43,7.06,1
25.43,1800,8.53,43.12,7.08,1
25.38,1800,8.52,42.65,6.92,1
25.35,1800,8.51,41.45,6.81,1
25.32,1800,8.51,40.99,6.74,1
25.28,1802,8.5,48.3,6.6,1
25.22,1803,8.5,48.11,6.53,1
25.2,1804,8.5,48.92,6.52,1
25.19,1804,8.5,54.49,6.52,1
25.18,1803,8.49,60.25,6.45,1
25.14,1804,8.49,69.65,6.46,1
25.1,1803,8.49,61.08,6.39,1
25.06,1803,8.48,60.23,6.31,1
25.04,1803,8.47,56.02,6.24,1
25.02,1803,8.47,62.45,6.25,1
24.98,1802,8.47,60.47,6.24,1
24.97,1803,8.47,64.75,6.22,1
24.95,1802,8.46,66.96,6.18,1
24.93,1802,8.46,75.89,6.17,1
24.91,1803,8.46,90.26,6.08,1
24.9,1804,8.46,64.99,6.1,1
24.88,1804,8.46,65.36,6.12,1
24.87,1805,8.46,73.11,6.07,1
24.85,1804,8.46,63.06,6.09,1
24.83,1804,8.46,68.1,6.05,1
24.81,1804,8.46,71.09,6.03,1
24.78,1804,8.46,56.31,6.06,1
24.78,1804,8.45,65.18,6.01,1
24.76,1804,8.46,61.64,6.02,1
24.75,1803,8.45,63.62,6.04,1
24.75,1803,8.45,76.75,6.04,1
24.76,1803,8.45,64.86,6.07,1
24.76,1803,8.45,77.21,6.06,1
24.77,1803,8.46,62.58,6.1,1
24.79,1803,8.46,67.11,6.19,1
24.81,1803,8.47,61.2,6.23,1
