Temperature,Conductivity,PH,Turbidity,ODO,BGA
23.73,1982,8.25,28.27,6.51,1
23.74,1977,8.26,26.35,6.64,1
23.76,1971,8.27,33.15,6.8,1
23.8,1970,8.28,29.35,7,1
23.82,1982,8.29,26.62,7.06,1
23.84,1983,8.29,28.65,7.06,1
23.84,1985,8.29,43.31,7.1,1
23.83,1983,8.28,27.63,6.95,0
23.89,1983,8.32,30.25,7.48,1
23.94,1979,8.33,27.95,7.71,1
24.07,1973,8.32,29.47,7.61,1
23.89,1976,8.28,29.17,6.91,1
24.57,1975,8.33,32.06,7.91,1
23.96,1976,8.29,34.44,7.27,1
23.97,1976,8.31,27.01,7.48,1
23.99,1975,8.31,27.06,7.55,1
24.12,1972,8.35,29.16,8.27,1
24.11,1970,8.35,26.5,8.33,1
24.31,1964,8.38,27.74,8.98,1
24.28,1963,8.39,30.64,9.11,1
24.25,1964,8.36,32.57,8.69,1
24.32,1965,8.37,29.18,8.81,1
24.4,1967,8.38,26.04,8.98,1
24.32,1965,8.37,26.13,8.79,1
24.35,1956,8.35,29.38,8.61,1
24.43,1954,8.36,33.3,8.69,1
24.35,1957,8.33,29.91,8.19,1
24.36,1955,8.34,28.05,8.35,1
24.36,1958,8.33,26.35,8.29,1
24.44,1965,8.36,26.42,8.88,1
24.55,1973,8.36,25.88,8.81,1
24.72,1982,8.36,25.37,8.88,1
25.19,1975,8.41,25.44,9.77,1
25.47,1979,8.34,23.23,8.72,1
25.57,1971,8.36,20.49,8.92,1
26.51,1963,8.37,22.62,9.35,1
26.44,1961,8.36,22.51,9.12,1
26.25,1956,8.37,23.69,9.28,1
25.67,1962,8.33,23.61,8.51,1
26.54,1958,8.36,21.17,9.14,1
26.23,1956,8.34,26.25,8.94,1
26.09,1954,8.35,23.31,8.93,1
26.35,1956,8.37,22.15,9.36,1
26.66,1958,8.38,22.48,9.63,1
26.23,1954,8.37,23.49,9.17,1
25.78,1949,8.34,25.41,8.63,1
25.56,1951,8.32,24.33,8.28,1
25.3,1956,8.3,25.78,7.85,1
25.18,1956,8.29,25.37,7.67,1
25.08,1956,8.28,25.37,7.51,0
25,1956,8.27,26.9,7.4,0
24.92,1957,8.27,28.6,7.31,1
24.87,1957,8.27,25.88,7.22,0
24.85,1956,8.26,28.75,7.2,0
24.81,1956,8.26,29.38,7.15,0
24.78,1955,8.26,28.72,7.13,0
24.77,1954,8.26,28.81,7.12,0
24.75,1953,8.25,28.79,7.09,0
24.77,1950,8.25,28.93,7.07,0
24.75,1949,8.25,28.4,7.05,0
24.75,1949,8.25,28.99,7.02,0
24.75,1948,8.25,28.67,6.99,0
24.75,1946,8.25,28.76,6.96,0
24.72,1946,8.25,27.87,6.94,0
24.71,1945,8.25,29.36,6.93,0
24.74,1944,8.25,28.11,6.92,0
24.73,1942,8.25,28.58,6.89,0
24.71,1939,8.24,29.05,6.87,0
24.67,1936,8.24,28.54,6.84,0
24.66,1934,8.24,27.02,6.85,1
24.66,1931,8.24,27,6.84,0
24.66,1928,8.24,26.33,6.82,0
24.62,1925,8.24,25.59,6.83,0
24.59,1923,8.24,26.1,6.85,0
24.57,1921,8.23,26.06,6.82,0
24.52,1921,8.23,27.64,6.79,1
24.47,1919,8.22,27.75,6.75,0
24.47,1918,8.22,29.22,6.69,0
24.45,1919,8.22,28.03,6.7,0
24.48,1920,8.22,29.63,6.67,0
24.46,1919,8.23,29.78,6.64,0
24.44,1919,8.22,29.66,6.63,0
24.46,1921,8.23,29.2,6.62,0
24.47,1923,8.23,29.1,6.61,0
24.47,1921,8.22,30.81,6.61,0
24.45,1920,8.22,33.23,6.6,0
24.44,1919,8.22,32.35,6.56,0
24.44,1920,8.22,33.43,6.53,0
24.43,1920,8.22,31.68,6.54,0
24.43,1919,8.22,32.49,6.53,0
24.44,1919,8.22,29.75,6.56,0
24.48,1919,8.23,31.99,6.59,0
24.51,1919,8.23,30.92,6.63,0
24.54,1918,8.23,37.08,6.67,0
24.54,1917,8.22,31.66,6.63,1
24.53,1918,8.22,35.87,6.61,0
24.53,1917,8.22,31.13,6.71,1
24.52,1917,8.22,29.39,6.73,1
24.56,1916,8.23,33.17,6.83,1
24.58,1916,8.24,29.53,6.86,1
24.49,1915,8.22,33.05,6.59,0
24.49,1915,8.22,32.38,6.69,0
24.45,1914,8.2,31.38,6.53,1
24.47,1913,8.21,30.79,6.59,0
24.52,1914,8.23,33.39,6.82,1
24.55,1913,8.24,31.48,7.01,1
24.61,1913,8.26,31.59,7.32,1
24.61,1913,8.26,33.83,7.45,1
24.72,1914,8.28,31.63,7.64,1
24.77,1913,8.29,31.46,7.81,1
24.85,1914,8.31,29.93,8.08,1
25.01,1914,8.32,30.09,8.27,1
24.93,1913,8.32,28.31,8.27,1
24.92,1912,8.33,29.26,8.38,1
24.96,1915,8.34,34,8.56,1
24.88,1914,8.34,29.37,8.58,1
24.89,1915,8.35,35.88,8.72,1
24.96,1912,8.36,27.99,8.88,1
25.15,1915,8.36,30.62,9.1,1
25.89,1915,8.38,26.74,9.37,1
25.68,1917,8.39,40.35,9.4,1
26.52,1927,8.36,23.92,8.98,1
26.17,1933,8.4,28.57,9.57,1
25.6,1925,8.39,27.84,9.39,1
25.53,1923,8.39,33.6,9.4,1
25.42,1918,8.39,32.35,9.38,1
25.34,1916,8.39,35.5,9.35,1
25.37,1915,8.39,32.59,9.5,1
25.32,1913,8.4,25.73,9.7,1
25.28,1913,8.41,42.22,9.87,1
25.43,1913,8.42,31.04,10.09,1
25.33,1912,8.42,46.84,10.09,1
25.01,1922,8.41,31.05,9.96,1
25.37,1913,8.44,32.55,10.48,1
25.55,1912,8.45,32.24,10.73,1
25.3,1913,8.44,36.9,10.46,1
25.35,1914,8.42,26,10.2,1
25.28,1915,8.45,26.64,10.83,1
25.67,1913,8.44,31.97,10.68,1
25.68,1911,8.42,37.81,10.23,1
26.73,1925,8.41,36.09,10.01,1
26.97,1931,8.39,23.81,9.45,1
26.64,1935,8.39,28.35,9.28,1
26.41,1934,8.39,19.91,9.32,1
26.3,1934,8.39,22.35,9.31,1
26.31,1936,8.39,23.99,9.32,1
26.37,1937,8.39,22.47,9.28,1
26.22,1938,8.39,19.83,9.25,1
26.06,1938,8.38,22.37,9.14,1
25.98,1938,8.37,24.66,8.99,1
25.99,1938,8.37,18.26,9.01,1
25.87,1937,8.36,20.81,8.92,1
25.78,1938,8.36,22.05,8.87,1
25.8,1939,8.36,28.34,8.91,1
26.04,1946,8.36,23.21,8.99,1
26.22,1949,8.36,18.07,9.04,1
26.22,1950,8.36,18.96,8.97,1
26.15,1948,8.37,44.37,9,1
26.13,1945,8.37,23.81,9.02,1
26.09,1942,8.37,25.95,8.98,1
26.01,1938,8.36,20.42,8.79,1
25.91,1935,8.35,21.97,8.63,1
25.85,1934,8.34,32.83,8.44,1
25.75,1934,8.34,21.83,8.35,1
25.65,1934,8.33,20.47,8.22,1
25.55,1934,8.32,20.22,8.11,1
25.34,1934,8.3,22.86,7.69,1
25.27,1934,8.3,19.46,7.71,1
25.16,1933,8.28,24.15,7.47,1
25.16,1933,8.28,23.51,7.49,1
25.11,1933,8.28,22.28,7.43,1
25.05,1933,8.28,20.47,7.34,1
25.02,1933,8.28,29.4,7.26,1
24.97,1933,8.27,27.13,7.14,1
24.94,1933,8.27,20.12,7.12,1
24.89,1933,8.27,20.75,7.07,1
24.86,1933,8.26,23.32,6.95,1
24.82,1933,8.26,24.13,6.9,1
24.8,1934,8.26,28.17,6.86,1
24.77,1934,8.26,24.8,6.83,1
24.72,1934,8.26,20.1,6.78,1
24.72,1934,8.26,30.35,6.76,1
24.7,1934,8.26,25.01,6.76,1
24.64,1933,8.25,23.2,6.73,1
24.63,1934,8.26,23.8,6.76,1
24.6,1934,8.25,23.89,6.74,1
24.58,1933,8.25,30.07,6.77,1
24.57,1933,8.26,27.5,6.74,1
24.56,1934,8.26,22.49,6.8,1
24.57,1934,8.27,21.6,6.8,1
24.58,1934,8.28,26.92,6.9,1
24.59,1934,8.28,30.1,6.9,1
24.64,1934,8.29,36.37,7.09,1
24.71,1934,8.29,29.13,7.17,1
24.72,1934,8.29,21.98,7.17,1
24.75,1934,8.29,30.89,7.18,1
24.78,1933,8.31,24.96,7.41,1
24.81,1933,8.32,27.08,7.55,1
24.82,1933,8.33,21.47,7.7,1
24.78,1933,8.34,24.62,7.82,1
24.82,1932,8.35,32.71,7.98,1
24.81,1932,8.35,30.31,8.1,1
24.81,1932,8.36,22.8,8.2,1
24.82,1931,8.36,23.44,8.31,1
24.86,1931,8.38,24.06,8.54,1
25.35,1931,8.37,26.09,8.39,1
24.98,1930,8.4,28.12,8.88,1
25.33,1936,8.42,26.62,9.05,1
25.48,1933,8.41,34.15,8.99,1
25.57,1934,8.42,33.39,9.09,1
25,1930,8.41,28.15,9.12,1
25.05,1927,8.43,21.73,9.31,1
25.27,1927,8.43,22.87,9.31,1
24.99,1927,8.42,20.19,9.28,1
25,1926,8.44,25.37,9.63,1
25.16,1928,8.46,27.12,10.11,1
24.9,1927,8.43,25.39,9.51,1
25.08,1929,8.43,30.26,9.65,1
24.99,1930,8.4,24.85,8.95,1
25.12,1930,8.44,28.73,9.64,1
25,1930,8.42,30.13,9.39,1
25.04,1928,8.46,36.03,9.99,1
25.51,1927,8.45,25.39,10.02,1
27.24,1951,8.46,23.26,10.11,1
26.63,1945,8.43,19.86,9.36,1
26.36,1943,8.41,25,8.95,1
26.18,1944,8.4,17.3,8.76,1
25.86,1944,8.38,23.63,8.31,1
25.88,1944,8.38,43.42,8.33,1
25.84,1944,8.38,23.55,8.28,1
25.8,1944,8.37,24.36,8.2,1
25.77,1944,8.37,23.5,8.19,1
25.73,1944,8.37,23.79,8.13,1
25.69,1944,8.37,21.31,8.1,1
25.67,1945,8.37,24.15,8.07,1
25.64,1945,8.36,24.64,8.03,1
25.62,1947,8.37,23.32,7.96,1
25.49,1948,8.36,26.54,7.75,1
25.39,1949,8.35,71.49,7.56,1
25.34,1946,8.35,80.71,7.53,1
25.3,1947,8.35,87.04,7.47,1
25.25,1949,8.35,70.05,7.44,1
25.26,1951,8.35,68.53,7.42,1
25.24,1953,8.35,60.31,7.4,1
25.23,1952,8.34,60.61,7.38,1
25.22,1953,8.34,65.39,7.35,1
25.2,1956,8.34,72.88,7.32,1
25.17,1963,8.34,67.98,7.24,1
25.17,1966,8.34,77.4,7.22,1
25.09,1961,8.34,83.58,7.2,1
25.07,1956,8.34,85.12,7.22,1
25.02,1954,8.34,71.31,7.21,1
25.04,1956,8.34,74.28,7.17,1
25.02,1955,8.33,72.56,7.14,1
25,1952,8.33,72.03,7.12,1
24.97,1950,8.33,69.62,7.11,1
24.95,1949,8.33,71.06,7.08,1
24.95,1949,8.33,71.08,7.07,1
24.94,1950,8.33,79.25,7.05,1
24.9,1950,8.33,62.87,7.03,1
24.89,1951,8.33,62.06,7.01,1
24.89,1953,8.33,59.77,6.98,1
24.88,1954,8.33,57,6.96,1
24.85,1953,8.33,57.88,6.95,1
24.82,1954,8.32,56.94,6.93,1
24.84,1955,8.33,61.76,6.9,1
24.82,1952,8.33,57.54,6.9,1
24.8,1949,8.32,57.07,6.89,1
24.77,1947,8.32,56.07,6.88,1
24.73,1946,8.32,51.04,6.87,1
24.76,1944,8.32,53.84,6.86,1
24.74,1944,8.32,51.75,6.84,1
24.72,1944,8.32,48.82,6.82,1
24.72,1944,8.31,57.12,6.78,1
24.68,1944,8.32,50.37,6.78,1
24.69,1945,8.31,55.99,6.75,1
24.65,1946,8.31,54.14,6.72,1
24.62,1945,8.31,58.47,6.7,1
24.58,1945,8.31,54.2,6.7,1
24.58,1946,8.3,57.69,6.67,1
24.54,1946,8.31,53.4,6.67,1
24.52,1945,8.31,51.66,6.67,1
24.5,1945,8.31,52.03,6.71,1
24.51,1945,8.31,50.11,6.69,1
24.52,1945,8.31,54.57,6.7,1
24.51,1944,8.32,48.29,6.76,1
24.51,1944,8.31,51.55,6.73,1
24.51,1944,8.31,47.15,6.75,1
24.54,1944,8.32,48.6,6.83,1
24.56,1944,8.32,49.77,6.87,1
24.52,1945,8.31,58.1,6.69,1
24.53,1945,8.32,46.47,6.74,1
24.53,1944,8.32,45.78,6.77,1
24.56,1944,8.33,43.55,6.92,1
24.57,1944,8.33,40.88,6.96,1
24.56,1944,8.33,48.12,6.92,1
24.61,1944,8.35,43.06,7.22,1
24.59,1944,8.34,42.69,7.07,1
24.61,1944,8.34,46.37,7.15,1
24.64,1945,8.35,46.53,7.36,1
24.66,1946,8.36,44.52,7.51,1
24.73,1949,8.39,42.92,8.04,1
24.71,1950,8.39,46.66,7.94,1
24.83,1949,8.42,39.71,8.53,1
24.81,1950,8.42,40.85,8.58,1
24.84,1950,8.43,38.29,8.76,1
24.79,1951,8.42,37.36,8.56,1
24.79,1951,8.42,35.46,8.6,1
24.83,1952,8.43,37.41,8.76,1
24.94,1952,8.47,40.63,9.46,1
24.9,1952,8.46,33.32,9.3,1
24.89,1952,8.46,41.28,9.3,1
25.2,1949,8.5,37.23,10.26,1
24.82,1952,8.44,33.44,8.9,1
24.8,1953,8.43,33.4,8.8,1
24.82,1953,8.44,28.67,8.97,1
24.96,1954,8.48,45.71,9.8,1
24.79,1955,8.43,32.25,8.92,1
24.91,1955,8.44,29.9,9.25,1
24.89,1957,8.43,44.63,8.81,1
24.93,1957,8.4,31.08,8.27,1
25.31,1952,8.47,35.23,9.5,1
24.92,1956,8.45,27.36,9.11,1
24.93,1957,8.44,31.68,8.97,1
24.94,1957,8.45,28.45,9.23,1
25.65,1952,8.53,35.45,11.31,1
24.74,1958,8.39,33.76,8.27,1
25.11,1956,8.36,29.53,7.93,1
26.41,1950,8.47,37.67,10.02,1
25.77,1956,8.41,38.26,8.69,1
25.38,1955,8.38,35.8,7.93,1
25.26,1954,8.37,47.81,7.7,1
25.24,1952,8.36,54.05,7.69,1
25.2,1954,8.36,51.63,7.65,1
25.19,1955,8.36,55,7.6,1
25.21,1955,8.36,66.65,7.61,1
25.16,1954,8.36,57.25,7.58,1
25.1,1953,8.35,56.08,7.62,1
25.08,1951,8.35,52.45,7.47,1
25.14,1949,8.35,50.41,7.43,1
25.18,1947,8.35,45.34,7.38,1
25.17,1947,8.35,50.15,7.35,1
25.16,1947,8.35,53.1,7.33,1
25.15,1947,8.35,45.13,7.3,1
25.12,1947,8.34,48.27,7.27,1
25.12,1947,8.34,47.04,7.26,1
25.12,1947,8.34,48.94,7.24,1
25.09,1948,8.34,40.94,7.21,1
25.05,1948,8.33,42.14,7.17,1
25.01,1948,8.33,40.26,7.12,1
24.97,1948,8.33,42.9,7.07,1
24.93,1948,8.33,52.52,7.02,1
24.89,1948,8.33,45.95,7.01,1
24.88,1948,8.33,53.17,7,1
24.89,1948,8.33,53.95,6.99,1
24.87,1947,8.33,54.49,6.99,1
24.89,1946,8.33,56.51,6.98,1
24.9,1946,8.32,55.76,6.95,1
24.87,1946,8.32,58.49,6.93,1
24.84,1946,8.32,53.19,6.91,1
24.81,1946,8.32,59.06,6.89,1
24.78,1946,8.31,61.03,6.88,1
24.81,1946,8.32,55.97,6.85,1
24.76,1946,8.32,55.43,6.85,1
24.76,1946,8.32,49.67,6.83,1
24.78,1946,8.31,50.15,6.83,1
24.76,1946,8.31,48.38,6.81,1
24.72,1946,8.31,48.42,6.8,1
24.7,1946,8.31,47.86,6.76,1
24.67,1947,8.31,48.71,6.75,1
24.66,1947,8.31,47.71,6.73,1
24.62,1948,8.31,50.59,6.72,1
24.61,1950,8.31,46.9,6.74,1
24.6,1951,8.31,46.44,6.72,1
24.58,1950,8.31,48.94,6.71,1
24.56,1952,8.31,56.98,6.69,1
24.55,1954,8.31,51.41,6.69,1
24.53,1954,8.31,49.73,6.69,1
24.52,1952,8.31,45.88,6.67,1
24.49,1950,8.3,49.07,6.65,1
24.47,1949,8.31,46.37,6.7,1
24.48,1950,8.31,47.12,6.7,1
24.49,1950,8.31,46.26,6.74,1
24.5,1950,8.31,39.2,6.77,1
24.5,1951,8.31,40.59,6.76,1
24.5,1952,8.31,40.45,6.79,1
24.52,1952,8.32,47.77,6.87,1
24.52,1954,8.32,40.14,6.91,1
24.57,1953,8.34,38.16,7.09,1
24.71,1952,8.37,45.32,7.71,1
24.75,1953,8.39,39.14,7.97,1
24.83,1953,8.4,58.15,8.19,1
24.85,1950,8.42,38.05,8.4,1
24.77,1953,8.4,39.45,8.11,1
24.76,1957,8.39,38.22,8,1
25.21,1960,8.41,33.59,8.3,1
25.26,1959,8.43,36.89,8.32,1
25.28,1970,8.43,36.34,8.3,1
25.54,1974,8.44,40.43,8.55,1
25.81,1982,8.46,38.09,8.91,1
25.52,1977,8.43,46.19,8.47,1
25.96,1983,8.46,36.78,9.05,1
26.08,1984,8.45,31.09,8.97,1
26.37,1992,8.45,33.31,8.94,1
26.47,1993,8.46,28.83,9.01,1
26.38,1991,8.46,31.01,8.98,1
26.27,1991,8.44,32.2,8.67,1
26.49,1993,8.47,29.3,9.11,1
26.65,1994,8.48,27.3,9.41,1
26.01,1984,8.43,30.87,8.58,1
26.46,1989,8.47,30.09,9.19,1
26.57,1989,8.48,33.52,9.38,1
26.6,1990,8.49,37.68,9.5,1
26.51,1987,8.49,34.46,9.49,1
26.49,1984,8.5,30.38,9.63,1
26.5,1982,8.5,36.57,9.79,1
26.51,1979,8.51,86.07,9.88,1
26.52,1975,8.51,39.19,10.02,1
26.47,1972,8.5,32.98,9.9,1
26.57,1970,8.52,57.79,10.23,1
26.53,1970,8.51,32.32,10.01,1
26.38,1970,8.5,33.12,9.69,1
26.31,1969,8.49,28.51,9.58,1
26.41,1966,8.5,32.97,9.9,1
26.34,1965,8.5,23.64,9.71,1
26.17,1967,8.48,28.98,9.36,1
26.15,1965,8.48,47.45,9.37,1
26.12,1965,8.47,38.45,9.29,1
26.11,1965,8.48,40.58,9.34,1
26.09,1965,8.48,24.21,9.29,1
26.07,1965,8.47,23.52,9.23,1
26.03,1965,8.46,25.15,9.12,1
25.98,1966,8.46,36.98,9.04,1
25.92,1965,8.45,51.69,8.92,1
25.86,1967,8.44,25.17,8.79,1
25.81,1966,8.44,25.03,8.7,1
25.79,1966,8.44,29.66,8.64,1
25.73,1966,8.43,28.41,8.57,1
25.71,1967,8.43,27.52,8.52,1
25.67,1968,8.42,31.46,8.48,1
25.67,1970,8.43,30.2,8.42,1
25.64,1969,8.43,27.92,8.39,1
25.62,1967,8.42,29.05,8.35,1
25.6,1966,8.42,38.59,8.31,1
25.57,1969,8.42,30.03,8.25,1
25.54,1970,8.41,38,8.23,1
25.49,1970,8.41,28.24,8.16,1
25.45,1970,8.41,28.04,8.07,1
25.41,1971,8.41,27.03,7.98,1
25.35,1972,8.4,26.83,7.87,1
25.31,1971,8.39,36.3,7.81,1
25.27,1971,8.39,28.55,7.74,1
25.25,1972,8.38,31.83,7.65,1
25.2,1973,8.38,31.58,7.53,1
25.15,1971,8.38,40.22,7.52,1
25.13,1971,8.37,35.06,7.44,1
25.1,1971,8.37,28.99,7.38,1
25.08,1971,8.37,36.55,7.34,1
25.06,1971,8.36,36.68,7.27,1
25.02,1972,8.36,33.01,7.22,1
25.01,1972,8.36,36.58,7.19,1
24.98,1973,8.35,37.99,7.12,1
24.96,1973,8.36,35.59,7.1,1
24.95,1974,8.35,37.25,7.03,1
24.92,1974,8.35,41.16,7,1
24.9,1974,8.35,39.66,6.98,1
24.89,1973,8.35,50,6.97,1
24.85,1973,8.34,39.26,6.95,1
24.84,1972,8.34,39.85,6.94,1
24.78,1972,8.34,42.16,6.93,1
24.75,1971,8.34,42,6.93,1
24.77,1971,8.34,46.56,6.91,1
24.75,1971,8.34,61.9,6.9,1
24.73,1971,8.34,39.43,6.93,1
24.72,1972,8.34,41.85,6.94,1
24.72,1972,8.35,43.9,6.98,1
24.73,1972,8.35,58.4,6.92,1
24.75,1972,8.36,57.91,7.12,1
24.77,1971,8.37,51.28,7.24,1
24.8,1969,8.37,35.74,7.32,1
24.83,1969,8.38,46.18,7.38,1
24.85,1968,8.38,40.95,7.42,1
24.9,1967,8.38,33.37,7.48,1
24.89,1967,8.39,38.19,7.54,1
24.92,1966,8.4,34.57,7.75,1
25.04,1965,8.41,43.63,8.01,1
25.13,1965,8.42,40.79,8.07,1
25.11,1965,8.43,45.82,8.24,1
25.21,1962,8.45,37.31,8.6,1
25.29,1966,8.46,55.12,8.68,1
25.28,1962,8.45,33.16,8.78,1
25.21,1964,8.42,35.41,8.11,1
25.66,1965,8.46,33.89,8.76,1
25.98,1963,8.48,38.99,9.11,1
25.76,1963,8.47,32.12,8.93,1
25.83,1962,8.48,41.03,9.17,1
25.86,1962,8.49,31,9.4,1
25.83,1961,8.51,31.74,9.66,1
25.73,1962,8.51,39.71,9.58,1
25.4,1964,8.46,28.99,8.75,1
25.29,1965,8.44,27.95,8.56,1
25.33,1965,8.46,35.23,8.92,1
25.12,1969,8.42,25.43,8.17,1
25.21,1969,8.42,32.47,8.16,1
25.24,1970,8.41,31.33,8.09,1
24.99,1972,8.4,27.73,7.83,1
25.1,1971,8.41,32.86,8.03,1
24.92,1975,8.4,36.55,7.92,1
24.92,1978,8.4,32.83,7.87,1
24.89,1982,8.39,34.98,7.61,1
25.01,1983,8.39,26.47,7.94,1
25.69,1975,8.49,37.33,9.14,1
25.61,1976,8.49,25.13,9.04,1
25.51,1977,8.47,28.66,8.81,1
25.5,1976,8.47,25.34,8.82,1
25.6,1974,8.5,21.71,9.25,1
25.51,1975,8.48,26.91,8.97,1
25.48,1976,8.48,27.54,8.91,1
25.39,1976,8.46,25.86,8.69,1
25.31,1977,8.45,34.79,8.42,1
25.25,1977,8.44,27.34,8.25,1
25.18,1978,8.42,41.75,7.98,1
25.14,1978,8.43,29.06,7.94,1
25.08,1978,8.42,32.2,7.81,1
25.02,1979,8.41,34.97,7.57,1
24.98,1980,8.4,34.45,7.54,1
24.96,1980,8.4,39.78,7.51,1
24.94,1980,8.4,41.46,7.46,1
24.88,1979,8.4,36.34,7.44,1
24.87,1979,8.4,43.45,7.42,1
24.83,1979,8.4,40.2,7.4,1
24.8,1979,8.39,40.22,7.37,1
24.77,1979,8.39,41.25,7.34,1
24.76,1978,8.39,45.32,7.33,1
24.7,1978,8.39,41.32,7.32,1
24.68,1978,8.4,44.93,7.29,1
24.67,1977,8.4,45.49,7.27,1
24.64,1977,8.4,50.04,7.24,1
24.6,1977,8.4,54.62,7.22,1
24.61,1977,8.39,46.67,7.2,1
24.58,1977,8.39,50.34,7.19,1
24.55,1977,8.39,47.85,7.18,1
24.51,1977,8.39,49.28,7.16,1
24.51,1977,8.39,46.75,7.14,1
24.47,1977,8.39,49.02,7.13,1
24.46,1977,8.39,53.68,7.11,1
24.44,1976,8.39,46.2,7.1,1
24.41,1977,8.39,52.1,7.07,1
24.37,1977,8.39,49.27,7.06,1
24.37,1977,8.38,48.25,7.03,1
24.36,1976,8.38,51.69,7,1
24.31,1976,8.38,55.18,6.99,1
24.28,1976,8.38,48.89,6.97,1
24.25,1976,8.38,49.78,6.96,1
24.24,1976,8.38,53.42,6.93,1
24.21,1976,8.38,52.21,6.91,1
24.18,1976,8.37,56.65,6.88,1
24.15,1977,8.37,55.2,6.86,1
24.11,1976,8.37,54.67,6.85,1
24.1,1976,8.37,63.5,6.83,1
24.1,1976,8.37,55.88,6.82,1
24.08,1977,8.37,57.15,6.82,1
24.04,1976,8.37,56.54,6.81,1
24.02,1976,8.37,57.13,6.82,1
23.99,1976,8.37,59.47,6.81,1
23.99,1975,8.37,59.01,6.79,1
23.98,1975,8.37,61.39,6.78,1
23.96,1976,8.37,57.95,6.77,1
23.91,1977,8.37,59.41,6.77,1
23.9,1977,8.36,65.41,6.72,1
23.86,1978,8.36,58.15,6.74,1
23.89,1979,8.36,82.32,6.66,1
23.86,1979,8.36,77.62,6.72,1
23.87,1980,8.36,63.28,6.73,1
23.89,1981,8.37,66.21,6.76,1
23.91,1981,8.37,72.81,6.79,1
23.93,1981,8.37,69.48,6.81,1
23.95,1981,8.37,61.99,6.93,1
23.96,1981,8.38,53.76,7.01,1
23.95,1981,8.37,53.07,6.94,1
23.98,1982,8.38,52.24,7.04,1
23.99,1981,8.39,51.27,7.14,1
23.99,1980,8.39,59.85,7.24,1
24.03,1981,8.39,58.89,7.47,1
24.04,1980,8.4,48.73,7.5,1
24.03,1981,8.4,53.54,7.4,1
24.09,1981,8.41,45.09,7.81,1
24.03,1983,8.37,43.44,7.04,0
24.14,1984,8.46,38.5,8.28,1
24.05,1984,8.39,36.51,7.45,1
24.04,1984,8.39,38.4,7.46,0
24.04,1984,8.38,35.9,7.3,0
24.09,1983,8.4,36.08,7.58,1
24.08,1984,8.38,36.59,7.33,1
24.21,1983,8.39,35.29,7.53,1
24.95,1990,8.44,36.66,8.94,1
25.09,1988,8.47,36.67,8.88,1
25.06,1985,8.47,33.4,8.76,1
25.38,1984,8.51,35.22,9.47,1
24.97,1986,8.47,46.87,8.7,1
24.82,1984,8.45,50.07,8.32,1
25.01,1984,8.46,69.07,8.67,1
24.86,1986,8.45,37.35,8.34,1
25.3,1986,8.48,36.39,9.44,1
25.55,1986,8.51,41.37,9.54,1
25.41,1979,8.49,33.97,9.1,1
25.49,1984,8.49,31.66,9.48,1
25.99,1982,8.57,53.54,10.47,1
26.04,1982,8.57,33.97,10.55,1
25.68,1976,8.53,38.31,9.76,1
25.4,1977,8.5,40.49,9.37,1
25.63,1978,8.53,29.17,9.9,1
25.37,1975,8.5,28.36,9.35,1
25.57,1977,8.53,39.05,9.86,1
25.19,1970,8.49,29.44,9.02,1
25.03,1967,8.45,31.42,8.6,1
25.3,1968,8.5,28.55,9.22,1
25.55,1975,8.49,27.64,9.77,1
25.26,1970,8.47,31.92,9.24,1
25.63,1970,8.5,37.76,9.64,1
25.2,1966,8.46,34.45,8.72,1
25.11,1965,8.45,34.5,8.53,1
24.98,1965,8.44,34.31,8.26,1
24.82,1964,8.42,44.45,7.87,1
24.79,1960,8.41,39.66,7.77,1
24.77,1957,8.41,43.39,7.76,1
24.73,1957,8.4,44,7.64,1
24.7,1957,8.39,45.56,7.5,1
24.67,1956,8.39,42.08,7.47,1
24.64,1957,8.39,46.96,7.47,1
24.61,1957,8.39,60.75,7.43,1
24.59,1957,8.39,49.8,7.42,1
24.56,1958,8.39,47.14,7.38,1
24.53,1958,8.39,51.83,7.37,1
24.52,1958,8.39,48.89,7.35,1
24.48,1957,8.38,54.3,7.31,1
24.46,1957,8.38,52.14,7.28,1
24.46,1957,8.38,52.78,7.23,1
24.45,1956,8.38,53.4,7.16,1
24.41,1957,8.38,64.43,7.09,1
24.4,1957,8.37,49.55,7,1
24.38,1957,8.37,54.61,6.94,1
24.38,1957,8.36,58.27,6.9,1
24.37,1957,8.36,63.02,6.89,1
24.33,1958,8.37,54.48,6.87,1
24.32,1958,8.36,71.21,6.84,1
24.29,1958,8.36,61.21,6.82,1
24.28,1959,8.36,61.61,6.79,1
24.25,1959,8.36,62.77,6.76,1
24.24,1960,8.36,54.01,6.78,1
24.23,1960,8.36,59.58,6.81,1
24.19,1961,8.36,61.4,6.81,1
24.2,1962,8.35,60.27,6.79,1
24.15,1964,8.35,53.67,6.81,1
24.22,1966,8.35,62.32,6.86,1
24.23,1968,8.34,61.47,6.87,1
24.22,1970,8.34,67.41,6.87,1
24.23,1971,8.34,64.59,6.87,1
24.22,1972,8.34,62.39,6.87,1
24.23,1973,8.33,67.1,6.9,1
24.24,1973,8.33,55.69,6.92,1
24.24,1974,8.33,59.2,6.95,1
24.24,1975,8.33,86.66,6.98,1
24.23,1976,8.33,56.5,7.02,1
24.22,1976,8.33,65.4,7.05,1
24.23,1977,8.33,62.36,7.09,1
24.23,1977,8.33,70.25,7.03,1
