"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT11"
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-07",,,,,,"0.0","0.0","0.0",,"38.9","20.0","36.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-08",,,,,,"0.0","0.0","0.0",,"37.8","16.1","33.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-09",,,,,,"0.0","0.0","0.0",,"36.1","18.9","36.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-10",,,,,,"0.0","0.0","0.0",,"37.2","20.0","32.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-11",,,,,,"0.0","0.0","0.0",,"37.2","18.3","28.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-12",,,,,,"0.0","0.0","0.0",,"33.3","17.2","29.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-13",,,,,,"0.0","0.0","0.0",,"33.3","15.0","28.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-14",,,,,,"0.0","0.0","0.0",,"33.3","14.4","31.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-15",,,,,,"0.0","0.0","0.0",,"36.1","16.7","36.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-16",,,,,,"0.0","0.0","0.0",,"36.7","17.2","34.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-17",,,,,,"0.0","0.0","0.0",,"36.7","17.2","36.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-18",,,,,,"0.8","0.0","0.0",,"36.7","17.2","36.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-19",,,,,,"9.9","0.0","0.0",,"36.7","18.9","21.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-20",,,,,,"0.0","0.0","0.0",,"33.9","18.3","30.6",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-21",,,,,,"0.0","0.0","0.0",,"34.4","18.3","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-22",,,,,,"0.0","0.0","0.0",,"35.0","16.7","31.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-23",,,,,,"0.0","0.0","0.0",,"34.4","17.2","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-24",,,,,,"0.0","0.0","0.0",,"35.0","18.3","34.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-25",,,,,,"8.6","0.0","0.0",,"35.6","17.8","23.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-26",,,,,,"5.1","0.0","0.0",,"30.0","16.7","30.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-27",,,,,,"0.0","0.0","0.0",,"32.2","16.7","31.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-28",,,,,,"0.3","0.0","0.0",,"32.2","17.8","27.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-29",,,,,,"0.0","0.0","0.0",,"32.2","15.0","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-30",,,,,,"0.0","0.0","0.0",,"32.8","14.4","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-07-31",,,,,,"0.0","0.0","0.0",,"34.4","17.8","34.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-01",,,,,,"0.0","0.0","0.0",,"35.6","16.7","35.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-02",,,,,,"0.0","0.0","0.0",,"35.6","18.3","33.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-03",,,,,,"0.0","0.0","0.0",,"35.6","18.9","33.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-04",,,,,,"0.0","0.0","0.0",,"33.9","16.7","31.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-05",,,,,,"0.0","0.0","0.0",,"32.8","16.7","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-06",,,,,,"0.0","0.0","0.0",,"33.3","16.1","28.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-07",,,,,,"0.3","0.0","0.0",,"28.9","13.3","26.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-08",,,,,,"0.0","0.0","0.0",,"28.9","15.6","27.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-09",,,,,,"0.0","0.0","0.0",,"30.0","13.9","30.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-10",,,,,,"0.0","0.0","0.0",,"31.7","13.9","30.6",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-11",,,,,,"0.0","0.0","0.0",,"33.3","17.8","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-12",,,,,,"0.0","0.0","0.0",,"33.9","15.0","32.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-13",,,,,,"0.0","0.0","0.0",,"33.9","15.0","31.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-14",,,,,,"0.0","0.0","0.0",,"33.3","18.9","28.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-15",,,,,,"0.0","0.0","0.0",,"28.9","15.0","23.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-16",,,,,,"0.0","0.0","0.0",,"30.0","10.0","28.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-17",,,,,,"0.0","0.0","0.0",,"32.2","12.2","31.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-18",,,,,,"0.0","0.0","0.0",,"33.3","15.0","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-19",,,,,,"0.0","0.0","0.0",,"33.3","14.4","32.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-20",,,,,,"0.0","0.0","0.0",,"33.9","15.6","33.3",,,,,,,
