Time America/Boise UTC-06:00,Temperature C,Sp Cond uS/cm,pH mV,pH,Turbidity NTU,Chlorophyll ug/L,Chlorophyll RFU,ODOSat %,ODO mg/L,BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
10/5/2018 6:30,15.58,2331,-132.7,8.71,78.6,8.4,2.3,72.3,7.15,0.9,1,12,5.7
10/5/2018 6:45,15.56,2331,-132.8,8.71,76.43,8.8,2.4,72.3,7.16,0.9,1,12,5.7
10/5/2018 7:00,15.53,2330,-132.8,8.71,71.08,8.7,2.4,72.3,7.16,0.9,1,12,5.7
10/5/2018 7:15,15.51,2330,-132.6,8.71,75.1,8.5,2.3,72.2,7.15,0.9,1,12,5.7
10/5/2018 7:30,15.49,2330,-132.5,8.71,80.59,8.3,2.3,72.2,7.15,0.9,1,12,5.6
10/5/2018 7:45,15.48,2330,-132.6,8.71,70.59,8.1,2.2,72.1,7.14,0.9,1,12,5.7
10/5/2018 8:00,15.45,2331,-132.8,8.71,72.24,7.9,2.2,72.1,7.15,0.9,1,12,5.7
10/5/2018 8:15,15.43,2331,-132.7,8.71,68.46,8.3,2.3,72,7.14,0.9,1,12,5.7
10/5/2018 8:30,15.41,2330,-132.7,8.71,67.59,7.9,2.1,72,7.15,0.8,1,12,5.7
10/5/2018 8:45,15.39,2330,-132.6,8.71,71.61,7.4,2,72,7.15,0.8,1,12,3.5
10/5/2018 9:00,15.36,2330,-132.3,8.71,75.33,7.6,2.1,72,7.15,0.9,1,12,5.3
10/5/2018 9:15,15.33,2329,-132.4,8.71,86.49,7.7,2.1,72.1,7.16,0.9,1,12,5.7
10/5/2018 9:30,15.3,2329,-132.4,8.71,104.05,8.4,2.3,72.1,7.17,1,1,12,5.7
10/5/2018 9:45,15.27,2329,-132.3,8.71,104.39,9.4,2.6,72.3,7.19,1,1,13,0
10/5/2018 10:00,15.26,2329,-132.3,8.71,98.69,7.7,2.1,72.4,7.2,1,1,13,5.7
10/5/2018 10:15,15.27,2328,-132.3,8.71,112.81,7.9,2.2,72.5,7.22,1,1,13,5.7
10/5/2018 10:30,15.27,2329,-132.4,8.71,107.83,7.7,2.1,72.7,7.23,1,1,13,5.7
10/5/2018 10:45,15.28,2328,-132.4,8.71,121.01,7.9,2.1,72.8,7.25,1,1,13,5.7
10/5/2018 11:00,15.3,2328,-132.4,8.71,116.68,7.8,2.1,73,7.26,1,1,13,5.7
10/5/2018 11:15,15.3,2328,-132.4,8.71,120.59,7.9,2.1,73.2,7.28,1,1,13,5.7
10/5/2018 11:30,15.32,2327,-132.4,8.71,127.21,7.4,2,73.4,7.29,1,1,13,5.7
10/5/2018 11:45,15.33,2327,-132.4,8.71,131.27,8,2.2,73.5,7.31,1,1,13,5.7
10/5/2018 12:00,15.36,2327,-132.5,8.71,120.75,7.7,2.1,73.7,7.32,1,1,13,5.7
10/5/2018 12:15,15.4,2327,-132.5,8.71,113.24,7.5,2,73.9,7.34,1,1,13,5.7
10/5/2018 12:30,15.43,2328,-132.7,8.71,106.67,7.7,2.1,74.1,7.35,1,1,13,5.7
10/5/2018 12:45,15.49,2328,-132.8,8.71,97.82,7.6,2.1,74.3,7.36,0.9,1,13,5.6
10/5/2018 13:00,15.52,2327,-132.7,8.71,94.3,7.1,1.9,74.5,7.37,0.9,1,13,5.7
10/5/2018 13:15,15.57,2326,-132.8,8.71,90.98,7.7,2.1,74.7,7.39,0.9,1,13,5.7
10/5/2018 13:30,15.67,2326,-132.7,8.71,82.61,7.5,2,74.9,7.39,0.9,1,13,5.7
10/5/2018 13:45,15.75,2323,-132.9,8.72,76.76,8,2.2,75.3,7.42,0.9,1,13,5.7
10/5/2018 14:00,15.79,2321,-133.1,8.72,72.37,8.1,2.2,75.5,7.43,0.8,1,13,5.7
10/5/2018 14:15,15.72,2323,-133.1,8.72,70.99,8.3,2.3,75.6,7.45,0.9,1,13,5.7
10/5/2018 14:30,15.71,2324,-133.1,8.72,69.77,8.1,2.2,75.7,7.46,0.9,1,13,5.7
10/5/2018 14:45,15.79,2324,-133.4,8.72,65.14,8.6,2.3,76,7.48,0.9,1,13,5.7
10/5/2018 15:00,15.82,2325,-133.3,8.72,63.13,8,2.2,76.3,7.5,0.9,1,13,5.7
10/5/2018 15:15,16.19,2319,-133.7,8.73,62.27,8,2.2,77.1,7.53,0.8,1,13,5.7
10/5/2018 15:30,16.28,2316,-134,8.73,60.01,8.8,2.4,77.6,7.56,0.9,1,13,5.7
10/5/2018 15:45,16.38,2315,-134,8.73,58.93,8.1,2.2,78,7.58,0.9,1,14,5.7
10/5/2018 16:00,16.28,2312,-133.9,8.73,57.15,7.8,2.1,78,7.6,0.8,1,14,5.7
10/5/2018 16:15,16.29,2310,-134,8.73,57.9,8.3,2.3,78.1,7.61,0.9,1,14,5.7
10/5/2018 16:30,16.45,2306,-134.6,8.74,55.82,8.8,2.4,78.7,7.65,0.9,1,14,5.7
10/5/2018 16:45,16.52,2305,-134.8,8.74,55.12,9,2.5,79.1,7.67,1,1,14,5.7
10/5/2018 17:00,16.4,2307,-134.7,8.74,54.88,8.5,2.3,78.9,7.67,0.9,1,14,5.7
10/5/2018 17:15,16.33,2309,-134.4,8.74,54.58,8.3,2.3,78.8,7.67,0.8,1,14,5.7
10/5/2018 17:30,16.29,2308,-134.3,8.74,53.43,8.2,2.2,78.8,7.68,0.8,1,14,5.7
10/5/2018 17:45,16.21,2310,-134.1,8.73,52.34,7.3,2,78.6,7.67,0.8,1,14,5.7
10/5/2018 18:00,16.16,2310,-133.8,8.73,53.08,6.6,1.8,78.5,7.66,0.8,1,13,5.7
10/5/2018 18:15,16.15,2309,-134.3,8.74,50.66,8.9,2.4,78.7,7.69,0.8,1,13,5.7
10/5/2018 18:30,16.11,2309,-134.3,8.74,49.93,6.6,1.8,78.5,7.68,0.8,1,13,5.7
10/5/2018 18:45,16.09,2309,-134.1,8.73,50.03,7.8,2.1,78.4,7.67,0.8,1,13,5.7
10/5/2018 19:00,16.04,2310,-133.9,8.73,52.08,8.1,2.2,78.1,7.64,0.8,1,12,5.7
10/5/2018 19:15,15.99,2308,-134,8.73,50.03,8.2,2.3,78,7.65,0.8,1,12,5.7
10/5/2018 19:30,15.93,2308,-133.8,8.73,51.02,8.8,2.4,77.6,7.62,0.8,1,12,5.7
10/5/2018 19:45,15.95,2304,-134.1,8.73,51.61,8.4,2.3,77.6,7.62,0.8,1,12,5.4
10/5/2018 20:00,15.94,2302,-134.1,8.73,54.16,9.1,2.5,77.6,7.62,0.9,1,12,5.7
10/5/2018 20:15,15.93,2301,-133.8,8.73,58.73,9.3,2.5,77.5,7.6,0.9,1,12,5.7
10/5/2018 20:30,15.89,2300,-133.9,8.73,61.86,9.5,2.6,77.3,7.6,0.9,1,12,5.7
10/5/2018 20:45,15.82,2298,-134,8.73,60.58,7.3,2,77.3,7.61,0.9,1,12,5.7
10/5/2018 21:00,15.81,2297,-133.9,8.73,65.11,9.4,2.6,77.3,7.61,0.9,1,12,5.7
10/5/2018 21:15,15.8,2296,-133.9,8.73,66.45,9.3,2.5,77.2,7.6,1,1,12,5.7
10/5/2018 21:30,15.77,2297,-133.8,8.73,68.72,9.1,2.5,77.1,7.59,0.9,1,12,5.7
10/5/2018 21:45,15.75,2297,-133.9,8.73,69.7,9.3,2.5,76.9,7.58,1,1,12,5.7
10/5/2018 22:00,15.72,2297,-133.9,8.73,69.23,9.2,2.5,76.9,7.58,1,1,12,5.7
10/5/2018 22:15,15.71,2296,-133.8,8.73,70.5,9.8,2.7,76.7,7.57,1,1,12,5.7
10/5/2018 22:30,15.68,2296,-133.9,8.73,66.94,7.7,2.1,76.7,7.57,0.9,1,12,5.7
10/5/2018 22:45,15.66,2294,-134,8.73,65.61,10,2.7,76.7,7.57,1,1,12,5.7
10/5/2018 23:00,15.6,2294,-133.9,8.73,62.06,10.4,2.9,76.6,7.57,1,1,12,5.7
10/5/2018 23:15,15.54,2295,-133.6,8.73,65.63,9.6,2.6,76.5,7.57,0.9,1,12,5.7
10/5/2018 23:30,15.5,2296,-133.7,8.73,56.75,8.4,2.3,76.4,7.57,0.9,1,12,5.7
10/5/2018 23:45,15.45,2297,-133.6,8.73,59.73,9.1,2.5,76.3,7.57,0.9,1,12,5.7
10/6/2018 0:00,15.4,2299,-133.4,8.73,58.61,9.3,2.5,76.1,7.55,0.9,1,12,5.6
10/6/2018 0:15,15.36,2300,-133.2,8.72,60.4,8.8,2.4,75.8,7.53,0.9,1,12,5.7
10/6/2018 0:30,15.31,2303,-132.9,8.72,61.43,9.5,2.6,75.5,7.51,0.9,1,12,5.7
10/6/2018 0:45,15.29,2304,-132.8,8.71,60.63,8.6,2.4,75.4,7.5,0.8,1,12,5.7
10/6/2018 1:00,15.26,2306,-132.5,8.71,60.31,9.1,2.5,75.3,7.5,0.9,1,12,5.7
10/6/2018 1:15,15.19,2309,-132.4,8.71,58.85,8.4,2.3,75.2,7.49,0.9,1,12,5.7
10/6/2018 1:30,15.19,2309,-132.4,8.71,59.7,8.9,2.4,75.1,7.48,0.9,1,12,5.7
10/6/2018 1:45,15.13,2312,-132,8.7,56.94,8.6,2.4,74.9,7.48,0.9,1,12,5.7
10/6/2018 2:00,15.14,2309,-132,8.7,58.63,8.8,2.4,74.8,7.47,0.9,1,12,5.7
10/6/2018 2:15,15.12,2308,-132.4,8.71,57.99,9.2,2.5,74.8,7.47,0.9,1,12,5.7
10/6/2018 2:30,15.12,2305,-132.5,8.71,53.51,8.8,2.4,74.7,7.46,0.9,1,12,5.7
10/6/2018 2:45,15.08,2305,-132.6,8.71,57.72,8.8,2.4,74.7,7.46,0.9,1,12,5.7
10/6/2018 3:00,15.05,2305,-132.5,8.71,55.56,9.5,2.6,74.5,7.45,0.9,1,12,5.7
10/6/2018 3:15,15.02,2307,-132.3,8.71,55.24,8.5,2.3,74.3,7.44,0.8,1,12,5.7
10/6/2018 3:30,15,2305,-132.4,8.71,59.22,11.8,3.2,74.2,7.42,0.9,1,12,5.7
10/6/2018 3:45,14.96,2306,-132.2,8.71,56.68,9,2.4,74.2,7.43,0.9,1,12,5.7
10/6/2018 4:00,14.92,2309,-132.3,8.71,53.56,8.2,2.2,74.1,7.43,0.9,1,12,5.7
10/6/2018 4:15,14.89,2312,-132.1,8.7,54.38,8.5,2.3,74,7.43,0.8,1,12,5.7
10/6/2018 4:30,14.88,2312,-132.1,8.7,54.1,6.3,1.7,73.9,7.42,0.9,1,12,5.7
10/6/2018 4:45,14.87,2311,-132,8.7,55.26,8.5,2.3,73.8,7.41,0.9,1,12,5.7
10/6/2018 5:00,14.86,2306,-132.2,8.71,52.57,9.2,2.5,73.7,7.4,0.9,1,12,5.7
10/6/2018 5:15,14.88,2302,-132.1,8.7,55.67,9.9,2.7,73.5,7.38,0.9,1,12,5.7
10/6/2018 5:30,14.81,2300,-132,8.7,54.03,8.3,2.3,73.1,7.35,0.9,1,12,5.7
10/6/2018 5:45,14.79,2299,-131.9,8.7,53.17,8.1,2.2,72.8,7.32,1,1,12,5.7
10/6/2018 6:00,14.76,2297,-131.9,8.7,51.08,6.8,1.9,72.8,7.33,1,1,12,5.7
10/6/2018 6:15,14.76,2292,-132.1,8.7,51.78,10.2,2.8,72.6,7.3,0.9,1,12,5.7
10/6/2018 6:30,14.77,2285,-132.3,8.71,54.08,6.5,1.8,72.2,7.27,1,1,12,5.7
10/6/2018 6:45,14.75,2280,-132.5,8.71,52.86,9.1,2.5,72,7.25,0.9,1,12,5.7
10/6/2018 7:00,14.76,2279,-132.5,8.71,50.4,7.9,2.2,71.8,7.22,1,1,12,5.7
10/6/2018 7:15,14.76,2278,-132.8,8.72,50.49,8,2.2,71.7,7.21,0.9,1,12,5.7
10/6/2018 7:30,14.77,2277,-133,8.72,54.08,9.4,2.6,71.6,7.21,1,1,12,5.7
10/6/2018 7:45,14.74,2271,-133.6,8.73,53.48,9.3,2.6,71.7,7.22,1,1,12,5.7
10/6/2018 8:00,14.77,2265,-134.1,8.74,55.1,9.1,2.5,71.6,7.21,1,1,12,5.7
10/6/2018 8:15,14.76,2258,-134.7,8.75,55.04,9.3,2.5,71.6,7.21,1.1,1,12,5.7
10/6/2018 8:30,14.7,2254,-135.4,8.77,55.73,9.5,2.6,71.7,7.23,1.2,1,12,5.7
10/6/2018 8:45,14.68,2250,-135.9,8.78,54.45,10,2.7,71.8,7.24,1.2,1,12,5.7
10/6/2018 9:00,14.68,2247,-136.3,8.78,54.89,10.1,2.8,71.6,7.22,1.2,1,12,5.7
10/6/2018 9:15,14.67,2247,-136.5,8.79,54.03,9.9,2.7,71.5,7.21,1.2,1,12,5.7
10/6/2018 9:30,14.67,2249,-136.4,8.78,53.98,10.4,2.8,71.3,7.19,1.1,1,12,5.7
10/6/2018 9:45,14.64,2256,-136.1,8.78,51.87,10.1,2.8,71.3,7.2,1.2,1,12,5.7
10/6/2018 10:00,14.66,2265,-135.5,8.77,54.87,10.4,2.9,71.4,7.2,1.1,1,12,5.7
10/6/2018 10:15,14.69,2273,-135,8.76,53.53,10.2,2.8,71.4,7.19,1.1,1,12,5.7
10/6/2018 10:30,14.7,2284,-133.9,8.74,54.38,9.9,2.7,71.4,7.2,1.1,1,12,5.7
10/6/2018 10:45,14.69,2290,-133.7,8.74,51.82,10.2,2.8,71.7,7.22,1.1,1,13,5.7
10/6/2018 11:00,14.69,2300,-133,8.72,52.1,11.5,3.2,71.8,7.23,1.2,1,13,5.7
10/6/2018 11:15,14.71,2301,-133,8.72,94.43,10.3,2.8,72,7.26,1.1,1,13,5.7
10/6/2018 11:30,14.72,2310,-132.7,8.72,49.95,11.4,3.1,72.3,7.28,1.1,1,13,5.7
10/6/2018 11:45,14.75,2311,-132.9,8.72,48.31,10.8,3,72.7,7.32,1.2,1,13,5.7
10/6/2018 12:00,14.75,2319,-132.3,8.71,49.37,10.9,3,72.9,7.34,1.1,1,13,5.7
10/6/2018 12:15,14.78,2313,-133.1,8.72,47.53,13.8,3.8,73.2,7.37,1.1,1,13,5.7
10/6/2018 12:30,14.81,2307,-133.6,8.73,46.87,11.1,3,73.5,7.39,1.1,1,13,5.7
10/6/2018 12:45,14.8,2310,-133.3,8.73,42.35,11.2,3.1,73.3,7.37,1.2,1,13,5.7
10/6/2018 13:00,14.84,2310,-133.5,8.73,45.4,12.2,3.3,73.5,7.39,1.1,1,13,5.7
10/6/2018 13:15,14.89,2310,-133.7,8.73,44.67,11.4,3.1,73.8,7.41,1.1,1,13,5.7
10/6/2018 13:30,14.97,2308,-134.3,8.74,46.16,11.4,3.1,74.6,7.47,1.1,1,13,5.7
10/6/2018 13:45,15.1,2303,-135.2,8.76,43.78,12.2,3.3,75.3,7.53,1.2,1,13,5.7
10/6/2018 14:00,15.08,2307,-134.8,8.75,43.46,11.4,3.1,75.5,7.54,1.2,1,13,5.7
10/6/2018 14:15,15.08,2310,-134.8,8.75,40.31,13.5,3.7,75.6,7.56,1.2,1,13,5.7
10/6/2018 14:30,15.08,2312,-134.6,8.75,42.88,12.1,3.3,75.9,7.59,1.1,1,13,5.7
10/6/2018 14:45,15.07,2313,-134.7,8.75,53.68,12.3,3.4,76.3,7.62,1.1,1,13,5.7
10/6/2018 15:00,15.07,2312,-134.4,8.75,41.1,13.3,3.6,75.8,7.58,1.4,1,12,5.7
10/6/2018 15:15,15.07,2309,-134.8,8.75,40.72,13.7,3.7,76,7.6,1.2,1,13,5.7
10/6/2018 15:30,15.07,2305,-135.4,8.76,39.05,11.4,3.1,76,7.6,1.2,1,13,5.7
10/6/2018 15:45,15.07,2304,-135.4,8.76,39.21,12.5,3.4,75.7,7.57,1.3,1,13,5.7
10/6/2018 16:00,15.08,2302,-135.9,8.77,38.41,12.8,3.5,76.1,7.6,1.2,1,13,5.7
10/6/2018 16:15,15.08,2298,-136.4,8.78,39.43,13.1,3.6,76,7.6,1.4,1,12,5.7
10/6/2018 16:30,15.08,2291,-136.9,8.79,36.72,13.4,3.7,76.7,7.67,1.1,1,12,5.7
10/6/2018 16:45,15.08,2291,-137.9,8.81,36.68,14.1,3.8,75.2,7.52,1.6,1,12,5.7
10/6/2018 17:00,15.09,2297,-137.5,8.8,36.88,14.6,4,77.1,7.7,1.2,1,12,5.7
10/6/2018 17:15,15.09,2303,-137.6,8.81,40.34,16.8,4.6,78.5,7.84,1.4,1,12,5.7
10/6/2018 17:30,15.09,2300,-137.3,8.8,36.85,15.3,4.2,77,7.69,1.2,1,12,5.7
10/6/2018 17:45,15.07,2299,-137.6,8.81,34.6,14.9,4.1,78.9,7.89,1.4,1,12,5.7
10/6/2018 18:00,15.03,2290,-138.2,8.82,42.01,17.7,4.8,79,7.91,1.4,1,12,5.7
10/6/2018 18:15,15,2282,-139,8.83,36.72,17.8,4.9,79.1,7.92,1.5,1,12,5.7
10/6/2018 18:30,14.99,2282,-138.5,8.82,36.39,22.3,6.1,78.7,7.88,1.5,1,12,5.7
10/6/2018 18:45,14.93,2284,-138.5,8.82,35.55,16.5,4.5,79,7.92,1.6,1,12,5.7
10/6/2018 19:00,14.93,2292,-137.1,8.8,36.64,15.6,4.3,78.4,7.86,1.3,1,12,5.7
10/6/2018 19:15,14.92,2293,-136.6,8.79,36.49,14.2,3.9,77.9,7.82,1.5,1,12,5.7
10/6/2018 19:30,14.88,2299,-136.4,8.78,38.17,19.6,5.4,78.2,7.84,1.8,1,12,5.7
10/6/2018 19:45,14.86,2292,-135.9,8.78,41.77,16.2,4.4,77.2,7.75,1.2,1,12,5.7
10/6/2018 20:00,14.84,2286,-135.9,8.78,44.15,12,3.3,76.3,7.67,1.1,1,12,5.7
10/6/2018 20:15,14.82,2284,-135.8,8.77,43.83,12.5,3.4,75.6,7.59,1.2,1,12,5.7
10/6/2018 20:30,14.79,2285,-135.9,8.78,42.92,11.3,3.1,75.3,7.58,1.1,1,12,5.7
10/6/2018 20:45,14.76,2291,-135.6,8.77,47.17,11.7,3.2,75.2,7.57,1.1,1,12,5.7
10/6/2018 21:00,14.74,2286,-135.9,8.78,44.02,10.7,2.9,75,7.55,1,1,12,5.7
10/6/2018 21:15,14.72,2296,-135,8.76,56.46,11.1,3,74.9,7.54,1.1,1,12,5.7
10/6/2018 21:30,14.66,2289,-136,8.78,80.1,11.7,3.2,74.1,7.47,1.2,1,12,5.7
10/6/2018 21:45,14.64,2287,-136.7,8.79,122.73,11.6,3.2,73.8,7.45,1.3,1,12,5.7
10/6/2018 22:00,14.6,2288,-137,8.8,123.7,11.1,3,73.5,7.42,1.3,1,12,5.7
10/6/2018 22:15,14.6,2291,-137.4,8.8,141.52,10.9,3,73.4,7.41,1.3,1,12,5.7
10/6/2018 22:30,14.6,2293,-137.6,8.81,158.03,11.4,3.1,73.4,7.41,1.4,1,12,5.7
10/6/2018 22:45,14.58,2294,-137.6,8.81,163.59,11.2,3.1,73.2,7.4,1.4,1,12,5.7
10/6/2018 23:00,14.53,2301,-136.6,8.79,159.27,11.6,3.2,73.1,7.4,1.3,1,12,5.7
10/6/2018 23:15,14.48,2300,-136.5,8.79,154.03,11.8,3.2,73.2,7.41,1.4,1,12,4.7
10/6/2018 23:30,14.43,2312,-135.8,8.78,163.02,12.2,3.3,73.8,7.48,1.4,1,12,5.7
10/6/2018 23:45,14.43,2315,-135.6,8.77,158.92,13,3.6,74.4,7.55,1.4,1,12,5.7
10/7/2018 0:00,14.41,2311,-135.7,8.77,156.74,13.1,3.6,74.6,7.57,1.5,1,12,5.7
10/7/2018 0:15,14.38,2297,-136.8,8.79,154.39,13.2,3.6,74.9,7.6,1.5,1,12,5.7
10/7/2018 0:30,14.37,2292,-137.6,8.81,163.55,13,3.6,75,7.61,1.5,1,12,5.7
10/7/2018 0:45,14.35,2293,-137.6,8.81,145.91,13.2,3.6,75.2,7.63,1.5,1,12,5.7
10/7/2018 1:00,14.35,2296,-137.7,8.81,152.49,12,3.3,75.1,7.63,1.5,1,12,5.7
10/7/2018 1:15,14.35,2296,-137.9,8.81,155.97,11.6,3.2,74.8,7.6,1.5,1,12,5.7
10/7/2018 1:30,14.34,2295,-138.3,8.82,146.17,11,3,74.7,7.59,1.4,1,12,5.7
10/7/2018 1:45,14.32,2294,-138.3,8.82,152.15,11,3,74.6,7.58,1.4,1,12,5.7
10/7/2018 2:00,14.3,2295,-138.3,8.82,149.39,10.9,3,74.6,7.58,1.4,1,12,5.7
10/7/2018 2:15,14.27,2295,-138.1,8.82,146.71,11.1,3,74.5,7.58,1.4,1,12,5.7
10/7/2018 2:30,14.26,2295,-137.9,8.81,140.31,11.7,3.2,74.5,7.58,1.4,1,12,5.7
10/7/2018 2:45,14.24,2296,-137.7,8.81,132.83,10.9,3,74.5,7.58,1.4,1,12,5.7
10/7/2018 3:00,14.21,2297,-137.4,8.81,121.04,11,3,74.4,7.58,1.4,1,12,5.7
10/7/2018 3:15,14.21,2303,-136.8,8.8,115.28,11.6,3.2,74.4,7.58,1.3,1,12,5.7
10/7/2018 3:30,14.21,2305,-136.6,8.79,114.84,12,3.3,74.5,7.58,1.3,1,12,5.7
10/7/2018 3:45,14.2,2306,-136.4,8.79,110.53,11.6,3.2,74.5,7.59,1.4,1,12,5.7
10/7/2018 4:00,14.16,2297,-137.2,8.8,106.6,9.8,2.7,74.5,7.59,1.4,1,12,5.7
10/7/2018 4:15,14.15,2291,-137.5,8.81,105.31,11.1,3,74.4,7.58,1.3,1,12,5.7
10/7/2018 4:30,14.09,2291,-137,8.8,98.5,11.4,3.1,74.3,7.59,1.3,1,12,5.7
10/7/2018 4:45,14.07,2294,-136.6,8.79,96.97,11.4,3.1,74.2,7.58,1.2,1,12,5.7
10/7/2018 5:00,14.03,2299,-135.5,8.77,103.94,11.7,3.2,73.7,7.54,1.2,1,12,5.7
10/7/2018 5:15,14.04,2293,-136.2,8.78,101.08,11.2,3.1,73.6,7.52,1.3,1,12,5.7
10/7/2018 5:30,14.03,2290,-136.3,8.79,101.24,10.9,3,73.5,7.51,1.2,1,12,5.7
10/7/2018 5:45,14.02,2285,-136.4,8.79,94.53,10.4,2.8,73.3,7.5,1.2,1,12,5.7
10/7/2018 6:00,14,2282,-136.4,8.79,78.58,10.7,2.9,73.2,7.49,1.2,1,12,5.7
10/7/2018 6:15,13.98,2279,-136.5,8.79,84.98,10.6,2.9,73.1,7.48,1.2,1,12,5.7
10/7/2018 6:30,13.97,2278,-136.6,8.79,84.75,10.3,2.8,73,7.48,1.2,1,12,5.7
10/7/2018 6:45,14.06,2272,-136.7,8.79,86.24,10.4,2.8,72.8,7.44,1.2,1,12,5.7
10/7/2018 7:00,14.05,2272,-136.9,8.8,92.59,10.6,2.9,72.7,7.43,1.2,1,12,5.7
10/7/2018 7:15,14.04,2272,-137.1,8.8,92.5,10.4,2.8,72.7,7.43,1.2,1,12,5.7
10/7/2018 7:30,14.04,2271,-137.1,8.8,90.93,10.1,2.7,72.5,7.41,1.2,1,12,5.7
10/7/2018 7:45,14.03,2270,-137,8.8,86.01,10,2.7,72.4,7.4,1.2,1,12,5.7
10/7/2018 8:00,14,2269,-137,8.8,90.06,9.8,2.7,72.2,7.39,1.2,1,12,5.7
10/7/2018 8:15,14,2267,-136.9,8.8,91.6,9.8,2.7,72.1,7.38,1.2,1,12,5.7
10/7/2018 8:30,13.98,2266,-136.7,8.79,95.56,9.7,2.7,72,7.37,1.2,1,12,5.7
10/7/2018 8:45,13.96,2266,-136.4,8.79,106.29,10,2.7,72.1,7.38,1.2,1,12,5.7
10/7/2018 9:00,13.95,2267,-135.9,8.78,105.15,9.6,2.6,72.2,7.4,1.2,1,12,5.7
10/7/2018 9:15,13.94,2269,-135.5,8.77,103.07,9.5,2.6,72.2,7.39,1.2,1,12,5.7
10/7/2018 9:30,13.92,2270,-135.3,8.77,111.22,9.9,2.7,72.2,7.4,1.2,1,12,5.7
10/7/2018 9:45,13.89,2269,-135.3,8.77,107.78,9.6,2.6,72.2,7.41,1.2,1,12,5.7
10/7/2018 10:00,13.88,2267,-135.4,8.77,115.33,9.3,2.5,72.2,7.41,1.2,1,12,5.7
10/7/2018 10:15,13.86,2265,-135.5,8.77,114.13,9.5,2.6,72.2,7.41,1.2,1,12,5.7
10/7/2018 10:30,13.85,2265,-135.5,8.77,126.26,9.8,2.7,72.3,7.42,1.3,1,12,5.7
10/7/2018 10:45,13.85,2266,-135.3,8.77,117.5,9.6,2.6,72.4,7.43,1.2,1,12,5.7
10/7/2018 11:00,13.85,2266,-135.5,8.77,112.17,9.7,2.7,72.4,7.44,1.2,1,12,5.7
10/7/2018 11:15,13.83,2268,-135.6,8.78,112.72,9.5,2.6,72.6,7.46,1.2,1,12,5.7
10/7/2018 11:30,13.82,2275,-135.6,8.78,107.15,9.8,2.7,72.8,7.48,1.2,1,12,5.7
10/7/2018 11:45,13.83,2285,-135.1,8.77,105.32,9.8,2.7,73.2,7.52,1.2,1,13,5.7
10/7/2018 12:00,13.83,2294,-134.7,8.76,101.85,8.6,2.3,73.3,7.53,1.2,1,13,5.7
10/7/2018 12:15,13.84,2304,-134.2,8.75,101.05,9.7,2.7,73.6,7.56,1.2,1,13,5.7
10/7/2018 12:30,13.85,2314,-133.7,8.74,98.07,10.3,2.8,73.8,7.58,1.2,1,13,5.7
10/7/2018 12:45,13.86,2321,-133.3,8.73,94.21,9.9,2.7,74.1,7.6,1.2,1,13,5.7
10/7/2018 13:00,13.87,2324,-133,8.73,89.47,10.9,3,74.4,7.63,1.2,1,13,5.7
10/7/2018 13:15,13.87,2324,-133,8.73,86.94,12.1,3.3,74.4,7.63,1.2,1,13,5.7
10/7/2018 13:30,13.92,2322,-133.4,8.73,84.47,12.9,3.5,74.7,7.66,1.2,1,13,5.7
10/7/2018 13:45,13.92,2319,-133.6,8.74,84.7,12.3,3.4,74.9,7.67,1.1,1,13,5.7
10/7/2018 14:00,13.93,2316,-133.6,8.74,86.6,10.5,2.9,75,7.68,1.2,1,13,5.7
10/7/2018 14:15,13.92,2314,-133.6,8.74,80.01,14,3.8,74.9,7.68,1.2,1,13,5.7
10/7/2018 14:30,13.91,2312,-133.6,8.74,75.78,10.7,2.9,75,7.68,1.1,1,13,5.7
10/7/2018 14:45,13.91,2310,-133.6,8.74,74.7,10.7,2.9,74.9,7.68,1.1,1,13,5.7
10/7/2018 15:00,13.92,2307,-133.7,8.74,77.94,10.7,2.9,75,7.68,1.1,1,13,5.7
10/7/2018 15:15,13.91,2305,-133.6,8.74,76.04,10.8,2.9,74.8,7.67,1.1,1,13,5.6
10/7/2018 15:30,13.9,2303,-133.6,8.74,74.84,11,3,74.7,7.66,1.1,1,12,4.8
10/7/2018 15:45,14.05,2297,-134.5,8.75,76.34,10.5,2.9,75.5,7.72,1.1,1,12,5.7
10/7/2018 16:00,14.03,2297,-134.3,8.75,73.72,12,3.3,75.9,7.76,1.1,1,12,5.7
10/7/2018 16:15,13.99,2296,-134.1,8.75,76.69,9.7,2.6,75.6,7.73,1.1,1,12,5.7
10/7/2018 16:30,13.97,2294,-134,8.75,79.17,10.3,2.8,75.4,7.72,1.1,1,12,5.7
10/7/2018 16:45,13.96,2292,-134,8.74,83.06,9.8,2.7,75.4,7.72,1.1,1,12,5.7
10/7/2018 17:00,13.93,2289,-133.9,8.74,84.54,9.8,2.7,75.3,7.72,1.1,1,12,5.7
10/7/2018 17:15,13.93,2287,-133.9,8.74,79.35,9.6,2.6,75.4,7.73,1.1,1,12,5.7
10/7/2018 17:30,13.91,2286,-133.8,8.74,79.61,9.5,2.6,75.4,7.73,1.1,1,12,5.7
10/7/2018 17:45,13.89,2285,-133.7,8.74,85.94,9.5,2.6,75.3,7.73,1.1,1,12,5.7
10/7/2018 18:00,13.87,2283,-133.6,8.74,83.4,8.7,2.4,75.3,7.73,1.1,1,12,5.7
