Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
9/23/2018 3:45,18.66,2358,-137.7,8.91,65.98,27.7,6.9,94.6,8.77,2.5,1,11.72,6.29
9/23/2018 4:00,18.65,2358,-137.6,8.91,71.18,28.1,7,94.2,8.74,2.5,1,11.68,6.29
9/23/2018 4:15,18.65,2358,-138,8.92,68.16,23.5,5.8,94.4,8.75,2.6,1,11.72,6.29
9/23/2018 4:30,18.62,2358,-138.2,8.92,67.54,29,7.2,94.6,8.78,2.5,1,11.68,6.29
9/23/2018 4:45,18.61,2358,-138.1,8.92,66.27,26.4,6.6,94.4,8.76,2.4,1,11.68,6.29
9/23/2018 5:00,18.59,2358,-137.9,8.92,69.66,27.5,6.9,93.5,8.68,2.4,1,11.68,6.29
9/23/2018 5:15,18.57,2358,-137.7,8.91,63.1,24.7,6.2,93,8.64,2.3,1,11.65,6.29
9/23/2018 5:30,18.55,2358,-137.5,8.91,70.4,25.8,6.4,92.4,8.59,2.5,1,11.68,6.29
9/23/2018 5:45,18.52,2358,-137.3,8.91,79.91,31,7.7,91.4,8.5,2.5,1,11.68,6.29
9/23/2018 6:00,18.51,2358,-137.3,8.91,73.77,30.4,7.6,91,8.47,2.5,1,11.67,6.29
9/23/2018 6:15,18.49,2358,-137.3,8.91,78.67,28,7,90.7,8.44,2.5,1,11.66,6.29
9/23/2018 6:30,18.46,2358,-137.3,8.91,77.96,27.1,6.8,90.5,8.43,2.5,1,11.65,6.29
9/23/2018 6:45,18.44,2358,-137.2,8.91,79.65,33.8,8.4,90.1,8.4,2.5,1,11.61,6.29
9/23/2018 7:00,18.41,2358,-137.2,8.91,77.45,30.5,7.6,89.9,8.38,2.4,1,11.59,6.29
9/23/2018 7:15,18.4,2358,-137.3,8.91,75.37,29.1,7.3,89.6,8.35,2.4,1,11.63,6.29
9/23/2018 7:30,18.37,2358,-137.1,8.9,74.65,29.6,7.4,89.3,8.33,2.4,1,11.6,6.29
9/23/2018 7:45,18.33,2358,-137.1,8.9,74.8,25.8,6.4,88.9,8.3,2.2,1,11.78,6.29
9/23/2018 8:00,18.33,2358,-136.8,8.9,81.62,28.4,7.1,88.5,8.26,2.4,1,11.72,6.29
9/23/2018 8:15,18.31,2358,-136.8,8.9,81.96,26.5,6.6,88.3,8.25,2.3,1,11.82,6.29
9/23/2018 8:30,18.27,2359,-137,8.9,75.46,25.3,6.3,88.4,8.27,2.3,1,11.73,6.29
9/23/2018 8:45,18.28,2359,-136.8,8.9,77.1,29.4,7.3,88.1,8.23,2.3,1,11.81,6.29
9/23/2018 9:00,18.27,2359,-137.2,8.91,73.73,28.7,7.1,88.4,8.26,2.2,1,12.42,6.29
9/23/2018 9:15,18.29,2359,-137.1,8.9,76.62,23.9,6,88.2,8.25,2.2,1,12.31,6.29
9/23/2018 9:30,18.31,2359,-137.5,8.91,72.38,26.1,6.5,88.9,8.3,2.4,1,12.54,6.29
9/23/2018 9:45,18.33,2359,-137.4,8.91,75.93,26.2,6.5,88.9,8.3,2.3,1,12.49,6.29
9/23/2018 10:00,18.34,2359,-137.2,8.91,72.4,27.5,6.9,89.3,8.33,2.3,1,12.42,6.29
9/23/2018 10:15,18.39,2359,-137.3,8.91,71.16,28.7,7.2,89.9,8.38,2.4,1,12.45,6.29
9/23/2018 10:30,18.4,2359,-137.5,8.91,72.9,26.1,6.5,90.3,8.41,2.3,1,12.57,6.29
9/23/2018 10:45,18.5,2359,-137.9,8.92,70.28,33.8,8.4,91.2,8.48,2.4,1,12.49,6.29
9/23/2018 11:00,18.5,2360,-137.8,8.92,71.14,38.9,9.7,91.5,8.51,2.4,1,12.6,6.29
9/23/2018 11:15,18.64,2360,-138.3,8.92,67.44,30.5,7.6,92.7,8.6,2.4,1,12.54,6.29
9/23/2018 11:30,18.69,2360,-138.5,8.93,65.89,29.7,7.4,92.9,8.61,2.4,1,12.47,6.29
9/23/2018 11:45,18.69,2360,-138.1,8.92,65.73,26.2,6.5,93,8.62,2.3,1,12.43,6.29
9/23/2018 12:00,18.67,2360,-138,8.92,62.89,24.4,6.1,92.9,8.61,2.3,1,12.4,6.29
9/23/2018 12:15,18.74,2360,-138.2,8.92,66.33,31.5,7.9,93.6,8.67,2.3,1,12.44,6.28
9/23/2018 12:30,18.74,2360,-138.1,8.92,65.1,30.3,7.6,93.5,8.66,2.3,1,12.35,6.29
9/23/2018 12:45,18.8,2361,-138.2,8.92,65.83,31.4,7.8,93.9,8.68,2.2,1,12.29,6.29
9/23/2018 13:00,18.87,2361,-138.2,8.92,66.54,30.5,7.6,94.4,8.71,2.2,1,12.52,6.29
9/23/2018 13:15,18.89,2361,-137.8,8.91,81.29,30.5,7.6,93.8,8.66,2.1,1,12.77,6.29
9/23/2018 13:30,18.93,2362,-137.7,8.91,75.67,26.4,6.6,93.3,8.61,2,1,12.69,6.29
9/23/2018 13:45,19.04,2362,-137.6,8.91,77.84,27.4,6.8,93.5,8.61,2.1,1,12.87,6.29
9/23/2018 14:00,19.05,2362,-137.5,8.91,84.01,29,7.2,93.5,8.61,2.1,1,12.79,6.29
9/23/2018 14:15,19.13,2363,-137.8,8.91,85,26.6,6.6,93.8,8.62,2,1,12.88,6.28
9/23/2018 14:30,19.17,2363,-137.7,8.91,84.75,27,6.7,93.9,8.62,2.1,1,12.51,6.29
9/23/2018 14:45,19.17,2363,-137.6,8.91,82.18,26.6,6.6,94.3,8.65,2,1,12.3,6.29
9/23/2018 15:00,19.19,2363,-137.7,8.91,82.16,27.5,6.9,94.9,8.71,2.2,1,12.13,6.29
9/23/2018 15:15,19.22,2362,-138.2,8.92,77.49,28.1,7,95.8,8.78,2.2,1,12.13,6.29
9/23/2018 15:30,19.23,2362,-138.6,8.93,72.74,29.3,7.3,96.7,8.86,2.2,1,12.16,6.29
9/23/2018 15:45,19.24,2362,-138.5,8.92,74.62,31.9,7.9,97.1,8.9,2.3,1,12.26,6.29
9/23/2018 16:00,19.32,2360,-138.9,8.93,74.99,34.6,8.6,98,8.97,2.2,1,12.23,6.29
9/23/2018 16:15,19.34,2362,-139.2,8.94,67.8,39.3,9.8,98.9,9.05,2.3,1,12.12,6.29
9/23/2018 16:30,19.25,2362,-138.3,8.92,75.53,28.3,7.1,97.9,8.97,1.9,1,11.99,6.29
9/23/2018 16:45,19.36,2360,-139.1,8.93,76.85,36,9,99.8,9.13,2.2,1,11.94,6.29
9/23/2018 17:00,19.36,2361,-139.3,8.94,67.69,36.7,9.2,100.8,9.21,2.2,1,11.93,6.29
9/23/2018 17:15,19.35,2362,-139.2,8.94,70.46,33.2,8.3,101.3,9.26,2.3,1,11.98,6.28
9/23/2018 17:30,19.31,2361,-138.7,8.93,71.98,33.2,8.3,100,9.15,2.1,1,11.96,6.29
9/23/2018 17:45,19.35,2362,-139.7,8.94,66.35,45.4,11.3,101.6,9.29,2.3,1,11.88,6.29
9/23/2018 18:00,19.35,2362,-139.4,8.94,65.7,32.2,8,102,9.33,2.2,1,11.88,6.29
9/23/2018 18:15,19.37,2362,-139.8,8.95,60.98,37.9,9.5,102.7,9.39,2.1,1,11.87,6.29
9/23/2018 18:30,19.35,2362,-139.8,8.95,64,37.7,9.4,102.9,9.41,2.2,1,11.87,6.29
9/23/2018 18:45,19.37,2362,-139.8,8.95,59.3,41,10.2,102.9,9.4,2.2,1,11.8,6.29
9/23/2018 19:00,19.32,2362,-139.1,8.93,61.78,32.7,8.2,102.1,9.34,2.1,1,11.8,6.29
9/23/2018 19:15,19.27,2362,-138.7,8.93,64.62,34,8.5,99.9,9.15,2.1,1,11.82,6.29
9/23/2018 19:30,19.21,2362,-138.1,8.92,69.56,32.1,8,97.6,8.95,2.2,1,11.78,6.29
9/23/2018 19:45,19.18,2362,-138,8.92,77.18,40.8,10.2,96.2,8.83,2.1,1,11.81,6.29
9/23/2018 20:00,19.14,2362,-137.6,8.91,83.74,29.2,7.3,95,8.73,2.1,1,11.74,6.29
9/23/2018 20:15,19.09,2362,-137.3,8.9,90.46,36.1,9,93.8,8.62,2.1,1,11.78,6.29
9/23/2018 20:30,19.05,2361,-137,8.9,109.01,33.2,8.3,92.6,8.52,2.1,1,11.75,6.28
9/23/2018 20:45,19.02,2361,-137,8.9,112.76,37.5,9.4,91.9,8.46,2.2,1,11.76,6.29
9/23/2018 21:00,18.99,2361,-136.8,8.9,110.57,30.6,7.6,91.1,8.39,2.2,1,11.72,6.29
9/23/2018 21:15,18.98,2361,-136.9,8.9,101.92,32.9,8.2,90.7,8.36,2.2,1,11.72,6.29
9/23/2018 21:30,18.97,2362,-137,8.9,102.71,32.8,8.2,90.3,8.32,2.1,1,11.7,6.29
9/23/2018 21:45,18.94,2362,-137,8.9,97.67,31.6,7.9,90,8.3,2.2,1,11.66,6.29
9/23/2018 22:00,18.95,2361,-136.9,8.9,88.36,35.1,8.8,89.8,8.28,2.3,1,11.64,6.29
9/23/2018 22:15,18.95,2362,-136.6,8.89,93.69,32.3,8.1,88.9,8.2,2.2,1,11.7,6.29
9/23/2018 22:30,18.96,2362,-136.8,8.89,100.54,33.2,8.3,88.5,8.16,2.2,1,11.69,6.29
9/23/2018 22:45,18.97,2362,-136.8,8.89,93.18,29,7.2,88.1,8.11,2.2,1,11.68,6.29
9/23/2018 23:00,18.95,2362,-136.3,8.89,104.71,28.1,7,87.2,8.04,2.1,1,11.65,6.29
9/23/2018 23:15,18.94,2363,-136.1,8.88,114.46,29.2,7.3,86.6,7.98,2.1,1,11.66,6.29
9/23/2018 23:30,18.9,2363,-135.9,8.88,110.91,29.1,7.3,86,7.94,2,1,11.58,6.29
9/23/2018 23:45,18.89,2363,-135.8,8.88,113.04,29.4,7.3,85.5,7.9,2.1,1,11.62,6.29
9/24/2018 0:00,18.88,2363,-135.6,8.87,108.6,22.5,5.6,85.3,7.87,2.1,1,11.56,6.29
9/24/2018 0:15,18.85,2362,-135.4,8.87,102.94,26.5,6.6,85,7.85,2.2,1,11.57,6.29
9/24/2018 0:30,18.82,2362,-135.7,8.88,88.41,29.2,7.3,84.9,7.85,2.1,1,11.61,6.29
9/24/2018 0:45,18.77,2363,-135.9,8.88,97.27,26.8,6.7,84.9,7.86,2.2,1,11.63,6.29
9/24/2018 1:00,18.71,2363,-135.3,8.87,138.57,41.4,10.3,83.6,7.74,2.2,1,11.61,6.29
9/24/2018 1:15,18.64,2362,-135,8.87,163.01,27.5,6.8,82.8,7.68,2.2,1,11.62,6.29
9/24/2018 1:30,18.56,2362,-134.8,8.86,189.53,31.6,7.9,82.1,7.63,2.2,1,11.62,6.29
9/24/2018 1:45,18.48,2362,-134.4,8.86,202.38,35.1,8.7,81.4,7.57,2.3,1,11.56,6.29
9/24/2018 2:00,18.36,2362,-134.1,8.85,207.38,32.5,8.1,80.8,7.54,2.3,1,11.55,6.29
9/24/2018 2:15,18.32,2361,-133.9,8.85,265.59,39.3,9.8,80.4,7.51,2.4,1,11.61,6.29
9/24/2018 2:30,18.22,2361,-134,8.85,196.68,39.6,9.9,80.1,7.5,2.4,1,11.59,6.29
9/24/2018 2:45,18.19,2361,-134,8.85,183.1,41.2,10.3,79.8,7.47,2.3,1,11.54,6.29
9/24/2018 3:00,18.14,2361,-133.8,8.85,167.92,38.8,9.7,79.5,7.45,2.3,1,11.51,6.28
9/24/2018 3:15,18.08,2361,-133.8,8.85,163.02,32.3,8.1,79.4,7.45,2.3,1,11.59,6.29
9/24/2018 3:30,18.03,2361,-133.5,8.84,147.4,46,11.5,79.2,7.44,2.2,1,11.59,6.29
9/24/2018 3:45,18.02,2362,-133.5,8.84,144.79,32.9,8.2,78.9,7.41,2.3,1,11.57,6.29
9/24/2018 4:00,18.02,2363,-133.7,8.85,130.54,31,7.7,78.7,7.39,2.2,1,11.5,6.29
9/24/2018 4:15,18.01,2364,-133.6,8.84,151.62,31.3,7.8,78.5,7.38,2.2,1,11.56,6.29
9/24/2018 4:30,17.99,2364,-133.5,8.84,152.63,32.1,8,78.2,7.35,2.1,1,11.55,6.29
9/24/2018 4:45,17.96,2364,-133.5,8.84,161.32,27.8,6.9,77.8,7.32,2.1,1,11.55,6.29
9/24/2018 5:00,17.95,2364,-133.2,8.84,165.37,27.4,6.8,77.5,7.29,2,1,11.53,6.29
9/24/2018 5:15,17.9,2364,-133,8.83,154.69,28.4,7.1,77.3,7.28,2.2,1,11.53,6.28
9/24/2018 5:30,17.83,2364,-133,8.84,151.45,27.2,6.8,77.1,7.27,2.1,1,11.54,6.29
9/24/2018 5:45,17.77,2364,-132.9,8.83,155.62,33.7,8.4,76.8,7.25,2.1,1,11.55,6.29
9/24/2018 6:00,17.68,2363,-132.7,8.83,161.21,38.7,9.7,76.4,7.23,2.2,1,11.5,6.29
9/24/2018 6:15,17.62,2363,-132.5,8.83,169.59,27.7,6.9,76,7.2,2.2,1,11.54,6.29
9/24/2018 6:30,17.55,2362,-132.3,8.82,181.3,35.4,8.8,75.6,7.17,2.3,1,11.53,6.29
9/24/2018 6:45,17.5,2362,-132.1,8.82,182.89,38.8,9.7,75.4,7.16,2.4,1,11.52,6.29
9/24/2018 7:00,17.43,2362,-131.8,8.82,175.53,36.1,9,75.1,7.14,2.2,1,11.49,6.29
9/24/2018 7:15,17.42,2362,-131.9,8.82,175.13,41.6,10.4,74.8,7.12,2.1,1,11.5,6.29
9/24/2018 7:30,17.34,2361,-131.7,8.81,156.76,30.7,7.7,74.8,7.13,2.1,1,11.51,6.29
9/24/2018 7:45,17.32,2361,-131.7,8.81,136.87,30.3,7.6,74.7,7.12,2.2,1,11.6,6.29
9/24/2018 8:00,17.32,2362,-132,8.82,130.76,29.8,7.4,74.8,7.13,2.1,1,11.86,6.29
9/24/2018 8:15,17.32,2362,-131.9,8.82,132.45,37.3,9.3,74.8,7.13,2.1,1,12.12,6.29
9/24/2018 8:30,17.31,2362,-132,8.82,115.47,31.2,7.8,75.1,7.16,2.1,1,12.16,6.29
9/24/2018 8:45,17.34,2363,-132.2,8.82,113.4,34,8.5,75.4,7.18,2.2,1,12.29,6.29
9/24/2018 9:00,17.36,2363,-132.1,8.82,115.03,28.9,7.2,75.3,7.17,2,1,12.28,6.3
9/24/2018 9:15,17.36,2363,-132.4,8.83,109.14,28.3,7.1,75.7,7.21,2.1,1,12.37,6.29
9/24/2018 9:30,17.39,2364,-132.4,8.83,109.78,36.7,9.2,75.7,7.21,2,1,12.41,6.29
9/24/2018 9:45,17.42,2364,-132.6,8.83,106.61,30.2,7.5,75.8,7.21,2.1,1,12.33,6.29
9/24/2018 10:00,17.42,2364,-132.2,8.82,110.79,29.9,7.5,75.6,7.19,1.9,1,12.36,6.29
9/24/2018 10:15,17.44,2364,-132.1,8.82,93.59,27.4,6.8,75.8,7.2,1.8,1,12.38,6.29
9/24/2018 10:30,17.44,2364,-131.9,8.82,97.64,22.2,5.5,75.6,7.19,1.7,1,12.38,6.29
9/24/2018 10:45,17.44,2364,-131.7,8.81,86.53,22.6,5.6,74.8,7.11,1.7,1,12.42,6.29
9/24/2018 11:00,17.44,2364,-132,8.82,89.78,22.9,5.7,74.8,7.11,1.5,1,12.34,6.29
9/24/2018 11:15,17.45,2364,-132,8.82,88.17,23.3,5.8,74.9,7.12,1.5,1,12.47,6.29
9/24/2018 11:30,17.45,2364,-132.1,8.82,81.01,15.5,3.9,74.7,7.1,1.5,1,12.42,6.29
9/24/2018 11:45,17.44,2363,-132,8.82,84.28,12.9,3.2,74.3,7.06,1.5,1,12.46,6.29
9/24/2018 12:00,17.45,2363,-131.7,8.81,81.75,15.7,3.9,73.6,6.99,1.3,1,12.38,6.29
9/24/2018 12:15,17.47,2363,-131.9,8.82,82.14,16.4,4.1,73.9,7.02,1.3,1,12.46,6.29
9/24/2018 12:30,17.49,2363,-131.8,8.82,81.1,14.6,3.6,74.3,7.06,1.4,1,12.39,6.29
9/24/2018 12:45,17.51,2363,-131.8,8.82,87.18,13.2,3.3,73.2,6.95,1.2,1,12.44,6.29
9/24/2018 13:00,17.51,2363,-131.5,8.81,88.08,13.1,3.3,72.4,6.87,1.2,1,12.44,6.29
9/24/2018 13:15,17.52,2362,-131.3,8.81,92.42,13.2,3.3,71.5,6.78,1.2,1,12.46,6.28
9/24/2018 13:30,17.53,2363,-131.2,8.8,89.76,12.5,3.1,70.8,6.72,1.2,1,12.46,6.29
9/24/2018 13:45,17.54,2362,-131.2,8.8,93.42,13.3,3.3,70.8,6.72,1.2,1,12.43,6.29
9/24/2018 14:00,17.55,2362,-131.3,8.8,90.96,13.9,3.5,70.6,6.7,1.3,1,12.49,6.29
9/24/2018 14:15,17.56,2362,-131.3,8.81,89.66,16.5,4.1,69.9,6.63,1.2,1,12.47,6.29
9/24/2018 14:30,17.57,2363,-131.6,8.81,88.85,13.3,3.3,70,6.64,1.3,1,12.45,6.29
9/24/2018 14:45,17.55,2362,-131.2,8.8,82.2,13.3,3.3,69.4,6.58,1.3,1,12.56,6.29
9/24/2018 15:00,17.54,2363,-130.9,8.8,86,16.4,4.1,68.1,6.46,1.2,1,12.56,6.29
9/24/2018 15:15,17.54,2363,-131.1,8.8,87.84,12.5,3.1,68.4,6.49,1.2,1,12.61,6.29
9/24/2018 15:30,18.66,2361,-140.8,8.97,77.86,33.2,8.3,97.9,9.08,2,1,12.57,6.29
9/24/2018 15:45,18.36,2362,-137.9,8.92,78.93,26.1,6.5,95.3,8.89,1.8,1,12.64,6.28
9/24/2018 16:00,18.35,2363,-137.1,8.91,83.73,26.3,6.6,92.8,8.66,1.8,1,12.67,6.29
9/24/2018 16:15,18.32,2363,-136.5,8.9,91.68,23,5.7,90.7,8.47,1.7,1,12.7,6.29
9/24/2018 16:30,18.33,2363,-136.5,8.89,104.66,24.3,6.1,90.6,8.46,1.8,1,12.65,6.29
9/24/2018 16:45,18.33,2363,-136.4,8.89,114.29,23.8,5.9,90.8,8.48,1.7,1,12.72,6.29
9/24/2018 17:00,18.31,2363,-136,8.89,127.11,23.6,5.9,90,8.41,1.7,1,12.66,6.29
9/24/2018 17:15,18.29,2363,-135.9,8.88,130.15,24.1,6,89.8,8.39,1.7,1,12.73,6.29
9/24/2018 17:30,18.28,2363,-135.9,8.88,143.11,30.9,7.7,89.8,8.39,1.7,1,12.62,6.29
9/24/2018 17:45,18.25,2363,-135.9,8.88,131.38,24,6,89.6,8.38,1.7,1,12.61,6.29
9/24/2018 18:00,18.24,2364,-135.6,8.88,130.52,21,5.2,89.1,8.33,1.7,1,12.56,6.29
9/24/2018 18:15,18.23,2363,-135.6,8.88,123.88,21.2,5.3,88.9,8.32,1.6,1,12.4,6.29
9/24/2018 18:30,18.19,2364,-135.9,8.89,118.23,23.8,5.9,89.3,8.36,1.7,1,12.25,6.29
9/24/2018 18:45,18.16,2363,-136.3,8.89,125.25,24.7,6.2,89.8,8.41,1.7,1,12.27,6.29
9/24/2018 19:00,18.14,2363,-136.5,8.9,126.29,33.8,8.4,90.4,8.47,1.9,1,11.9,6.29
9/24/2018 19:15,18.11,2362,-136.3,8.89,128.06,28.6,7.1,90.2,8.46,1.7,1,11.9,6.29
9/24/2018 19:30,18.06,2362,-136,8.89,138.35,30.3,7.6,89.7,8.42,1.8,1,11.89,6.29
9/24/2018 19:45,17.99,2363,-135.9,8.89,137.58,24.2,6,88.9,8.35,1.8,1,11.86,6.28
9/24/2018 20:00,17.98,2362,-135.8,8.88,135.21,26.7,6.7,88.2,8.3,1.9,1,11.85,6.29
9/24/2018 20:15,17.95,2362,-135.9,8.89,119.67,32.6,8.1,88,8.28,1.8,1,11.85,6.29
9/24/2018 20:30,17.93,2362,-135.8,8.89,137.36,27,6.7,87.5,8.23,1.8,1,11.85,6.29
9/24/2018 20:45,17.9,2363,-135.5,8.88,145.54,27.6,6.9,87,8.2,1.9,1,11.81,6.29
9/24/2018 21:00,17.86,2363,-135.6,8.88,144.63,24.3,6.1,86.4,8.15,1.8,1,11.78,6.29
9/24/2018 21:15,17.82,2363,-135.6,8.88,143.4,27.2,6.8,85.9,8.1,1.8,1,11.76,6.29
9/24/2018 21:30,17.77,2363,-135.3,8.88,137.91,25.7,6.4,85.4,8.06,1.8,1,11.81,6.29
9/24/2018 21:45,17.73,2363,-135.1,8.87,134.47,26.8,6.7,84.8,8.01,1.8,1,11.78,6.29
9/24/2018 22:00,17.68,2363,-135.1,8.87,132.3,24.4,6.1,84.2,7.97,1.8,1,11.75,6.29
9/24/2018 22:15,17.62,2363,-135,8.87,164.2,24.4,6.1,83.8,7.94,1.7,1,11.78,6.29
9/24/2018 22:30,17.57,2362,-134.9,8.87,131.05,29.6,7.4,83.5,7.92,1.9,1,11.71,6.29
9/24/2018 22:45,17.55,2363,-134.8,8.87,141.24,24.9,6.2,83.1,7.88,1.8,1,11.73,6.29
9/24/2018 23:00,17.51,2362,-134.6,8.86,135.21,22.2,5.5,82.7,7.85,1.8,1,11.7,6.29
9/24/2018 23:15,17.49,2363,-134.2,8.86,139.91,25.1,6.3,82,7.79,1.8,1,11.72,6.29
9/24/2018 23:30,17.47,2363,-133.8,8.85,142.58,28.2,7,81.5,7.74,1.8,1,11.73,6.29
9/24/2018 23:45,17.43,2364,-133.8,8.85,133.65,26.8,6.7,81,7.7,1.8,1,11.72,6.29
9/25/2018 0:00,17.39,2364,-133.8,8.85,135.87,22.8,5.7,80.5,7.66,1.8,1,11.65,6.29
9/25/2018 0:15,17.33,2364,-133.8,8.85,131.22,22.9,5.7,80.4,7.66,1.8,1,11.69,6.29
9/25/2018 0:30,17.29,2363,-133.8,8.85,129.33,23,5.7,80.2,7.65,1.7,1,11.69,6.29
9/25/2018 0:45,17.27,2363,-133.8,8.85,141.76,23.2,5.8,80,7.63,1.8,1,11.68,6.29
9/25/2018 1:00,17.21,2363,-133.8,8.85,147.2,26.5,6.6,79.7,7.61,1.9,1,11.65,6.29
9/25/2018 1:15,17.15,2363,-133.8,8.85,143.41,26.1,6.5,79.4,7.6,1.9,1,11.69,6.29
9/25/2018 1:30,17.08,2363,-133.8,8.85,146.95,24.9,6.2,79.2,7.58,1.8,1,11.67,6.29
9/25/2018 1:45,17.04,2363,-133.8,8.85,144.41,22,5.5,78.9,7.56,1.8,1,11.64,6.29
9/25/2018 2:00,17.02,2362,-133.7,8.85,132.8,25.7,6.4,78.8,7.55,1.9,1,11.63,6.29
9/25/2018 2:15,16.98,2362,-133.8,8.85,117.73,23.4,5.8,78.6,7.54,1.9,1,11.65,6.29
9/25/2018 2:30,16.98,2363,-133.5,8.85,127.27,26,6.5,78,7.49,1.8,1,11.63,6.29
9/25/2018 2:45,16.93,2363,-133.6,8.85,125.01,26.6,6.6,77.8,7.48,1.8,1,11.63,6.28
9/25/2018 3:00,16.93,2363,-133.7,8.85,121.63,23.2,5.8,77.6,7.45,1.8,1,11.6,6.29
9/25/2018 3:15,16.93,2362,-133.6,8.85,118.2,29.7,7.4,77.1,7.41,1.9,1,11.59,6.29
9/25/2018 3:30,16.91,2362,-133.6,8.85,123.05,24.2,6,77,7.4,1.8,1,11.61,6.29
9/25/2018 3:45,16.89,2362,-133.6,8.85,130.37,20.2,5,76.5,7.36,1.8,1,11.61,6.29
9/25/2018 4:00,16.87,2362,-133.5,8.85,112.63,22.2,5.5,76.3,7.34,1.8,1,11.53,6.29
9/25/2018 4:15,16.86,2362,-133.3,8.85,111.88,23.2,5.8,76,7.31,1.8,1,11.59,6.29
9/25/2018 4:30,16.83,2362,-133.1,8.84,108.21,24.3,6.1,75.7,7.29,1.8,1,11.56,6.29
9/25/2018 4:45,16.83,2362,-132.9,8.84,110.43,25.2,6.3,75.2,7.24,1.8,1,11.57,6.29
9/25/2018 5:00,16.78,2362,-132.9,8.84,108.69,21,5.2,75.1,7.24,1.9,1,11.52,6.28
9/25/2018 5:15,16.73,2362,-132.8,8.84,102.3,22.7,5.7,74.7,7.21,1.8,1,11.49,6.29
9/25/2018 5:30,16.68,2362,-132.7,8.84,98.17,22.7,5.7,74.4,7.19,1.8,1,11.55,6.29
9/25/2018 5:45,16.66,2363,-132.6,8.83,97.03,26.1,6.5,74.2,7.17,1.8,1,11.52,6.29
9/25/2018 6:00,16.64,2362,-132.4,8.83,96.12,23.7,5.9,73.9,7.14,1.8,1,11.51,6.29
9/25/2018 6:15,16.61,2363,-132.4,8.83,94.58,26.9,6.7,73.5,7.11,1.8,1,11.52,6.29
9/25/2018 6:30,16.56,2363,-132.3,8.83,91.89,25,6.2,73.1,7.08,1.7,1,11.47,6.29
9/25/2018 6:45,16.57,2363,-132.1,8.83,96.25,24.1,6,72.8,7.05,1.8,1,11.51,6.29
9/25/2018 7:00,16.56,2363,-131.9,8.82,92.28,24.1,6,72.4,7.02,1.7,1,11.47,6.29
9/25/2018 7:15,16.54,2363,-131.6,8.82,88.89,22.9,5.7,72.1,6.99,1.8,1,11.5,6.29
9/25/2018 7:30,16.54,2363,-131.4,8.81,91.28,25.9,6.4,71.4,6.92,1.7,1,11.5,6.29
9/25/2018 7:45,16.5,2364,-131.3,8.81,85.55,22.2,5.5,71.1,6.9,1.8,1,11.54,6.29
9/25/2018 8:00,16.48,2364,-131.2,8.81,84.5,21.2,5.3,70.5,6.84,1.6,1,11.89,6.29
9/25/2018 8:15,16.53,2364,-131,8.81,98.81,21.8,5.4,70.4,6.82,1.7,1,12.18,6.29
9/25/2018 8:30,16.49,2364,-131.2,8.81,87.67,18.6,4.6,70.4,6.83,1.7,1,12.25,6.29
9/25/2018 8:45,16.49,2364,-131.2,8.81,86.89,20.1,5,70.3,6.81,1.7,1,12.31,6.29
9/25/2018 9:00,16.47,2364,-131.7,8.82,82.27,23.5,5.9,70.9,6.88,1.7,1,12.29,6.29
9/25/2018 9:15,16.49,2364,-131.3,8.81,87.8,24.1,6,71,6.88,1.6,1,12.31,6.29
9/25/2018 9:30,16.5,2363,-132.2,8.83,76.76,21.5,5.4,72.2,7,1.7,1,12.3,6.29
9/25/2018 9:45,16.5,2363,-131.6,8.82,84.77,20.5,5.1,70.9,6.87,1.7,1,12.34,6.29
9/25/2018 10:00,16.48,2362,-132.1,8.83,80.45,20.3,5.1,72.4,7.02,1.7,1,12.34,6.29
9/25/2018 10:15,16.48,2361,-132.3,8.83,75.63,21.9,5.5,72.9,7.07,1.6,1,12.37,6.29
9/25/2018 10:30,16.49,2361,-132.3,8.83,73.15,19.5,4.9,72.4,7.02,1.5,1,12.47,6.29
9/25/2018 10:45,16.49,2360,-132.3,8.83,78.73,16.9,4.2,71.8,6.96,1.4,1,12.39,6.29
9/25/2018 11:00,16.48,2360,-132.5,8.83,79.11,17,4.2,72.5,7.03,1.3,1,12.45,6.29
9/25/2018 11:15,16.48,2359,-132.6,8.84,74,14.9,3.7,72.1,6.99,1.3,1,12.46,6.29
9/25/2018 11:30,16.47,2360,-132.2,8.83,74.96,18.1,4.5,71.5,6.94,1.2,1,12.46,6.29
9/25/2018 11:45,16.5,2358,-132.8,8.84,74.22,18.9,4.7,72.7,7.05,1.2,1,12.52,6.29
9/25/2018 12:00,16.54,2359,-132.1,8.83,84.79,13.1,3.3,72.4,7.02,1.3,1,12.51,6.29
9/25/2018 12:15,16.58,2360,-132.6,8.83,77.59,14.9,3.7,72.7,7.04,1.3,1,12.5,6.29
9/25/2018 12:30,16.52,2359,-132.5,8.83,65.12,12.9,3.2,72,6.98,1.2,1,12.49,6.29
9/25/2018 12:45,16.59,2360,-133,8.84,70.43,12.4,3.1,72.4,7.01,1.2,1,12.42,6.29
9/25/2018 13:00,16.53,2359,-132.6,8.84,73.35,11.6,2.9,71.8,6.96,1.1,1,12.45,6.29
