Time America/Boise UTC-06:00,Temperature C,Sp Cond uS/cm,pH mV,pH,Turbidity NTU,Chlorophyll ug/L,Chlorophyll RFU,ODOSat %,ODO mg/L,BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V,FDOM RFU
9/30/2018 14:00,17.32,2348,-228.9,8.99,100.93,2.3,0.6,81.1,7.73,0.2,1,12,5.3,3.2
9/30/2018 14:15,17.33,2348,-230.6,9.03,107.94,14.7,3.9,81.2,7.74,1.3,1,12,5.3,3
9/30/2018 14:30,17.36,2349,-230.7,9.03,113.69,14.6,3.9,81.6,7.77,1.3,1,12,5.3,2.9
9/30/2018 14:45,17.38,2350,-230.8,9.03,117.51,14.5,3.9,81.8,7.78,1.3,1,12,5.3,2.8
9/30/2018 15:00,17.41,2350,-230.9,9.03,117.3,13.1,3.5,82.1,7.81,1.2,1,12,5.3,2.8
9/30/2018 15:15,17.43,2352,-230.9,9.03,120.18,13.8,3.7,82.4,7.84,1.2,1,12,5.3,2.7
9/30/2018 15:30,17.43,2353,-229.1,9,123.52,12.7,3.4,82.5,7.84,1.1,1,12,5.3,2.8
9/30/2018 15:45,17.45,2353,-229.4,9,125.93,14.1,3.8,82.8,7.87,1.1,1,12,5.3,2.8
9/30/2018 16:00,17.48,2353,-229.7,9.01,119.79,14.7,3.9,83.1,7.9,1.1,1,12,5.3,2.8
9/30/2018 16:15,17.51,2351,-229.9,9.01,116.31,15.5,4.2,83.2,7.9,1.2,1,12,5.3,2.9
9/30/2018 16:30,17.54,2348,-231.5,9.04,121.08,16.7,4.5,82.8,7.86,1.3,1,12,5.3,2.8
9/30/2018 16:45,17.57,2342,-229.9,9.01,120.68,18.4,4.9,82.5,7.82,1.3,1,12,5.3,2.9
9/30/2018 17:00,17.59,2340,-229.9,9.01,133.81,18.7,5,82,7.77,1.3,1,12,5.3,2.7
9/30/2018 17:15,17.6,2338,-229.9,9.01,135.15,18.1,4.9,81.6,7.73,1.3,1,12,5.3,2.7
9/30/2018 17:30,17.61,2338,-231.5,9.04,140.58,17.4,4.6,81.5,7.72,1.3,1,12,5.3,2.6
9/30/2018 17:45,17.63,2333,-230.2,9.02,136.24,19,5.1,81.8,7.74,1.2,1,12,5.3,2.7
9/30/2018 18:00,17.66,2324,-230.5,9.02,128.1,18.8,5,82.1,7.77,1.3,1,12,5.3,2.9
9/30/2018 18:15,17.67,2319,-230.7,9.03,120.08,20.9,5.6,82.2,7.78,1.5,1,12,5.3,3
9/30/2018 18:30,17.69,2315,-231,9.03,117.28,19.3,5.2,82.4,7.79,1.4,1,12,5.3,3.1
9/30/2018 18:45,17.71,2314,-230.8,9.03,116.82,21.8,5.8,81.9,7.75,1.6,1,12,5.3,3.2
9/30/2018 19:00,17.72,2314,-232.5,9.06,114.89,2.7,0.7,81.8,7.73,0.4,1,12,5.3,3.2
9/30/2018 19:15,17.75,2316,-230.7,9.03,107.21,20.2,5.4,81.4,7.69,1.4,1,12,5.3,3.3
9/30/2018 19:30,17.8,2320,-230.7,9.03,104.46,18.4,4.9,81.1,7.66,1.3,1,12,5.3,3.3
9/30/2018 19:45,17.84,2322,-231.8,9.05,108.98,16.4,4.4,80.4,7.58,1.1,1,12,5.3,3.4
9/30/2018 20:00,17.84,2324,-231,9.03,96.79,1.1,0.3,79.6,7.5,0.3,1,12,5.3,3.4
9/30/2018 20:15,17.87,2332,-230.9,9.03,95.26,16.8,4.5,79.7,7.51,1.2,1,12,5.3,3.3
9/30/2018 20:30,17.87,2340,-229.5,9,94.14,17.7,4.7,79.5,7.49,1.2,1,12,5.3,3.4
9/30/2018 20:45,17.86,2346,-230.8,9.03,90.86,18.6,5,79.2,7.47,1.2,1,12,5.3,3.4
9/30/2018 21:00,17.86,2345,-230.6,9.02,95.86,18.8,5,78.6,7.41,1.2,1,12,5.3,3.3
9/30/2018 21:15,17.83,2347,-230.5,9.02,95.55,18.5,4.9,78.1,7.37,1.3,1,12,5.3,3.2
9/30/2018 21:30,17.81,2347,-230.4,9.02,97.42,0.5,0.1,77.8,7.34,0.2,1,12,5.3,3.3
9/30/2018 21:45,17.82,2348,-230.2,9.02,93.07,18.4,4.9,77.3,7.29,1.3,1,12,5.3,3.3
9/30/2018 22:00,17.8,2347,-228.5,8.98,89.6,17,4.5,77.3,7.3,1.1,1,12,5.3,3.4
9/30/2018 22:15,17.79,2345,-228.6,8.99,86.46,16.1,4.3,77.1,7.28,1.1,1,11,5.3,3.5
9/30/2018 22:30,17.79,2344,-230.3,9.02,86.9,17.4,4.7,77,7.26,1.2,1,12,5.3,3.6
9/30/2018 22:45,17.76,2344,-228.6,8.98,79.85,22,5.9,76.3,7.2,1.2,1,11,5.3,3.7
9/30/2018 23:00,17.74,2346,-228.6,8.99,81.41,18.2,4.9,76.4,7.23,1.2,1,11,5.3,3.6
9/30/2018 23:15,17.71,2347,-228.3,8.98,75.95,19.3,5.2,76.2,7.2,1.5,1,11,5.3,3.7
9/30/2018 23:30,17.69,2350,-228.1,8.98,81.55,27.3,7.3,76,7.19,1.5,1,11,5.3,3.6
9/30/2018 23:45,17.64,2354,-228.2,8.98,77.02,18.8,5,76.1,7.21,1.2,1,11,5.3,3.7
10/1/2018 0:00,17.62,2356,-228.1,8.98,74.58,7.9,2.1,76,7.2,0.5,1,11,5.3,3.7
10/1/2018 0:15,17.58,2359,-229.5,9,76.48,4.2,1.1,76,7.21,0.5,1,11,5.3,3.5
10/1/2018 0:30,17.56,2361,-227.6,8.97,76.86,18.4,4.9,75.9,7.19,1.2,1,11,5.3,3.6
10/1/2018 0:45,17.54,2362,-227.4,8.96,78.86,17,4.5,75.7,7.19,1.2,1,12,5.3,3.5
10/1/2018 1:00,17.51,2363,-229,8.99,72.66,18.1,4.9,75.5,7.17,1.3,1,12,5.3,3.5
10/1/2018 1:15,17.48,2364,-228.8,8.99,74.67,18.9,5.1,75.5,7.17,1.3,1,11,5.3,3.5
10/1/2018 1:30,17.46,2364,-226.9,8.95,73.36,17.1,4.6,75.2,7.14,1.1,1,11,5.3,3.6
10/1/2018 1:45,17.42,2364,-226.9,8.96,70.14,16.4,4.4,75.2,7.15,1.1,1,11,5.3,3.7
10/1/2018 2:00,17.4,2364,-227.7,8.97,71.33,19.9,5.3,75.1,7.15,1.2,1,11,5.3,3.6
10/1/2018 2:15,17.39,2365,-228.1,8.98,73.04,16.1,4.3,74.8,7.12,1.2,1,11,5.3,3.6
10/1/2018 2:30,17.34,2366,-226.4,8.95,74.04,17.7,4.7,74.8,7.12,1.2,1,11,5.3,3.6
10/1/2018 2:45,17.32,2366,-226,8.94,79.69,15.8,4.2,74.4,7.09,1.2,1,11,5.3,3.5
10/1/2018 3:00,17.29,2367,-225.9,8.94,85.05,15.4,4.1,74.2,7.07,1.2,1,11,5.3,3.5
10/1/2018 3:15,17.23,2368,-225.5,8.93,80.34,15,4,74.1,7.08,1.1,1,11,5.3,3.5
10/1/2018 3:30,17.22,2368,-225.4,8.93,85.53,17.2,4.6,74,7.07,1.1,1,11,5.3,3.4
10/1/2018 3:45,17.19,2368,-225.2,8.92,86.04,15.9,4.3,73.7,7.04,1.1,1,11,5.3,3.4
10/1/2018 4:00,17.15,2368,-224.9,8.92,86.92,15.7,4.2,73.6,7.04,1,1,11,5.3,3.3
10/1/2018 4:15,17.11,2368,-224.8,8.92,87.46,17.1,4.6,73.5,7.03,1.1,1,11,5.3,3.3
10/1/2018 4:30,17.06,2368,-226.3,8.95,85.72,15.9,4.3,73.6,7.05,1.1,1,11,5.3,3.3
10/1/2018 4:45,17.04,2367,-224.4,8.91,88.81,16.8,4.5,73.2,7.02,1,1,11,5.3,3.4
10/1/2018 5:00,17.02,2367,-224.4,8.91,84.53,2.6,0.7,73,7,0.2,1,11,5.3,3.5
10/1/2018 5:15,17,2367,-224.5,8.91,78.38,3.7,1,72.8,6.99,0.3,1,11,5.3,3.5
10/1/2018 5:30,16.97,2367,-226.3,8.95,80.62,16.1,4.3,72.6,6.97,1.3,1,11,5.3,3.5
10/1/2018 5:45,16.94,2366,-224.4,8.91,75.93,14.8,4,72.4,6.96,1,1,11,5.3,3.7
10/1/2018 6:00,16.94,2366,-224.4,8.91,80.35,13.8,3.7,72.1,6.93,1.1,1,11,5.3,3.8
10/1/2018 6:15,16.88,2365,-224.6,8.91,69.25,15.9,4.3,72,6.93,1.2,1,11,5.3,3.8
10/1/2018 6:30,16.89,2365,-226.6,8.95,70.54,14.3,3.8,71.8,6.91,1.1,1,11,5.3,3.8
10/1/2018 6:45,16.89,2365,-224.6,8.91,72.9,17.9,4.8,71.4,6.87,1.2,1,11,5.3,3.8
10/1/2018 7:00,16.86,2364,-226.6,8.95,69.16,14.5,3.9,71.3,6.86,1.2,1,12,5.3,3.8
10/1/2018 7:15,16.85,2364,-226.7,8.96,66.98,17.2,4.6,71.2,6.85,1.2,1,11,5.3,3.9
10/1/2018 7:30,16.84,2364,-224.9,8.92,67.88,13.6,3.6,71,6.83,1.3,1,11,5.3,3.9
10/1/2018 7:45,16.81,2363,-226.9,8.96,65.53,14.9,4,71.1,6.85,1.2,1,11,5.3,3.9
10/1/2018 8:00,16.8,2363,-224.8,8.92,62.98,17.6,4.7,70.8,6.82,1.3,1,11,5.3,4
10/1/2018 8:15,16.82,2363,-226.8,8.96,65.16,22,5.9,70.5,6.8,1.3,1,11,5.3,3.9
10/1/2018 8:30,16.83,2362,-226.8,8.96,65.68,18.7,5,69.9,6.73,1.2,1,11,5.3,3.9
10/1/2018 8:45,16.81,2362,-226.9,8.96,63.99,17.9,4.8,70.3,6.77,1.2,1,12,5.3,3.9
10/1/2018 9:00,16.77,2361,-227,8.96,59.71,16.9,4.5,70.8,6.83,1.3,1,12,5.3,4.1
10/1/2018 9:15,16.78,2361,-227,8.96,62.62,16.6,4.4,71.1,6.86,1.1,1,12,5.3,4
10/1/2018 9:30,16.74,2361,-224.7,8.92,60.54,7.4,2,69.7,6.72,0.6,1,12,5.3,4.1
10/1/2018 9:45,16.75,2361,-225.6,8.93,55.52,20,5.4,71.7,6.92,1.2,1,12,5.3,4.2
10/1/2018 10:00,16.77,2360,-225.7,8.94,57.73,19.3,5.2,72.1,6.95,1.4,1,12,5.3,4.2
10/1/2018 10:15,16.8,2360,-225.1,8.92,56.04,26,7,72,6.94,1.3,1,12,5.3,4.2
10/1/2018 10:30,16.76,2361,-225.1,8.92,56.38,15.5,4.1,71.7,6.91,1.3,1,12,5.3,4.2
10/1/2018 10:45,16.79,2359,-227,8.96,56.18,15.5,4.2,70.2,6.77,1.3,1,13,5.3,4.1
10/1/2018 11:00,16.83,2359,-225.5,8.93,60.41,12.6,3.4,69,6.64,1,1,13,5.3,4.3
10/1/2018 11:15,16.83,2359,-225.7,8.94,54.47,13.2,3.5,72.7,7,1.1,1,13,5.3,4.4
10/1/2018 11:30,16.79,2360,-226.4,8.95,53.57,12.6,3.4,73,7.04,1.1,1,13,5.3,4.4
10/1/2018 11:45,16.79,2360,-225,8.92,56.17,11.4,3,72.4,6.98,1.1,1,13,5.3,4.4
10/1/2018 12:00,16.79,2360,-224.9,8.92,56.33,11.3,3,71.9,6.93,1.1,1,12,5.3,4.3
10/1/2018 12:15,16.78,2361,-224.5,8.91,58.34,11.6,3.1,70.6,6.81,1.2,1,12,5.3,4.3
10/1/2018 12:30,16.8,2360,-227.1,8.96,52.29,12.3,3.3,71.2,6.86,1.1,1,12,5.3,4.3
10/1/2018 12:45,16.76,2362,-226.6,8.95,52.58,11.4,3,71.5,6.9,1.1,1,12,5.3,4.3
10/1/2018 13:00,16.75,2362,-224.1,8.91,54.5,10.4,2.8,69.7,6.72,1,1,12,5.3,4.3
10/1/2018 13:15,16.78,2362,-225.9,8.94,59.19,11.1,3,65.3,6.29,1,1,12,5.3,4.1
10/1/2018 13:30,16.77,2362,-225,8.92,54.91,10.3,2.7,67.6,6.51,1,1,13,5.3,4.2
10/1/2018 13:45,16.77,2361,-223.5,8.89,51.75,11.2,3,67.9,6.55,1.1,1,12,5.3,4.4
10/1/2018 14:00,16.74,2361,-225.7,8.94,50.94,10.3,2.7,69.5,6.71,1.2,1,12,5.3,4.4
10/1/2018 14:15,16.73,2362,-222.7,8.88,51.68,15.7,4.2,69.3,6.69,1,1,12,5.3,4.4
10/1/2018 14:30,16.74,2362,-223.8,8.9,51.39,11.7,3.1,70.2,6.78,1.1,1,12,5.3,4.5
10/1/2018 14:45,16.73,2362,-223.1,8.89,50.81,10.7,2.9,70.9,6.84,1,1,12,5.3,4.4
10/1/2018 15:00,16.78,2361,-226.1,8.94,47.26,9.9,2.7,72.9,7.03,1.1,1,12,5.3,4.5
10/1/2018 15:15,16.89,2363,-227.6,8.97,52.29,10,2.7,75.9,7.3,1.1,1,12,5.3,4.2
10/1/2018 15:30,16.81,2361,-226.3,8.95,45.82,9.2,2.5,76.1,7.33,1.1,1,13,5.3,4.5
10/1/2018 15:45,16.89,2360,-227.5,8.97,43.57,10.1,2.7,78.8,7.58,1,1,13,5.3,4.6
10/1/2018 16:00,17.25,2356,-230,9.01,43.76,9.7,2.6,82,7.83,1.3,1,12,5.3,4.6
10/1/2018 16:15,17.86,2354,-229.5,9,41.8,12.8,3.4,88.1,8.3,1.3,1,13,5.3,4.6
10/1/2018 16:30,17.97,2356,-231.5,9.04,42.54,13,3.5,90,8.46,1.4,1,13,5.3,4.6
10/1/2018 16:45,18.43,2353,-233.6,9.08,41.44,16.6,4.4,94.1,8.76,1.4,1,12,5.3,4.5
10/1/2018 17:00,18.33,2353,-232.1,9.05,40.89,4,1.1,92.9,8.68,0.4,1,13,5.3,4.6
10/1/2018 17:15,18.51,2352,-233.8,9.08,39.17,22.1,5.9,95.1,8.84,1.4,1,13,5.3,4.6
10/1/2018 17:30,18.51,2351,-234.3,9.09,39.89,17.4,4.7,95.1,8.85,1.2,1,13,5.3,4.6
10/1/2018 17:45,18.33,2354,-233,9.06,48.67,16,4.3,92.2,8.61,1.3,1,13,5.3,4.6
10/1/2018 18:00,18.2,2357,-231.9,9.04,42.03,14.2,3.8,89,8.33,1.4,1,12,5.3,4.5
10/1/2018 18:15,18.55,2352,-233.9,9.08,37.68,18.1,4.9,94.9,8.82,1.4,1,12,5.3,4.6
10/1/2018 18:30,18.52,2352,-234.1,9.09,39.25,15.4,4.1,95,8.83,1.4,1,12,5.3,4.6
10/1/2018 18:45,18.45,2352,-233.8,9.08,36.62,16,4.3,93.8,8.73,1.3,1,12,5.3,4.6
10/1/2018 19:00,18.47,2353,-231.9,9.04,38.8,15.5,4.1,93.1,8.66,1.5,1,12,5.3,4.7
10/1/2018 19:15,18.4,2352,-233.7,9.08,40.42,17,4.6,92.1,8.58,1.3,1,12,5.3,4.6
10/1/2018 19:30,18.43,2352,-233.8,9.08,40.32,15.1,4,92.8,8.65,1.2,1,12,5.3,4.6
10/1/2018 19:45,18.4,2353,-233.4,9.07,38.39,18.7,5,92.3,8.61,1,1,12,5.3,4.7
10/1/2018 20:00,18.34,2352,-233.1,9.07,39.06,10.9,2.9,91.8,8.57,0.7,1,12,5.3,4.7
10/1/2018 20:15,18.39,2352,-233.3,9.07,37.56,9.2,2.4,93.5,8.72,0.6,1,12,5.3,4.7
10/1/2018 20:30,18.36,2352,-233.4,9.07,37.47,12.5,3.3,93.9,8.76,0.8,1,12,5.3,4.7
10/1/2018 20:45,18.33,2351,-233.3,9.07,37.38,20.4,5.5,94.2,8.79,0.8,1,12,5.3,4.8
10/1/2018 21:00,18.31,2351,-233.4,9.07,38.75,18.2,4.9,94.7,8.84,1.4,1,12,5.3,4.8
10/1/2018 21:15,18.28,2350,-233.4,9.07,38.53,16.9,4.5,94.5,8.83,1.4,1,12,5.3,4.8
10/1/2018 21:30,18.24,2350,-233.4,9.07,38.92,16.6,4.4,94.7,8.86,1.4,1,12,5.3,4.8
10/1/2018 21:45,18.21,2349,-233,9.07,36.89,9.3,2.5,94.9,8.89,0.7,1,12,5.3,4.9
10/1/2018 22:00,18.15,2349,-233.2,9.07,37.4,24.4,6.5,94.9,8.89,1.4,1,12,5.3,4.9
10/1/2018 22:15,18.08,2349,-233,9.07,36.89,18.2,4.9,94,8.82,1.4,1,12,5.3,4.9
10/1/2018 22:30,17.91,2350,-231.9,9.05,40.39,18.7,5,90,8.47,1,1,12,5.3,4.8
10/1/2018 22:45,17.74,2350,-230.7,9.03,45.03,18.3,4.9,86.2,8.14,1.4,1,12,5.3,4.6
10/1/2018 23:00,17.7,2351,-229.9,9.01,46.14,17.7,4.8,85.1,8.05,1.4,1,12,5.3,4.6
10/1/2018 23:15,17.64,2352,-229.3,9,47.82,13.8,3.7,83.1,7.87,1.4,1,12,5.3,4.5
10/1/2018 23:30,17.59,2352,-228.9,8.99,49.67,24.4,6.5,81.9,7.77,1.3,1,12,5.3,4.5
10/1/2018 23:45,17.55,2353,-226.9,8.95,49.38,17,4.5,80.7,7.65,1.3,1,12,5.3,4.5
10/2/2018 0:00,17.51,2354,-228.1,8.98,52.97,16.2,4.3,79.9,7.59,1.2,1,12,5.3,4.4
10/2/2018 0:15,17.5,2354,-227.9,8.97,52.14,14.2,3.8,79.5,7.55,1.4,1,12,5.3,4.3
10/2/2018 0:30,17.48,2354,-227.4,8.96,57.38,12.8,3.4,79.2,7.52,1.4,1,12,5.3,4.2
10/2/2018 0:45,17.44,2354,-226,8.94,61.76,14.2,3.8,79.3,7.54,1.2,1,12,5.3,4.1
10/2/2018 1:00,17.43,2354,-227.8,8.97,62.74,15,4,79.5,7.56,1.3,1,12,5.3,4
10/2/2018 1:15,17.41,2354,-227.7,8.97,64.68,6.9,1.8,79.6,7.57,0.6,1,12,5.3,4
10/2/2018 1:30,17.4,2354,-227.6,8.97,63.26,12.2,3.3,79.4,7.56,1.3,1,12,5.3,4
10/2/2018 1:45,17.38,2354,-225.7,8.93,64.6,18.4,4.9,79.2,7.54,1.2,1,12,5.3,4.1
10/2/2018 2:00,17.36,2354,-227.3,8.96,67.41,4.8,1.3,79.2,7.55,0.5,1,12,5.3,4
10/2/2018 2:15,17.36,2355,-227.1,8.96,64.31,3.5,0.9,79.2,7.54,0.4,1,12,5.3,3.9
10/2/2018 2:30,17.37,2356,-226.8,8.95,67.27,4,1.1,78.7,7.5,0.5,1,12,5.3,3.8
10/2/2018 2:45,17.38,2358,-226.6,8.95,69.14,3.6,0.9,78.4,7.46,0.4,1,12,5.3,3.8
10/2/2018 3:00,17.39,2359,-226.5,8.95,69.19,2.4,0.6,78.4,7.46,0.3,1,12,5.3,3.8
10/2/2018 3:15,17.4,2360,-226.5,8.95,72.15,1.2,0.3,78.3,7.45,0.2,1,12,5.3,3.8
10/2/2018 3:30,17.4,2361,-225.1,8.92,68.48,2.2,0.6,78.1,7.43,0.3,1,12,5.3,3.9
10/2/2018 3:45,17.4,2361,-224.8,8.92,67.32,2,0.5,78,7.42,0.2,1,12,5.3,3.9
10/2/2018 4:00,17.4,2361,-224.5,8.91,71.24,16.2,4.4,77.8,7.4,1.2,1,12,5.3,3.9
10/2/2018 4:15,17.41,2361,-226.3,8.94,67.48,10.2,2.7,77.9,7.41,1,1,12,5.3,3.8
10/2/2018 4:30,17.39,2361,-224.6,8.91,65.18,10.5,2.8,77.8,7.4,0.9,1,12,5.3,3.9
10/2/2018 4:45,17.39,2361,-224.5,8.91,68.13,11.5,3.1,77.6,7.39,0.8,1,12,5.3,3.9
10/2/2018 5:00,17.38,2361,-226.2,8.94,67.06,14.1,3.8,77.4,7.36,1.2,1,12,5.3,3.9
10/2/2018 5:15,17.37,2362,-226.2,8.94,64.66,14.6,3.9,77.3,7.36,1.4,1,12,5.3,3.9
10/2/2018 5:30,17.36,2361,-224.8,8.91,64.96,18.2,4.9,77.4,7.37,1.3,1,11,5.3,3.9
10/2/2018 5:45,17.35,2361,-226.2,8.94,67.32,15.5,4.2,77.1,7.34,1.4,1,11,5.3,3.8
10/2/2018 6:00,17.35,2361,-224.3,8.91,71.62,13.6,3.6,76.6,7.3,1.3,1,11,5.3,3.8
10/2/2018 6:15,17.34,2361,-224.3,8.9,72.81,15.8,4.2,76.1,7.25,1.2,1,11,5.3,3.8
10/2/2018 6:30,17.33,2360,-224.1,8.9,74.52,16,4.3,75.5,7.19,1.3,1,11,5.3,3.7
10/2/2018 6:45,17.31,2360,-225.8,8.93,70.15,15.7,4.2,75.1,7.16,1.3,1,12,5.3,3.8
10/2/2018 7:00,17.29,2359,-224.5,8.91,69.43,24.7,6.6,75.1,7.16,1.3,1,12,5.3,3.9
10/2/2018 7:15,17.26,2359,-223.9,8.9,69.57,12.6,3.4,75.1,7.17,1.3,1,12,5.3,3.9
10/2/2018 7:30,17.23,2359,-225.5,8.93,65.81,15.1,4,75.3,7.19,1.3,1,12,5.3,3.9
10/2/2018 7:45,17.18,2359,-223.5,8.89,69.11,16.5,4.4,75.1,7.18,1.2,1,12,5.3,3.9
10/2/2018 8:00,17.16,2358,-225,8.92,67.75,11,2.9,75,7.18,0.9,1,12,5.3,3.8
10/2/2018 8:15,17.13,2357,-223.3,8.89,67.47,14.4,3.9,74.9,7.17,1.1,1,12,5.3,4
10/2/2018 8:30,17.11,2357,-224.9,8.92,68.91,16.2,4.3,74.8,7.16,1.3,1,12,5.3,3.9
10/2/2018 8:45,17.1,2357,-224.7,8.91,71.76,19.9,5.3,74.6,7.14,1.3,1,12,5.3,4
10/2/2018 9:00,17.11,2356,-224.6,8.91,66.12,13.6,3.7,74.2,7.11,1.3,1,12,5.3,4
10/2/2018 9:15,17.12,2356,-224.7,8.91,63.77,4.1,1.1,74.5,7.13,0.4,1,12,5.3,4
10/2/2018 9:30,17.12,2357,-224.7,8.92,62.29,13,3.5,74.4,7.12,1.3,1,12,5.3,4
10/2/2018 9:45,17.16,2357,-223.1,8.88,60.57,15.2,4.1,74.6,7.14,1.2,1,12,5.3,4.2
10/2/2018 10:00,17.17,2356,-223.3,8.89,60.99,9.4,2.5,74.7,7.14,0.8,1,12,5.3,4.2
10/2/2018 10:15,17.21,2355,-223.5,8.89,57.2,5.3,1.4,74.6,7.13,0.5,1,12,5.3,4.2
10/2/2018 10:30,17.24,2354,-223.9,8.9,56.27,17.4,4.7,74.4,7.1,1.4,1,12,5.3,4.3
10/2/2018 10:45,17.41,2353,-226.7,8.95,54.75,14.6,3.9,76.1,7.24,1.5,1,12,5.3,4.2
10/2/2018 11:00,17.48,2352,-224.7,8.91,52.86,20.8,5.6,76.4,7.25,1.4,1,13,5.3,4.3
10/2/2018 11:15,17.33,2351,-224.9,8.92,53.73,16.4,4.4,74.4,7.09,1.3,1,13,5.3,4.4
10/2/2018 11:30,17.42,2349,-224.9,8.92,51.12,17.6,4.7,74.8,7.12,1.4,1,13,5.3,4.5
10/2/2018 11:45,17.51,2346,-225.7,8.93,49.67,22.1,5.9,75.3,7.15,1.2,1,13,5.3,4.5
10/2/2018 12:00,17.55,2343,-226.2,8.94,50.35,17.6,4.7,74.7,7.08,1.2,1,12,5.3,4.6
10/2/2018 12:15,17.6,2342,-228.1,8.98,62.23,18.9,5.1,74.2,7.03,1.5,1,12,5.3,4.6
10/2/2018 12:30,17.65,2339,-228.1,8.98,46.91,14.6,3.9,73.1,6.92,1.5,1,12,5.3,4.6
10/2/2018 12:45,17.57,2338,-225.8,8.93,47.04,18,4.8,70.1,6.64,1.4,1,12,5.3,4.8
10/2/2018 13:00,17.58,2337,-226,8.94,45.51,20.9,5.6,71.1,6.74,1.5,1,12,5.3,4.8
10/2/2018 13:15,17.56,2335,-226.8,8.95,44.76,6.2,1.7,72.2,6.85,0.7,1,12,5.3,4.8
10/2/2018 13:30,17.59,2335,-226.4,8.94,45.41,10.1,2.7,71.9,6.81,0.7,1,12,5.3,4.9
10/2/2018 13:45,17.78,2329,-228.2,8.98,44.81,11.5,3.1,78.5,7.41,0.8,1,13,5.3,4.8
10/2/2018 14:00,17.81,2324,-229.1,8.99,42.63,11.9,3.2,80.4,7.58,0.9,1,13,5.3,4.9
10/2/2018 14:15,17.77,2314,-229.4,9,45.21,0.9,0.2,80.3,7.59,0.1,1,12,5.3,4.9
10/2/2018 14:30,18.13,2308,-235.5,9.12,45.29,14.4,3.9,87.7,8.22,1,1,13,5.3,4.8
10/2/2018 14:45,18.31,2309,-237.6,9.15,39.98,16.7,4.5,92.9,8.68,1.1,1,13,5.3,4.7
10/2/2018 15:00,18.81,2290,-235.3,9.11,43.59,18.9,5.1,99.2,9.17,1.3,1,12,5.3,4.5
10/2/2018 15:15,18.41,2296,-233,9.07,48.98,11.2,3,90.9,8.47,0.9,1,12,5.3,4.4
10/2/2018 15:30,18.2,2299,-232.9,9.06,52.89,0.8,0.2,86.4,8.09,0.1,1,12,5.3,4.2
10/2/2018 15:45,18.17,2295,-231.1,9.03,54.75,0.3,0.1,85.7,8.03,0.1,1,12,5.3,4.2
10/2/2018 16:00,18.18,2290,-232.6,9.06,59.13,5.8,1.5,85.6,8.01,0.5,1,12,5.3,4.2
10/2/2018 16:15,18.24,2284,-231.5,9.04,58.4,8.2,2.2,86.2,8.07,0.8,1,13,5.3,4.2
10/2/2018 16:30,18.28,2284,-233.1,9.07,58.86,23,6.2,86.6,8.1,1.6,1,12,5.3,4.2
10/2/2018 16:45,18.33,2286,-233.4,9.07,56.96,21.1,5.7,87.7,8.19,1.4,1,12,5.3,4.2
10/2/2018 17:00,18.38,2293,-233.7,9.08,57.32,23.3,6.2,88.6,8.26,1.6,1,12,5.3,4.2
10/2/2018 17:15,18.45,2305,-233.8,9.08,57.48,3.8,1,89.3,8.32,0.3,1,12,5.3,4.1
10/2/2018 17:30,18.46,2318,-232.1,9.05,60.48,19.5,5.2,89.6,8.34,1.5,1,13,5.3,4
10/2/2018 17:45,18.41,2332,-231.4,9.04,60.23,17.4,4.7,89.4,8.34,1.3,1,12,5.3,4
10/2/2018 18:00,18.32,2343,-230.4,9.02,66.42,14.7,3.9,88.6,8.28,1.2,1,12,5.3,3.8
10/2/2018 18:15,18.31,2346,-230.2,9.01,65.81,14.7,3.9,88.7,8.28,1.1,1,12,5.3,3.8
10/2/2018 18:30,18.27,2349,-229.7,9,69.4,1.5,0.4,87.9,8.22,0.2,1,12,5.3,3.7
10/2/2018 18:45,18.25,2350,-230.9,9.03,70.83,14.3,3.8,87.1,8.14,1,1,12,5.3,3.7
10/2/2018 19:00,18.23,2350,-230.8,9.02,72.05,14.1,3.8,86.7,8.11,0.9,1,12,5.3,3.7
10/2/2018 19:15,18.22,2350,-229.1,8.99,75.75,14.7,3.9,86.4,8.09,1.1,1,12,5.3,3.7
10/2/2018 19:30,18.22,2349,-230.9,9.03,76.07,11.8,3.1,86.1,8.05,0.7,1,12,5.3,3.7
10/2/2018 19:45,18.23,2346,-231.2,9.03,73.23,12.6,3.4,86.4,8.09,0.7,1,12,5.3,3.7
10/2/2018 20:00,18.24,2344,-230,9.01,70.31,12.9,3.5,86.5,8.09,1,1,12,5.3,3.8
10/2/2018 20:15,18.24,2339,-230.3,9.01,69.79,10.4,2.8,87.3,8.16,0.8,1,12,5.3,3.8
10/2/2018 20:30,18.24,2335,-231.8,9.04,67.44,0.3,0.1,87.1,8.15,0.1,1,12,5.3,3.9
10/2/2018 20:45,18.24,2331,-230.8,9.02,66.41,17.4,4.7,87.4,8.17,1.3,1,12,5.3,4
10/2/2018 21:00,18.25,2325,-230.9,9.03,57.19,1.1,0.3,87.2,8.16,0.3,1,12,5.3,4.1
10/2/2018 21:15,18.26,2324,-231,9.03,61.26,0.5,0.1,86.5,8.09,0.2,1,12,5.3,4.1
10/2/2018 21:30,18.26,2323,-232.7,9.06,59.38,13.6,3.6,86.9,8.12,0.9,1,12,5.3,4.2
10/2/2018 21:45,18.24,2322,-230.9,9.03,62.73,15.5,4.1,86.8,8.12,1.2,1,12,5.3,4.2
