Date (mm.dd.yyyy),Time 24hr,Temp C,Sp Cond (uS/cm),pH (mV),pH,Trubidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU
10/29/2017,1:30,10.64,2092,-107.8,8.57,25.87,10.1,2.7,84.9,9.38,0.6
10/29/2017,1:45,10.63,2093,-107.6,8.57,26.11,10.1,2.7,84.5,9.34,0.6
10/29/2017,2:00,10.59,2093,-107.7,8.57,25.65,10.8,2.9,84.8,9.38,0.6
10/29/2017,2:15,10.53,2094,-107.6,8.57,26.6,10.4,2.8,84.6,9.36,0.6
10/29/2017,2:30,10.47,2095,-107.4,8.56,27.69,10.4,2.8,84.3,9.34,0.6
10/29/2017,2:45,10.39,2096,-107,8.56,28.01,10.4,2.8,83.6,9.29,0.6
10/29/2017,3:00,10.38,2096,-107.1,8.56,26.43,10.3,2.8,83.7,9.3,0.6
10/29/2017,3:15,10.36,2096,-107,8.56,26.03,11.3,3,83.6,9.3,0.7
10/29/2017,3:30,10.32,2096,-106.8,8.55,26.43,9.6,2.6,83.2,9.26,0.7
10/29/2017,3:45,10.3,2096,-106.8,8.55,26.14,11.1,3,83.2,9.26,0.6
10/29/2017,4:00,10.28,2096,-106.8,8.55,26.8,10.5,2.8,83.1,9.26,0.6
10/29/2017,4:15,10.23,2097,-106.7,8.55,26.81,10.3,2.8,83,9.25,0.6
10/29/2017,4:30,10.21,2098,-106.6,8.55,27.15,10.5,2.8,82.8,9.23,0.6
10/29/2017,4:45,10.19,2097,-106.5,8.55,27,10.8,2.9,82.7,9.23,0.7
10/29/2017,5:00,10.17,2098,-106.4,8.55,24.86,10.7,2.9,82.4,9.2,0.6
10/29/2017,5:15,10.14,2098,-106.3,8.55,27.2,10.4,2.8,82.2,9.19,0.6
10/29/2017,5:30,10.09,2098,-106.3,8.55,26.7,11,3,82.2,9.2,0.7
10/29/2017,5:45,10.09,2099,-106.3,8.55,27.17,10.7,2.9,82.2,9.19,0.6
10/29/2017,6:00,10.08,2100,-106.1,8.54,27,11.4,3.1,82,9.18,0.7
10/29/2017,6:15,10.05,2100,-106.2,8.54,26.78,10.8,2.9,82,9.18,0.6
10/29/2017,6:30,10.04,2100,-106.2,8.54,26.75,10.6,2.9,81.9,9.17,0.6
10/29/2017,6:45,10.01,2101,-106.1,8.54,27.2,10.5,2.8,81.8,9.17,0.6
10/29/2017,7:00,9.97,2101,-105.9,8.54,26.84,10.7,2.9,81.5,9.14,0.7
10/29/2017,7:15,9.94,2102,-105.8,8.54,27.16,10.9,3,81.2,9.12,0.6
10/29/2017,7:30,9.95,2101,-105.6,8.54,27.33,11.1,3,80.9,9.09,0.6
10/29/2017,7:45,9.93,2102,-105.5,8.53,27.76,11.7,3.2,80.6,9.05,0.7
10/29/2017,8:00,9.89,2100,-105.5,8.53,27.73,11.9,3.2,80.5,9.05,0.7
10/29/2017,8:15,9.87,2100,-105.5,8.53,28.27,10.8,2.9,80.4,9.05,0.6
10/29/2017,8:30,9.85,2100,-105.4,8.53,28.99,10.4,2.8,80.1,9.01,0.6
10/29/2017,8:45,9.84,2099,-105.3,8.53,29.11,10.8,2.9,79.8,8.98,0.7
10/29/2017,9:00,9.82,2099,-105.3,8.53,29.25,11.1,3,79.6,8.96,0.6
10/29/2017,9:15,9.81,2100,-105.4,8.53,29.13,11.3,3,79.8,8.99,0.7
10/29/2017,9:30,9.82,2102,-105.4,8.53,30.48,10.3,2.8,79.9,8.99,0.6
10/29/2017,9:45,9.82,2102,-105.5,8.53,30.33,10.4,2.8,79.9,9,0.7
10/29/2017,10:00,9.84,2102,-105.6,8.54,31.28,10.1,2.7,80.3,9.03,0.6
10/29/2017,10:15,9.86,2103,-105.7,8.54,32.78,10,2.7,80.4,9.04,0.7
10/29/2017,10:30,9.88,2103,-105.8,8.54,30.62,9.9,2.7,80.6,9.06,0.6
10/29/2017,10:45,9.97,2105,-106.3,8.55,29.2,9.8,2.6,81.7,9.17,0.6
10/29/2017,11:00,9.99,2107,-106.6,8.55,28.76,9.9,2.7,82.1,9.2,0.6
10/29/2017,11:15,10.05,2106,-106.9,8.56,28.77,10,2.7,82.5,9.23,0.6
10/29/2017,11:30,10.11,2108,-107,8.56,28.81,9.7,2.6,82.5,9.22,0.6
10/29/2017,11:45,10.16,2110,-107.1,8.56,28.38,9.4,2.5,82.8,9.25,0.6
10/29/2017,12:00,10.22,2108,-107.4,8.57,28.07,9.5,2.6,83.1,9.26,0.6
10/29/2017,12:15,10.3,2108,-107.5,8.57,27.7,9.2,2.5,83.1,9.25,0.6
10/29/2017,12:30,10.42,2113,-107.6,8.57,26.63,9.1,2.5,83.4,9.25,0.6
10/29/2017,12:45,10.54,2112,-107.5,8.57,26.55,8.9,2.4,83.3,9.22,0.6
10/29/2017,13:00,10.55,2109,-107.6,8.57,27.43,8.9,2.4,83.4,9.23,0.6
10/29/2017,13:15,10.65,2111,-107.7,8.57,27.1,8.8,2.4,84,9.27,0.6
10/29/2017,13:30,10.7,2111,-107.9,8.57,27.34,8.8,2.4,84.1,9.28,0.6
10/29/2017,13:45,10.76,2112,-107.9,8.57,27.47,8.6,2.3,84.2,9.28,0.6
10/29/2017,14:00,10.76,2110,-107.8,8.57,27.25,9,2.4,84.1,9.26,0.6
10/29/2017,14:15,10.97,2112,-107.8,8.57,27.3,8.3,2.2,84.2,9.23,0.5
10/29/2017,14:30,10.99,2112,-107.9,8.57,26.8,8.5,2.3,84.5,9.25,0.6
10/29/2017,14:45,10.91,2112,-107.9,8.57,27.19,8.7,2.4,84.6,9.28,0.6
10/29/2017,15:00,10.7,2108,-107.8,8.57,27.92,9.4,2.5,84,9.27,0.6
10/29/2017,15:15,11.04,2112,-108,8.57,27.41,8.7,2.4,84.8,9.28,0.6
10/29/2017,15:30,11.03,2111,-107.9,8.57,27.79,9,2.4,84.7,9.27,0.6
10/29/2017,15:45,11.01,2111,-107.9,8.57,27.4,9.1,2.4,84.8,9.29,0.6
10/29/2017,16:00,11.05,2112,-107.9,8.57,27.31,9.1,2.5,85,9.3,0.6
10/29/2017,16:15,11.08,2113,-108,8.57,27.04,9.1,2.4,85.1,9.31,0.6
10/29/2017,16:30,11.06,2111,-108,8.57,27.11,9.4,2.5,85.1,9.31,0.6
10/29/2017,16:45,11.1,2112,-108,8.57,26.92,9.3,2.5,85.3,9.32,0.7
10/29/2017,17:00,11.1,2112,-107.9,8.57,26.46,9.7,2.6,85.3,9.32,0.6
10/29/2017,17:15,11.07,2112,-107.9,8.57,26.2,9.8,2.7,85.1,9.31,0.6
10/29/2017,17:30,11.02,2111,-107.9,8.57,26.29,10.6,2.9,84.9,9.3,0.6
10/29/2017,17:45,11.02,2111,-107.9,8.57,25.42,10.3,2.8,84.8,9.28,0.6
10/29/2017,18:00,11,2110,-107.8,8.57,25.24,10.4,2.8,84.6,9.27,0.6
10/29/2017,18:15,10.98,2111,-107.7,8.57,25.92,10.9,3,84.2,9.23,0.6
10/29/2017,18:30,10.94,2112,-107.5,8.56,24.7,11.1,3,83.9,9.2,0.6
10/29/2017,18:45,10.94,2111,-107.4,8.56,24.66,10.3,2.8,83,9.11,0.6
10/29/2017,19:00,10.91,2111,-107.3,8.56,25.5,19.6,5.3,83.1,9.12,0.8
10/29/2017,19:15,10.91,2111,-107.3,8.56,24.8,13,3.5,82.8,9.09,0.9
10/29/2017,19:30,10.9,2110,-106.9,8.55,23.06,13,3.5,81.8,8.98,1.1
10/29/2017,19:45,10.89,2111,-107.2,8.56,24.15,19.3,5.2,82.3,9.03,0.8
10/29/2017,20:00,10.87,2111,-107.2,8.56,24.16,8.9,2.4,82.2,9.04,0.7
10/29/2017,20:15,10.87,2111,-106.7,8.55,22.54,8.8,2.4,80.4,8.84,0.6
10/29/2017,20:30,10.85,2111,-107,8.56,23.37,9,2.4,81.1,8.91,0.6
10/29/2017,20:45,10.84,2111,-107,8.55,23.55,26.9,7.3,80.7,8.87,0.7
10/29/2017,21:00,10.83,2111,-106.8,8.55,25.22,17.4,4.7,81,8.9,0.6
10/29/2017,21:15,10.82,2112,-106.8,8.55,22.49,9.3,2.5,80.7,8.87,0.5
10/29/2017,21:30,10.8,2111,-107,8.55,23.82,10.9,3,81.3,8.94,1.1
10/29/2017,21:45,10.79,2111,-107,8.55,63.8,13.8,3.7,81.4,8.96,0.7
10/29/2017,22:00,10.76,2111,-106.8,8.55,23.79,8.9,2.4,80.9,8.91,0.6
10/29/2017,22:15,10.76,2112,-107,8.56,23.48,9.4,2.5,81.5,8.97,0.6
10/29/2017,22:30,10.74,2112,-106.6,8.55,23.83,11.2,3,80.6,8.88,0.7
10/29/2017,22:45,10.73,2111,-106.6,8.55,23.93,13.5,3.6,80.1,8.82,0.6
10/29/2017,23:00,10.7,2112,-106.9,8.55,23.16,12.5,3.4,81.4,8.98,0.7
10/29/2017,23:15,10.67,2111,-107.1,8.56,24.54,11.4,3.1,82.3,9.09,0.7
10/29/2017,23:30,10.65,2111,-107.2,8.56,25.31,13.5,3.7,82.5,9.11,1
10/29/2017,23:45,10.64,2111,-107,8.56,24.67,27.9,7.6,82.6,9.12,0.8
10/30/2017,0:00,10.62,2111,-107,8.56,23.88,9.5,2.6,82,9.06,0.7
10/30/2017,0:15,10.63,2111,-106.8,8.55,24.08,10.1,2.7,81.1,8.96,0.6
10/30/2017,0:30,10.59,2111,-106.9,8.55,23.24,14.5,3.9,81.6,9.02,0.6
10/30/2017,0:45,10.56,2112,-107,8.56,24.16,10.2,2.8,81.8,9.05,0.7
10/30/2017,1:00,10.58,2111,-107.1,8.56,24.19,11.3,3.1,82.4,9.12,0.7
10/30/2017,1:15,10.57,2112,-107.2,8.56,24.69,11.9,3.2,82.5,9.13,0.9
10/30/2017,1:30,10.56,2112,-107.1,8.56,25.36,9.7,2.6,82.5,9.13,0.8
10/30/2017,1:45,10.55,2110,-106.9,8.56,23.61,9.8,2.6,81.7,9.04,0.7
10/30/2017,2:00,10.53,2112,-106.9,8.56,24.1,37.4,10.2,81.3,9.01,0.9
10/30/2017,2:15,10.53,2111,-107.1,8.56,24.7,11.7,3.2,81.2,8.99,0.8
10/30/2017,2:30,10.51,2112,-107.1,8.56,24.52,20,5.4,80.7,8.94,1.1
10/30/2017,2:45,10.49,2113,-107.3,8.56,25.76,10,2.7,82.2,9.11,0.6
10/30/2017,3:00,10.48,2113,-107.4,8.56,25.57,9.8,2.6,82.1,9.11,0.6
10/30/2017,3:15,10.48,2114,-107.5,8.57,24.66,9.3,2.5,82.2,9.11,0.6
10/30/2017,3:30,10.46,2114,-107.5,8.57,24.42,10.2,2.8,82.1,9.11,0.6
10/30/2017,3:45,10.46,2115,-107.5,8.57,24.14,10.7,2.9,82,9.1,0.6
10/30/2017,4:00,10.44,2116,-107.5,8.57,24.18,9.3,2.5,82,9.1,0.6
10/30/2017,4:15,10.42,2118,-107.5,8.57,24.57,9.5,2.6,82,9.1,0.6
10/30/2017,4:30,10.41,2119,-107.5,8.57,25.33,10.2,2.8,82,9.1,0.6
10/30/2017,4:45,10.38,2118,-107.3,8.56,25.14,10.5,2.8,81.5,9.05,0.6
10/30/2017,5:00,10.36,2118,-107.1,8.56,25.2,10.1,2.7,81.1,9.02,0.7
10/30/2017,5:15,10.33,2117,-107.3,8.56,24.64,9.7,2.6,81.3,9.05,0.7
10/30/2017,5:30,10.3,2115,-107.1,8.56,25,10.2,2.7,80.8,9,0.6
10/30/2017,5:45,10.29,2115,-106.9,8.56,26.43,10.3,2.8,80.6,8.97,0.6
10/30/2017,6:00,10.27,2115,-107,8.56,26.27,10,2.7,80.6,8.97,0.6
10/30/2017,6:15,10.28,2116,-107,8.56,26.06,10.1,2.7,80.7,8.99,0.6
10/30/2017,6:30,10.29,2113,-106.9,8.56,25.52,10.2,2.7,80.3,8.94,0.6
10/30/2017,6:45,10.25,2109,-106.9,8.56,26.17,20.6,5.6,80.1,8.92,0.7
10/30/2017,7:00,10.24,2106,-106.9,8.56,26.86,10.2,2.8,79.8,8.9,0.7
10/30/2017,7:15,10.23,2102,-107,8.56,26.77,10.2,2.8,79.8,8.9,0.6
10/30/2017,7:30,10.2,2100,-106.9,8.56,26.2,10.6,2.9,79.2,8.84,0.7
10/30/2017,7:45,10.21,2098,-106.9,8.56,27.56,10.3,2.8,79.1,8.82,0.6
10/30/2017,8:00,10.18,2096,-106.9,8.56,27.54,9.9,2.7,79.5,8.88,0.6
10/30/2017,8:15,10.16,2093,-107,8.56,28.17,9.3,2.5,79.7,8.9,0.6
10/30/2017,8:30,10.14,2092,-107,8.56,27.75,9.3,2.5,79.7,8.91,0.6
10/30/2017,8:45,10.13,2090,-107.1,8.56,28.38,9.8,2.7,79.7,8.91,0.6
10/30/2017,9:00,10.12,2088,-107.1,8.56,28.52,9.5,2.6,79.8,8.93,0.6
10/30/2017,9:15,10.12,2085,-107.2,8.56,27.8,9.3,2.5,80.1,8.95,0.6
10/30/2017,9:30,10.14,2084,-107.2,8.56,27.78,9.3,2.5,80.2,8.96,0.6
10/30/2017,9:45,10.15,2081,-107.4,8.57,27.58,8.8,2.4,80.4,8.99,0.6
10/30/2017,10:00,10.16,2081,-107.4,8.57,28.06,8.8,2.4,80.5,8.99,0.6
10/30/2017,10:15,10.19,2078,-107.5,8.57,27.89,8.8,2.4,80.6,9,0.6
10/30/2017,10:30,10.21,2077,-107.6,8.57,28.21,8.7,2.3,80.8,9.02,0.6
10/30/2017,10:45,10.27,2075,-107.7,8.57,27.49,8.4,2.3,81.1,9.03,0.6
10/30/2017,11:00,10.28,2074,-107.7,8.57,27.56,8.7,2.3,81.1,9.03,0.5
10/30/2017,11:15,10.36,2072,-107.9,8.57,27.03,8.5,2.3,81.4,9.05,0.6
10/30/2017,11:30,10.34,2070,-108,8.58,26.76,8.7,2.3,81.5,9.06,0.5
10/30/2017,11:45,10.47,2067,-108.1,8.58,26.77,8.4,2.3,81.8,9.07,0.5
10/30/2017,12:00,10.45,2067,-108.3,8.58,27.08,8.6,2.3,81.9,9.09,0.5
10/30/2017,12:15,10.44,2065,-108.4,8.58,26.64,8.5,2.3,81.9,9.09,0.6
10/30/2017,12:30,10.43,2068,-108.3,8.58,26.48,8.7,2.3,81.9,9.09,0.5
10/30/2017,12:45,10.7,2066,-108.4,8.58,26.71,8.3,2.2,82.4,9.09,0.5
10/30/2017,13:00,10.77,2065,-108.5,8.58,26.61,8.3,2.2,82.6,9.1,0.5
10/30/2017,13:15,10.74,2062,-108.5,8.58,27.75,8.3,2.3,82.6,9.1,0.5
10/30/2017,13:30,10.7,2062,-108.4,8.58,26.59,8.6,2.3,82.5,9.1,0.5
10/30/2017,13:45,10.81,2061,-108.5,8.58,26.9,8.7,2.3,82.8,9.11,0.5
10/30/2017,14:00,10.8,2059,-108.6,8.58,26.44,8.7,2.4,82.9,9.12,0.5
10/30/2017,14:15,10.86,2059,-108.6,8.58,26.76,8.7,2.4,83.1,9.14,0.6
10/30/2017,14:30,10.81,2058,-108.7,8.59,26.69,8.8,2.4,83.2,9.15,0.6
10/30/2017,14:45,10.67,2055,-108.7,8.59,27.03,8.8,2.4,82.9,9.15,0.6
10/30/2017,15:00,10.75,2056,-108.7,8.58,26.4,8.6,2.3,83,9.14,0.6
10/30/2017,15:15,10.89,2063,-108.5,8.58,27.59,8.4,2.3,83.1,9.12,0.5
10/30/2017,15:30,10.9,2066,-108.2,8.58,28.55,8.4,2.3,82.7,9.08,0.5
10/30/2017,15:45,10.89,2065,-108.1,8.57,28.74,8.6,2.3,82.9,9.1,0.5
10/30/2017,16:00,10.75,2066,-107.6,8.57,28.95,8.5,2.3,82.1,9.05,0.5
10/30/2017,16:15,10.77,2065,-107.6,8.57,29.05,8.5,2.3,82.1,9.05,0.5
10/30/2017,16:30,10.77,2064,-107.6,8.57,29.52,8.4,2.3,82.2,9.05,0.5
10/30/2017,16:45,10.76,2063,-107.5,8.57,32.37,8.4,2.3,82.2,9.06,0.5
10/30/2017,17:00,10.74,2062,-107.5,8.57,33.78,8.5,2.3,82.1,9.05,0.5
10/30/2017,17:15,10.74,2061,-107.6,8.57,36.22,8.6,2.3,82.2,9.06,0.6
10/30/2017,17:30,10.73,2060,-107.6,8.57,40.52,8.8,2.4,82.1,9.05,0.6
10/30/2017,17:45,10.73,2059,-107.7,8.57,46.62,9,2.4,82.2,9.06,0.5
10/30/2017,18:00,10.72,2058,-107.7,8.57,51.86,9.1,2.5,82.1,9.05,0.6
10/30/2017,18:15,10.72,2057,-107.7,8.57,54.48,9.4,2.5,82.1,9.06,0.6
10/30/2017,18:30,10.71,2057,-107.7,8.57,59.45,9.8,2.6,82.1,9.05,0.6
10/30/2017,18:45,10.7,2056,-107.6,8.57,64.98,10.4,2.8,82.1,9.05,0.7
10/30/2017,19:00,10.7,2056,-107.7,8.57,67,10.1,2.7,82,9.05,0.7
10/30/2017,19:15,10.69,2056,-107.7,8.57,72.04,10.9,3,82.1,9.05,0.7
10/30/2017,19:30,10.68,2056,-107.7,8.57,77.41,10.2,2.8,82.1,9.06,0.7
10/30/2017,19:45,10.67,2057,-107.7,8.57,79.72,10.5,2.8,82,9.06,0.7
10/30/2017,20:00,10.65,2058,-107.8,8.57,76.77,10.4,2.8,82,9.06,0.7
10/30/2017,20:15,10.64,2058,-107.7,8.57,77.39,10.4,2.8,81.9,9.05,0.8
10/30/2017,20:30,10.62,2059,-107.7,8.57,78.01,10.4,2.8,81.9,9.06,0.7
10/30/2017,20:45,10.6,2059,-107.7,8.57,80.36,10.7,2.9,81.9,9.05,0.8
10/30/2017,21:00,10.58,2060,-107.7,8.57,79.83,10.6,2.9,81.9,9.05,0.8
10/30/2017,21:15,10.56,2062,-107.6,8.57,74.16,10.4,2.8,81.8,9.06,0.7
10/30/2017,21:30,10.55,2064,-107.6,8.57,80.75,10.7,2.9,81.8,9.05,0.8
10/30/2017,21:45,10.54,2066,-107.6,8.57,80.09,10.4,2.8,81.8,9.06,0.8
10/30/2017,22:00,10.52,2068,-107.6,8.57,81.19,18.1,4.9,81.7,9.05,0.8
10/30/2017,22:15,10.5,2070,-107.6,8.57,84.1,10.6,2.9,81.7,9.05,0.8
10/30/2017,22:30,10.48,2072,-107.5,8.57,85.87,10.6,2.9,81.6,9.05,0.8
10/30/2017,22:45,10.47,2072,-107.5,8.57,88.63,10.7,2.9,81.6,9.04,0.8
10/30/2017,23:00,10.46,2074,-107.6,8.57,86.58,10.7,2.9,81.6,9.05,0.8
10/30/2017,23:15,10.44,2076,-107.5,8.57,85.65,10.7,2.9,81.6,9.05,0.8
10/30/2017,23:30,10.43,2077,-107.6,8.57,92.76,10.7,2.9,81.5,9.05,0.8
10/30/2017,23:45,10.41,2078,-107.6,8.57,92.61,10.6,2.9,81.5,9.05,0.8
10/31/2017,0:00,10.39,2079,-107.6,8.57,92.07,11.6,3.1,81.6,9.06,0.8
10/31/2017,0:15,10.37,2080,-107.6,8.57,90.62,10.7,2.9,81.5,9.06,0.8
10/31/2017,0:30,10.35,2080,-107.6,8.57,92.55,10.6,2.9,81.5,9.07,0.8
10/31/2017,0:45,10.34,2081,-107.6,8.57,90.96,10.6,2.9,81.5,9.07,0.8
10/31/2017,1:00,10.32,2082,-107.7,8.57,86.97,10.8,2.9,81.5,9.07,0.8
10/31/2017,1:15,10.31,2085,-107.7,8.57,88.71,10.8,2.9,81.5,9.07,0.8
10/31/2017,1:30,10.29,2086,-107.7,8.57,86.38,11,3,81.5,9.08,0.8
10/31/2017,1:45,10.27,2088,-107.7,8.57,86.5,10.9,3,81.5,9.08,0.8
10/31/2017,2:00,10.26,2091,-107.7,8.57,84.61,11,3,81.5,9.08,0.8
10/31/2017,2:15,10.24,2091,-107.7,8.57,81.16,11.1,3,81.5,9.08,0.8
10/31/2017,2:30,10.25,2088,-107.7,8.57,80.87,10.8,2.9,81.4,9.07,0.8
10/31/2017,2:45,10.23,2089,-107.8,8.57,76.58,10.9,3,81.4,9.07,0.8
10/31/2017,3:00,10.22,2089,-107.8,8.57,74.4,10.8,2.9,81.3,9.07,0.8
10/31/2017,3:15,10.19,2089,-107.8,8.57,70.7,10.9,2.9,81.3,9.07,0.8
10/31/2017,3:30,10.15,2089,-107.8,8.57,68.39,10.6,2.9,81.2,9.07,0.7
10/31/2017,3:45,10.17,2091,-107.8,8.57,70.24,10.8,2.9,81.2,9.07,0.7
10/31/2017,4:00,10.18,2092,-107.8,8.57,71.44,10.8,2.9,81.2,9.07,0.7
10/31/2017,4:15,10.16,2092,-107.7,8.57,71.19,10.6,2.9,81.1,9.06,0.7
10/31/2017,4:30,10.14,2092,-107.8,8.57,69.77,10.7,2.9,81,9.05,0.7
10/31/2017,4:45,10.11,2093,-107.8,8.57,68.36,10.9,3,81,9.05,0.7
10/31/2017,5:00,10.05,2092,-107.8,8.57,64.69,10.7,2.9,80.9,9.06,0.7
10/31/2017,5:15,10.07,2092,-107.8,8.57,65.32,10.7,2.9,80.9,9.06,0.7
10/31/2017,5:30,10.05,2091,-107.8,8.57,64.08,10.8,2.9,80.8,9.05,0.8
10/31/2017,5:45,10.05,2088,-107.7,8.57,63.92,10.7,2.9,80.7,9.03,0.8
10/31/2017,6:00,10.05,2086,-107.8,8.57,63.21,10.8,2.9,80.6,9.03,0.8
10/31/2017,6:15,10.03,2086,-107.8,8.57,61.51,10.9,2.9,80.5,9.02,0.7
10/31/2017,6:30,10.03,2086,-107.8,8.57,62.35,10.9,2.9,80.5,9.02,0.8
10/31/2017,6:45,10.01,2085,-107.8,8.57,59.56,10.8,2.9,80.4,9.01,0.7
10/31/2017,7:00,9.98,2085,-107.7,8.57,58.4,10.7,2.9,80.3,9.01,0.7
10/31/2017,7:15,9.97,2087,-107.6,8.57,60.53,10.4,2.8,80.2,9,0.7
10/31/2017,7:30,9.96,2089,-107.6,8.57,60.13,10.4,2.8,80.2,9,0.7
10/31/2017,7:45,9.93,2090,-107.6,8.57,60.67,10.3,2.8,80.1,9,0.7
10/31/2017,8:00,9.91,2088,-107.6,8.57,59.92,10.2,2.7,80.1,9,0.7
10/31/2017,8:15,9.88,2089,-107.6,8.57,58.84,9.7,2.6,80.1,9.01,0.7
10/31/2017,8:30,9.88,2089,-107.5,8.57,59.51,9.9,2.7,80.1,9.01,0.7
10/31/2017,8:45,9.87,2089,-107.6,8.57,58.9,10,2.7,80.1,9.01,0.7
10/31/2017,9:00,9.88,2087,-107.5,8.57,61.7,9.9,2.7,80,8.99,0.7
10/31/2017,9:15,9.87,2084,-107.6,8.57,60.2,9.9,2.7,80.1,9,0.7
10/31/2017,9:30,9.86,2084,-107.6,8.57,58.73,10,2.7,80.1,9.01,0.7
10/31/2017,9:45,9.88,2082,-107.6,8.57,58.74,9.9,2.7,80.2,9.01,0.7
10/31/2017,10:00,9.88,2083,-107.7,8.57,58,9.9,2.7,80.2,9.02,0.7
10/31/2017,10:15,9.87,2084,-107.8,8.57,57.09,10.3,2.8,80.3,9.03,0.7
10/31/2017,10:30,9.9,2084,-107.9,8.58,51.78,9.9,2.7,80.7,9.07,0.7
10/31/2017,10:45,9.92,2084,-108,8.58,51.51,9.6,2.6,81,9.1,0.7
10/31/2017,11:00,9.93,2082,-108,8.58,52.37,9.7,2.6,80.9,9.09,0.7
10/31/2017,11:15,9.96,2081,-108,8.58,52.25,9.8,2.6,81,9.09,0.7
10/31/2017,11:30,9.98,2081,-108.1,8.58,52.27,9.8,2.6,81.1,9.1,0.7
10/31/2017,11:45,10.06,2084,-108.2,8.58,50.77,10.1,2.7,81.4,9.11,0.7
10/31/2017,12:00,10.09,2086,-108.2,8.58,49.9,9.9,2.7,81.5,9.12,0.7
10/31/2017,12:15,10.12,2088,-108.2,8.58,48.86,10.3,2.8,81.6,9.12,0.7
10/31/2017,12:30,10.12,2087,-108.3,8.58,48.12,10.7,2.9,81.6,9.13,0.7
10/31/2017,12:45,10.18,2089,-108.3,8.58,48.22,10.6,2.9,81.7,9.13,0.7
10/31/2017,13:00,10.17,2089,-108.3,8.58,47.86,11,3,81.6,9.11,0.7
10/31/2017,13:15,10.19,2089,-108.4,8.58,47.98,10.9,2.9,81.9,9.14,0.7
10/31/2017,13:30,10.1,2087,-108.3,8.58,46.74,11.1,3,81.3,9.09,0.7
10/31/2017,13:45,10.08,2086,-108.2,8.58,44.52,11.8,3.2,81.3,9.09,0.7
10/31/2017,14:00,10.14,2091,-108.3,8.58,43.47,11.7,3.2,81.2,9.08,0.7
10/31/2017,14:15,10.18,2086,-108.3,8.58,43.8,10.6,2.9,81.3,9.08,0.7
10/31/2017,14:30,10.36,2089,-108.4,8.58,42.85,9.8,2.6,81.9,9.11,0.6
10/31/2017,14:45,10.43,2090,-108.4,8.58,42.36,10.1,2.7,81.4,9.04,0.6
10/31/2017,15:00,10.45,2088,-108.4,8.58,40.26,9.2,2.5,81.4,9.03,0.6
10/31/2017,15:15,10.65,2093,-108.7,8.59,38.34,9.6,2.6,82.6,9.12,0.6
10/31/2017,15:30,10.65,2097,-108.8,8.59,40.65,9.6,2.6,83.5,9.22,0.6
10/31/2017,15:45,10.59,2090,-108.8,8.59,42.65,9.3,2.5,83.3,9.21,0.6
10/31/2017,16:00,10.71,2096,-109,8.59,41.11,9.4,2.5,84,9.26,0.6
10/31/2017,16:15,10.68,2095,-108.9,8.59,40.73,9.6,2.6,83.8,9.24,0.6
10/31/2017,16:30,10.61,2091,-108.8,8.59,42.35,9.8,2.6,83.4,9.22,0.6
10/31/2017,16:45,10.55,2089,-108.7,8.59,42.54,9.9,2.7,83,9.19,0.6
10/31/2017,17:00,10.51,2086,-108.6,8.59,42.43,10.9,2.9,82.7,9.16,0.6
10/31/2017,17:15,10.51,2085,-108.5,8.58,43.07,11.2,3,82.5,9.14,0.7
10/31/2017,17:30,10.52,2086,-108.6,8.59,42.68,10.2,2.7,82.9,9.18,0.6
10/31/2017,17:45,10.5,2087,-108.6,8.58,42.52,10.3,2.8,82.8,9.17,0.6
10/31/2017,18:00,10.49,2088,-108.5,8.58,41.45,10.1,2.7,82.7,9.17,0.6
10/31/2017,18:15,10.47,2087,-108.5,8.58,42.43,10.2,2.8,82.6,9.16,0.6
10/31/2017,18:30,10.46,2089,-108.4,8.58,41.23,10.6,2.9,82.6,9.17,0.6
10/31/2017,18:45,10.45,2091,-108.5,8.58,40.56,10.4,2.8,82.7,9.18,0.6
10/31/2017,19:00,10.44,2089,-108.4,8.58,41.41,10.8,2.9,82.5,9.16,0.7
10/31/2017,19:15,10.42,2092,-108.3,8.58,43.2,10.8,2.9,82.5,9.16,0.7
10/31/2017,19:30,10.36,2086,-108.1,8.58,42.37,10.7,2.9,81.9,9.11,0.7
10/31/2017,19:45,10.35,2088,-108.1,8.58,42.32,10.6,2.9,81.9,9.11,0.6
10/31/2017,20:00,10.32,2085,-107.9,8.57,43.3,10.7,2.9,81.7,9.09,0.7
10/31/2017,20:15,10.29,2081,-107.9,8.57,45.7,10.7,2.9,81.5,9.07,0.6
10/31/2017,20:30,10.28,2082,-107.9,8.57,43.83,10.5,2.8,81.5,9.07,0.6
10/31/2017,20:45,10.27,2084,-107.9,8.57,45.87,10.7,2.9,81.4,9.07,0.6
10/31/2017,21:00,10.26,2085,-107.9,8.57,44.04,11.2,3,81.5,9.08,0.6
10/31/2017,21:15,10.23,2084,-107.9,8.57,44.87,10.7,2.9,81.3,9.07,0.6
10/31/2017,21:30,10.23,2084,-107.8,8.57,47.42,10.8,2.9,81.3,9.07,0.7
10/31/2017,21:45,10.22,2085,-107.9,8.57,45.46,10.7,2.9,81.3,9.07,0.6
10/31/2017,22:00,10.2,2085,-107.9,8.57,44.36,10.9,2.9,81.3,9.07,0.7
10/31/2017,22:15,10.17,2084,-107.9,8.58,44.53,10.6,2.9,81.2,9.07,0.6
